Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,DanDyx,Challenger - 2832 LP,70.7,982 / 407,Choi
#2,Jungle,Aela ,Challenger - 1556 LP,57.8,1234 / 900,MolscarZX
#3,ADC,Impx,Challenger - 1346 LP,60.0,1574 / 1049,Choi
#4,Top,Heimerdonger,Challenger - 1046 LP,56.2,2058 / 1602,TimoMacDonut
#5,Jungle,tarzaned,Challenger - 987 LP,58.8,537 / 376,Tyler1
#6,Support,HelpingX,Challenger - 917 LP,58.2,1421 / 1022,Felixxx
#7,Mid,Jarl Mid,Challenger - 886 LP,58.7,1425 / 1002,Jarl
#8,Jungle,Prime Bengi,Challenger - 830 LP,60.3,1207 / 794,LDK
#9,Jungle,AttSeeker,Challenger - 785 LP,56.6,1093 / 838,PaxVan
#10,Mid,Etosh,Challenger - 735 LP,54.3,1756 / 1477,Etosh
#11,Jungle,sandbox5,Challenger - 731 LP,56.4,1224 / 948,
#12,Support,unicornpetpetuwu,Challenger - 688 LP,54.1,1774 / 1508,GamerGirls
#13,ADC,Cryhard II,Challenger - 685 LP,53.9,2007 / 1719,roysiggi
#14,Jungle,Wakes,Challenger - 662 LP,57.3,1733 / 1290,alim
#15,Jungle,Stupid Jungler,Challenger - 643 LP,58.5,1348 / 955,PooPooPeePee
#16,Jungle,Nunu V2,Challenger - 631 LP,56.5,1303 / 1003,willchung1024
#17,Jungle,Umbral,Challenger - 587 LP,55.0,1500 / 1226,Indoraps
#18,Jungle,Shitfeather,Challenger - 586 LP,56.5,1444 / 1111,hiroli
#19,Top,Bijou,Challenger - 582 LP,51.9,2468 / 2283,EMFyels
#20,ADC,Puki style23,Challenger - 579 LP,53.5,1777 / 1546,Klorellv4
#21,Mid,PawNx,Challenger - 567 LP,53.8,1816 / 1561,Choi
#22,Top,Salsa,Challenger - 563 LP,52.1,2627 / 2417,YungYiga
#23,Mid,Choky,Challenger - 548 LP,54.1,1834 / 1553,Key
#24,Mid,Chovy,Challenger - 546 LP,54.7,1606 / 1328,TheStriker9
#25,Jungle,Canyon,Challenger - 541 LP,57.0,1586 / 1195,YamatoCannon
#26,Support,Princess,Challenger - 536 LP,52.8,2245 / 2010,Princess
#27,Jungle,Sanga,Challenger - 523 LP,54.5,2671 / 2230,EMFyels
#28,Jungle,QQ Nino,Challenger - 522 LP,54.4,1899 / 1589,Futaro
#29,Mid,Bournoff,Challenger - 516 LP,51.5,1588 / 1495,reaganhau
#30,Top,sandbox0,Challenger - 511 LP,54.0,1610 / 1372,
#31,Top,Finch,Challenger - 510 LP,52.7,1474 / 1323,LumiFumi
#32,Mid,midkek,Challenger - 510 LP,52.4,1904 / 1731,redeemer
#33,Support,Aeryn,Challenger - 510 LP,53.8,1682 / 1444,WildChoas
#34,Support,xplayz4dayz,Challenger - 509 LP,55.9,1339 / 1055,froggen
#35,Mid,sandbox10,Challenger - 503 LP,53.9,1528 / 1307,
#36,Top,Diablo,Challenger - 502 LP,53.1,2276 / 2007,Kyzent
#37,Support,Dibbs,Challenger - 499 LP,53.9,1509 / 1291,MaverickG
#38,ADC,botkek,Challenger - 493 LP,52.8,2338 / 2086,redeemer
#39,Jungle,Harry Cox,Challenger - 487 LP,51.6,3294 / 3085,Agentdj
#40,Mid,Snek,Challenger - 487 LP,52.8,1716 / 1534,prophetofvoid
#41,ADC,NewMeta,Challenger - 485 LP,52.8,2385 / 2134,moxir
#42,Jungle,junglekek,Challenger - 476 LP,54.5,1662 / 1389,redeemer
#43,ADC,sandbox15,Challenger - 468 LP,53.3,1825 / 1600,
#44,Mid,Rabbit108,Challenger - 464 LP,55.8,1277 / 1010,willchung128
#45,Top,Looperx,Challenger - 460 LP,56.0,841 / 662,Choi
#46,Support,DieFliegendeKuh,Challenger - 459 LP,53.8,1897 / 1630,doofboy13
#47,Support,Keria,Challenger - 459 LP,52.4,1616 / 1469,TheStriker9
#48,Mid,Tupac,Challenger - 455 LP,54.0,1398 / 1190,Pranceof
#49,Support,ReaganHau,Challenger - 452 LP,51.7,1526 / 1425,reaganhau
#50,Jungle,Prophet,Challenger - 451 LP,55.9,1322 / 1042,Four
#51,ADC,Pokimane,Grandmaster - 449 LP,52.4,1806 / 1640,Simp
#52,Mid,LeSnek,Grandmaster - 447 LP,52.5,1526 / 1378,LS
#53,Mid,EMFyels,Grandmaster - 440 LP,53.4,2409 / 2103,EMFyels
#54,Mid,Prime Faker,Grandmaster - 434 LP,54.5,1344 / 1122,LDK
#55,Jungle,Freja,Grandmaster - 430 LP,54.6,1372 / 1142,ornstein123
#56,Top,Ooga,Grandmaster - 429 LP,54.1,1764 / 1496,Poggersnation
#57,ADC,Viyo,Grandmaster - 428 LP,52.0,1505 / 1392,Xcotch
#58,Jungle,Iris,Grandmaster - 428 LP,54.0,1733 / 1478,WildChoas
