Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,Pokimane,Challenger - 3293 LP,72.8,790 / 295,Simp
#2,Top,Attila,Challenger - 2170 LP,66.1,1616 / 829,huffey
#3,Mid,Etosh,Challenger - 2017 LP,61.5,1328 / 830,Etosh
#4,Jungle,Prime Bengi,Challenger - 1898 LP,77.6,950 / 274,LDK
#5,Support,unicornpetpetuwu,Challenger - 1333 LP,56.8,1487 / 1130,GamerGirls
#6,Jungle,Shitfeather,Challenger - 1181 LP,58.6,1265 / 895,hiroli
#7,Support,HelpingX,Challenger - 880 LP,55.7,1536 / 1221,Felixxx
#8,ADC,Cryhard II,Challenger - 799 LP,55.2,1278 / 1036,roysiggi
#9,Mid,Ciri,Challenger - 774 LP,57.1,1212 / 911,warmi024
#10,Top,Scarra,Challenger - 755 LP,53.5,1796 / 1563,OfflineTV
#11,ADC,QQ Itsuki,Challenger - 748 LP,53.6,1740 / 1504,Futaro
#12,Support,DieFliegendeKuh,Challenger - 737 LP,54.8,1334 / 1101,doofboy13
#13,Mid,Zer0,Challenger - 729 LP,53.8,1524 / 1307,Trindor
#14,Top,Kingen,Challenger - 694 LP,51.4,1987 / 1881,Maffayoo
#15,Jungle,tarzaned,Challenger - 645 LP,55.2,1283 / 1042,Tyler1
#16,Jungle,Stupid Jungler,Challenger - 636 LP,54.3,1256 / 1057,PooPooPeePee
#17,Jungle,Chiquinho,Challenger - 634 LP,50.8,1552 / 1501,Sb1
#18,Mid,Piols,Challenger - 607 LP,54.3,1393 / 1172,Piols
#19,Mid,Choky,Challenger - 597 LP,54.6,1424 / 1186,Key
#20,Support,subby,Challenger - 591 LP,54.0,1555 / 1322,Cuz
#21,ADC,Rabbit4,Challenger - 583 LP,53.6,1804 / 1560,willchungtester
#22,ADC,Primmish,Challenger - 581 LP,52.5,1462 / 1325,Trindor
#23,Jungle,Bliz,Challenger - 571 LP,54.2,1639 / 1386,GooseHouse
#24,Mid,Lama glama,Challenger - 552 LP,58.1,1102 / 795,Laminatory
#25,Mid,Chovy,Challenger - 543 LP,52.7,1165 / 1047,TheStriker9
#26,Support,Emwues24,Challenger - 528 LP,51.2,1323 / 1260,Jinxnator
#27,Jungle,ggbebe,Challenger - 521 LP,52.0,1727 / 1592,garbz
#28,ADC,MolscarZ,Challenger - 484 LP,53.6,1641 / 1422,MolscarZX
#29,Top,Jodko,Challenger - 482 LP,54.0,1480 / 1262,Jinxnator
#30,Mid,garbz,Challenger - 481 LP,51.9,1895 / 1757,garbz
#31,Support,Jellybeans,Challenger - 480 LP,56.4,1102 / 852,Shagrad
#32,Jungle,Skogs Johnny,Challenger - 455 LP,59.3,894 / 613,Barebackassassin
#33,Top,Lisa,Challenger - 449 LP,54.4,659 / 552,Blackpink
#34,Jungle,Jinxnator,Challenger - 444 LP,52.6,1383 / 1247,Jinxnator
#35,ADC,NewMeta,Challenger - 439 LP,52.0,1507 / 1393,moxir
#36,Top,Akari,Challenger - 436 LP,48.2,1416 / 1523,GooseHouse
#37,ADC,Percy,Challenger - 430 LP,54.2,1432 / 1212,b1gw00dy613
#38,Jungle,4fun jungle,Challenger - 418 LP,57.1,958 / 719,Mullster
#39,Top,Heimerdonger,Challenger - 404 LP,53.9,1266 / 1081,TimoMacDonut
#40,Jungle,Aela ,Challenger - 402 LP,53.5,1376 / 1196,MolscarZX
#41,Mid,EMFyels,Challenger - 399 LP,51.9,1277 / 1182,EMFyels
#42,Jungle,AttSeeker,Challenger - 383 LP,53.5,1125 / 976,PaxVan
#43,Support,Xenicz,Challenger - 378 LP,53.7,1076 / 926,iambadatlol4
#44,Support,Keyleth,Challenger - 378 LP,54.0,1207 / 1030,b1gw00dy613
#45,Top,KC Adam,Challenger - 374 LP,51.9,1096 / 1014,kcorp
#46,ADC,Teddy,Challenger - 374 LP,54.2,1289 / 1088,Kim
#47,Top,Salsa,Challenger - 361 LP,54.3,1190 / 1001,YungYiga
#48,Mid,Mephisto,Challenger - 356 LP,50.3,1290 / 1277,Zettohail
#49,ADC,Lidl Bear,Challenger - 351 LP,53.8,1039 / 892,wertyce
#50,Mid,SrqUe,Challenger - 349 LP,52.9,1509 / 1344,moxir
#51,Top,Togato,Grandmaster - 342 LP,54.3,1008 / 848,Megadava
#52,Support,Keria,Grandmaster - 335 LP,53.0,1094 / 970,TheStriker9
#53,Mid,Jarl Mid,Grandmaster - 326 LP,53.8,1132 / 973,Jarl
#54,ADC,Maffa,Grandmaster - 324 LP,53.6,1166 / 1010,Tetraa
#55,Jungle,Jungler23,Grandmaster - 323 LP,53.4,1364 / 1191,js2614
#56,Support,Fekker,Grandmaster - 323 LP,52.2,1373 / 1259,Key
#57,Top,Sirio,Grandmaster - 323 LP,54.6,1131 / 942,Spezza
#58,ADC,Puki style23,Grandmaster - 314 LP,53.8,1178 / 1012,Klorellv4
#59,Top,Matkell2,Grandmaster - 313 LP,55.2,880 / 714,Zavatta
#60,Support,Backpack,Grandmaster - 312 LP,52.3,1192 / 1087,Zettohail
#61,ADC,Aurosa,Grandmaster - 306 LP,51.8,1197 / 1116,Gawaine
#62,ADC,Dicliffier,Grandmaster - 303 LP,51.1,1026 / 983,Dicliffier
#63,ADC,DeadlyXRecon,Grandmaster - 301 LP,53.7,1159 / 1001,yukioken
#64,Top,Fabrizio Frizzi,Grandmaster - 297 LP,52.2,963 / 881,CQANQKA
#65,Jungle,Wakes,Grandmaster - 293 LP,51.1,1479 / 1417,alim
#66,Top,jZen,Grandmaster - 291 LP,53.3,1077 / 942,agamero
#67,Mid,xPeke xaxaxa,Grandmaster - 288 LP,52.1,1147 / 1055,Pussy Destoyer
#68,Jungle,QQ Nino,Grandmaster - 285 LP,51.6,1103 / 1034,Futaro
#69,ADC,Wide Hardoo,Grandmaster - 280 LP,52.5,1209 / 1096,Vuz
#70,Jungle,Pyosik,Grandmaster - 271 LP,49.8,1049 / 1059,TheStriker9
#71,ADC,Yumeko,Grandmaster - 268 LP,56.3,610 / 474,adctochall
#72,ADC,Viyo,Grandmaster - 267 LP,54.1,1112 / 942,Xcotch
#73,Mid,LeSnek,Grandmaster - 265 LP,50.7,1119 / 1088,LS
#74,Support,Elythys,Grandmaster - 262 LP,52.9,1337 / 1189,Elythys
#75,Jungle,Vex,Grandmaster - 259 LP,51.6,1110 / 1042,b1gw00dy613
#76,Support,Eggy Slat,Grandmaster - 258 LP,50.2,1240 / 1232,Vuz
#77,Support,Serperior,Grandmaster - 257 LP,54.4,1324 / 1110,krxington
#78,Mid,Kiddlazy,Grandmaster - 251 LP,53.7,1529 / 1319,Gawaine
#79,ADC,Wirblue1,Grandmaster - 241 LP,52.3,1021 / 931,wirblue1
#80,Jungle,Kaltch,Grandmaster - 241 LP,52.6,1257 / 1135,Princess
#81,Top,WoodenInternet,Grandmaster - 239 LP,54.9,1028 / 845,TheShruik2
#82,Mid,The_Ghost16,Grandmaster - 237 LP,53.4,1514 / 1321,Sb1
#83,Top,DasRoggenbrot,Grandmaster - 235 LP,52.5,1193 / 1080,doofboy14
#84,Support,Grewpolis,Grandmaster - 231 LP,51.8,972 / 906,Dicliffier
#85,Top,topkek,Grandmaster - 231 LP,52.1,981 / 901,redeemer
#86,Jungle,Senbonzakura,Grandmaster - 231 LP,53.9,1459 / 1246,PacoPeco
#87,Support,Pyrospirit ,Grandmaster - 230 LP,50.6,1219 / 1189,Gawaine
#88,ADC,Ajax,Grandmaster - 229 LP,54.0,1117 / 953,Zezro
#89,Mid,Rune,Grandmaster - 228 LP,51.6,1324 / 1242,GooseHouse
#90,Support,V5 ppgod,Grandmaster - 226 LP,53.6,956 / 827,Lior
#91,Jungle,Canyon,Grandmaster - 222 LP,54.9,871 / 716,YamatoCannon
#92,Jungle,Freja,Grandmaster - 221 LP,53.1,1165 / 1031,ornstein123
#93,Jungle,Blind Idiot,Grandmaster - 220 LP,53.8,1395 / 1200,Darkheart
#94,Jungle,Papafrita,Grandmaster - 219 LP,53.6,1194 / 1035,NismanSlayer
#95,Mid,Ze To,Grandmaster - 219 LP,51.3,1439 / 1368,tytn
#96,Top,MZRY,Grandmaster - 215 LP,51.4,1042 / 985,Entferner
#97,Jungle,SmelliElli,Grandmaster - 209 LP,54.8,841 / 693,bigjon
#98,Mid,Chief,Grandmaster - 209 LP,51.6,1325 / 1244,PacoPeco
#99,Mid,Byumbert,Grandmaster - 209 LP,53.5,1254 / 1092,Byumbi
#100,Mid,Ciaran,Grandmaster - 208 LP,52.9,1068 / 949,ebaines
