Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,Pokimane,Challenger - 3274 LP,72.1,817 / 316,Simp
#2,Top,Attila,Challenger - 2239 LP,66.2,1652 / 845,huffey
#3,Mid,Etosh,Challenger - 2090 LP,61.6,1359 / 848,Etosh
#4,Jungle,Prime Bengi,Challenger - 1915 LP,77.0,985 / 295,LDK
#5,Support,unicornpetpetuwu,Challenger - 1350 LP,56.7,1529 / 1167,GamerGirls
#6,Jungle,Shitfeather,Challenger - 1278 LP,58.7,1303 / 918,hiroli
#7,Support,HelpingX,Challenger - 876 LP,55.8,1618 / 1283,Felixxx
#8,Mid,Ciri,Challenger - 792 LP,56.8,1286 / 980,warmi024
#9,Jungle,tarzaned,Challenger - 762 LP,55.3,1362 / 1100,Tyler1
#10,Mid,Zer0,Challenger - 758 LP,53.9,1599 / 1366,Trindor
#11,ADC,Cryhard II,Challenger - 748 LP,54.8,1346 / 1110,roysiggi
#12,Top,Kingen,Challenger - 736 LP,51.5,2080 / 1957,Maffayoo
#13,ADC,QQ Itsuki,Challenger - 731 LP,53.4,1799 / 1571,Futaro
#14,Support,DieFliegendeKuh,Challenger - 713 LP,54.6,1404 / 1169,doofboy13
#15,ADC,Primmish,Challenger - 693 LP,52.9,1537 / 1370,Trindor
#16,Jungle,Chiquinho,Challenger - 678 LP,50.9,1601 / 1544,Sb1
#17,Top,Scarra,Challenger - 672 LP,53.1,1888 / 1666,OfflineTV
#18,Support,subby,Challenger - 648 LP,54.3,1624 / 1367,Cuz
#19,Mid,Piols,Challenger - 617 LP,54.4,1449 / 1215,Piols
#20,Jungle,Stupid Jungler,Challenger - 607 LP,54.0,1291 / 1101,PooPooPeePee
#21,ADC,MolscarZ,Challenger - 607 LP,53.7,1708 / 1472,MolscarZX
#22,Jungle,Bliz,Challenger - 603 LP,54.3,1683 / 1417,GooseHouse
#23,Mid,Choky,Challenger - 595 LP,54.6,1474 / 1226,Key
#24,ADC,Rabbit4,Challenger - 583 LP,53.6,1841 / 1596,willchungtester
#25,Mid,Chovy,Challenger - 570 LP,52.8,1200 / 1073,TheStriker9
#26,Mid,garbz,Challenger - 535 LP,52.0,1969 / 1814,garbz
#27,Jungle,ggbebe,Challenger - 535 LP,52.0,1783 / 1648,garbz
#28,Mid,Lama glama,Challenger - 522 LP,57.6,1131 / 834,Laminatory
#29,ADC,NewMeta,Challenger - 497 LP,52.1,1604 / 1477,moxir
#30,Top,Jodko,Challenger - 488 LP,53.9,1591 / 1360,Jinxnator
#31,Top,Lisa,Challenger - 487 LP,54.4,724 / 607,Blackpink
#32,Support,Jellybeans,Challenger - 480 LP,56.0,1149 / 902,Shagrad
#33,Support,Emwues24,Challenger - 473 LP,51.0,1389 / 1334,Jinxnator
#34,Jungle,Jinxnator,Challenger - 470 LP,52.5,1459 / 1319,Jinxnator
#35,Top,Akari,Challenger - 449 LP,48.3,1471 / 1572,GooseHouse
#36,Jungle,4fun jungle,Challenger - 444 LP,57.1,1000 / 750,Mullster
#37,Jungle,Skogs Johnny,Challenger - 431 LP,58.7,926 / 652,Barebackassassin
#38,Jungle,Aela ,Challenger - 431 LP,53.7,1438 / 1239,MolscarZX
#39,Support,Xenicz,Challenger - 423 LP,53.8,1123 / 965,iambadatlol4
#40,ADC,Percy,Challenger - 423 LP,54.1,1476 / 1252,b1gw00dy613
#41,Support,Keyleth,Challenger - 409 LP,54.0,1257 / 1070,b1gw00dy613
#42,Top,Togato,Challenger - 390 LP,54.7,1052 / 871,Megadava
#43,Mid,EMFyels,Challenger - 388 LP,51.7,1311 / 1223,EMFyels
#44,Mid,SrqUe,Challenger - 388 LP,53.0,1603 / 1422,moxir
#45,Top,Heimerdonger,Challenger - 387 LP,53.7,1313 / 1130,TimoMacDonut
#46,Jungle,AttSeeker,Challenger - 386 LP,53.6,1174 / 1018,PaxVan
#47,ADC,Lidl Bear,Challenger - 384 LP,53.8,1080 / 926,wertyce
#48,Mid,Mephisto,Challenger - 384 LP,50.4,1342 / 1322,Zettohail
