Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,Pokimane,Challenger - 3336 LP,71.9,836 / 327,Simp
#2,Top,Attila,Challenger - 2246 LP,66.1,1670 / 857,huffey
#3,Mid,Etosh,Challenger - 2112 LP,61.6,1382 / 860,Etosh
#4,Jungle,Prime Bengi,Challenger - 1958 LP,77.2,1009 / 298,LDK
#5,Support,unicornpetpetuwu,Challenger - 1435 LP,56.9,1563 / 1183,GamerGirls
#6,Jungle,Shitfeather,Challenger - 1289 LP,58.7,1318 / 929,hiroli
#7,Support,HelpingX,Challenger - 891 LP,55.7,1672 / 1329,Felixxx
#8,Jungle,tarzaned,Challenger - 829 LP,55.3,1416 / 1143,Tyler1
#9,Mid,Ciri,Challenger - 808 LP,56.6,1326 / 1016,warmi024
#10,Top,Kingen,Challenger - 796 LP,51.8,2158 / 2011,Maffayoo
#11,ADC,Cryhard II,Challenger - 749 LP,54.7,1374 / 1138,roysiggi
#12,ADC,QQ Itsuki,Challenger - 727 LP,53.3,1832 / 1605,Futaro
#13,Support,DieFliegendeKuh,Challenger - 725 LP,54.6,1458 / 1213,doofboy13
#14,Mid,Zer0,Challenger - 708 LP,53.7,1646 / 1420,Trindor
#15,Jungle,Chiquinho,Challenger - 693 LP,50.7,1631 / 1584,Sb1
#16,ADC,Primmish,Challenger - 653 LP,52.7,1585 / 1421,Trindor
#17,ADC,MolscarZ,Challenger - 639 LP,53.7,1741 / 1500,MolscarZX
#18,Jungle,Stupid Jungler,Challenger - 637 LP,54.2,1324 / 1121,PooPooPeePee
#19,Top,Scarra,Challenger - 634 LP,52.9,1948 / 1731,OfflineTV
#20,Support,subby,Challenger - 623 LP,54.1,1651 / 1402,Cuz
#21,ADC,Rabbit4,Challenger - 608 LP,53.6,1875 / 1622,willchungtester
#22,Mid,Piols,Challenger - 607 LP,54.3,1478 / 1244,Piols
#23,Jungle,Bliz,Challenger - 575 LP,54.0,1705 / 1450,GooseHouse
#24,Mid,Chovy,Challenger - 563 LP,52.7,1218 / 1095,TheStriker9
#25,Mid,Choky,Challenger - 561 LP,54.3,1491 / 1256,Key
