Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,Pokimane,Challenger - 3326 LP,72.7,803 / 302,Simp
#2,Top,Attila,Challenger - 2189 LP,66.1,1631 / 836,huffey
#3,Mid,Etosh,Challenger - 2022 LP,61.5,1341 / 841,Etosh
#4,Jungle,Prime Bengi,Challenger - 1894 LP,77.1,963 / 286,LDK
#5,Support,unicornpetpetuwu,Challenger - 1337 LP,56.7,1502 / 1148,GamerGirls
#6,Jungle,Shitfeather,Challenger - 1199 LP,58.6,1283 / 907,hiroli
#7,Support,HelpingX,Challenger - 873 LP,55.7,1574 / 1250,Felixxx
#8,ADC,Cryhard II,Challenger - 822 LP,55.3,1315 / 1062,roysiggi
#9,Mid,Ciri,Challenger - 784 LP,57.0,1244 / 940,warmi024
#10,Top,Scarra,Challenger - 779 LP,53.4,1842 / 1605,OfflineTV
#11,Support,DieFliegendeKuh,Challenger - 775 LP,55.0,1368 / 1120,doofboy13
#12,ADC,QQ Itsuki,Challenger - 731 LP,53.4,1768 / 1541,Futaro
#13,Top,Kingen,Challenger - 702 LP,51.4,2025 / 1916,Maffayoo
#14,Mid,Zer0,Challenger - 700 LP,53.8,1554 / 1335,Trindor
#15,Jungle,tarzaned,Challenger - 697 LP,55.4,1317 / 1062,Tyler1
#16,Jungle,Chiquinho,Challenger - 651 LP,50.9,1577 / 1519,Sb1
#17,ADC,Primmish,Challenger - 635 LP,52.7,1495 / 1342,Trindor
#18,Jungle,Stupid Jungler,Challenger - 610 LP,54.0,1269 / 1079,PooPooPeePee
#19,Support,subby,Challenger - 609 LP,54.1,1586 / 1345,Cuz
#20,Mid,Choky,Challenger - 601 LP,54.6,1444 / 1202,Key
#21,Mid,Piols,Challenger - 593 LP,54.2,1417 / 1196,Piols
#22,Jungle,Bliz,Challenger - 590 LP,54.3,1658 / 1396,GooseHouse
#23,ADC,Rabbit4,Challenger - 567 LP,53.5,1817 / 1578,willchungtester
#24,Mid,Chovy,Challenger - 565 LP,52.8,1179 / 1054,TheStriker9
#25,Jungle,ggbebe,Challenger - 558 LP,52.1,1759 / 1617,garbz
#26,Mid,Lama glama,Challenger - 551 LP,58.0,1114 / 806,Laminatory
#27,ADC,MolscarZ,Challenger - 542 LP,53.5,1669 / 1448,MolscarZX
#28,Mid,garbz,Challenger - 530 LP,52.0,1935 / 1786,garbz
#29,Support,Emwues24,Challenger - 509 LP,51.0,1349 / 1294,Jinxnator
#30,Support,Jellybeans,Challenger - 490 LP,56.3,1131 / 878,Shagrad
#31,Top,Jodko,Challenger - 467 LP,53.9,1517 / 1299,Jinxnator
#32,Jungle,Jinxnator,Challenger - 462 LP,52.5,1405 / 1272,Jinxnator
#33,Top,Lisa,Challenger - 453 LP,54.4,690 / 578,Blackpink
#34,ADC,NewMeta,Challenger - 448 LP,52.1,1570 / 1443,moxir
#35,Jungle,Skogs Johnny,Challenger - 447 LP,59.0,911 / 632,Barebackassassin
#36,Top,Akari,Challenger - 437 LP,48.2,1438 / 1543,GooseHouse
#37,Support,Xenicz,Challenger - 431 LP,53.9,1101 / 941,iambadatlol4
#38,Jungle,Aela ,Challenger - 427 LP,53.7,1408 / 1215,MolscarZX
#39,Jungle,4fun jungle,Challenger - 425 LP,57.1,977 / 735,Mullster
#40,ADC,Percy,Challenger - 421 LP,54.1,1448 / 1229,b1gw00dy613
#41,Top,Heimerdonger,Challenger - 412 LP,54.0,1296 / 1105,TimoMacDonut
#42,Mid,SrqUe,Challenger - 398 LP,52.9,1570 / 1399,moxir
#43,Mid,Jarl Mid,Challenger - 396 LP,54.0,1159 / 988,Jarl
#44,Support,Keyleth,Challenger - 380 LP,53.9,1222 / 1044,b1gw00dy613
#45,Mid,EMFyels,Challenger - 378 LP,51.8,1289 / 1200,EMFyels
#46,Top,KC Adam,Challenger - 377 LP,52.0,1114 / 1030,kcorp
#47,Mid,Mephisto,Challenger - 375 LP,50.3,1308 / 1294,Zettohail
#48,Jungle,AttSeeker,Challenger - 372 LP,53.5,1149 / 999,PaxVan
#49,ADC,Teddy,Challenger - 367 LP,54.1,1303 / 1105,Kim
#50,Top,Togato,Challenger - 361 LP,54.4,1029 / 861,Megadava
#51,ADC,Maffa,Grandmaster - 359 LP,53.6,1184 / 1024,Tetraa
#52,Top,Salsa,Grandmaster - 355 LP,54.2,1204 / 1016,YungYiga
#53,ADC,Lidl Bear,Grandmaster - 334 LP,53.6,1050 / 909,wertyce
#54,Top,Fabrizio Frizzi,Grandmaster - 326 LP,52.3,981 / 895,CQANQKA
#55,Support,Keria,Grandmaster - 323 LP,52.9,1111 / 991,TheStriker9
#56,ADC,Puki style23,Grandmaster - 322 LP,53.8,1192 / 1022,Klorellv4
#57,Mid,Kiddlazy,Grandmaster - 319 LP,53.8,1567 / 1345,Gawaine
#58,Top,Sirio,Grandmaster - 318 LP,54.5,1143 / 956,Spezza
#59,Support,Fekker,Grandmaster - 316 LP,52.1,1394 / 1284,Key
#60,Support,Backpack,Grandmaster - 309 LP,52.3,1211 / 1104,Zettohail
#61,Jungle,Jungler23,Grandmaster - 308 LP,53.3,1373 / 1205,js2614
#62,Top,Matkell2,Grandmaster - 306 LP,55.0,897 / 734,Zavatta
#63,Jungle,Wakes,Grandmaster - 299 LP,51.1,1498 / 1435,alim
#64,ADC,Wide Hardoo,Grandmaster - 298 LP,52.6,1226 / 1106,Vuz
#65,ADC,DeadlyXRecon,Grandmaster - 298 LP,53.6,1176 / 1017,yukioken
#66,Jungle,junglekek,Grandmaster - 292 LP,60.3,311 / 205,redeemer
#67,Top,jZen,Grandmaster - 287 LP,53.3,1084 / 950,agamero
#68,ADC,Teal,Grandmaster - 287 LP,52.3,1226 / 1118,cmoney847
#69,ADC,Dicliffier,Grandmaster - 286 LP,50.9,1037 / 1000,Dicliffier
#70,Top,topkek,Grandmaster - 286 LP,52.5,1009 / 914,redeemer
#71,ADC,Viyo,Grandmaster - 284 LP,54.3,1131 / 953,Xcotch
#72,ADC,Aurosa,Grandmaster - 284 LP,51.8,1243 / 1156,Gawaine
#73,Mid,xPeke xaxaxa,Grandmaster - 282 LP,52.1,1160 / 1068,Pussy Destoyer
#74,Jungle,Senbonzakura,Grandmaster - 278 LP,54.2,1498 / 1266,PacoPeco
#75,ADC,Yumeko,Grandmaster - 273 LP,56.2,624 / 487,adctochall
#76,Jungle,Iris,Grandmaster - 270 LP,54.2,1493 / 1261,WildChoas
#77,Support,Elythys,Grandmaster - 264 LP,52.9,1352 / 1203,Elythys
#78,Mid,Byumbert,Grandmaster - 261 LP,53.5,1272 / 1105,Byumbi
#79,Jungle,Vex,Grandmaster - 258 LP,51.6,1123 / 1054,b1gw00dy613
#80,Jungle,QQ Nino,Grandmaster - 257 LP,51.5,1122 / 1058,Futaro
#81,Support,Eggy Slat,Grandmaster - 255 LP,50.2,1254 / 1246,Vuz
#82,Mid,The_Ghost16,Grandmaster - 251 LP,53.5,1528 / 1330,Sb1
#83,Jungle,Pyosik,Grandmaster - 242 LP,49.5,1056 / 1076,TheStriker9
#84,Jungle,Canyon,Grandmaster - 237 LP,55.0,887 / 726,YamatoCannon
#85,Mid,Exodia,Grandmaster - 234 LP,52.9,1289 / 1146,yugi
#86,Mid,LeSnek,Grandmaster - 233 LP,50.7,1141 / 1109,LS
#87,Top,DasRoggenbrot,Grandmaster - 231 LP,52.4,1205 / 1093,doofboy14
#88,Support,Serperior,Grandmaster - 231 LP,54.2,1338 / 1129,krxington
#89,Support,V5 ppgod,Grandmaster - 230 LP,53.6,972 / 841,Lior
#90,Mid,Maverick,Grandmaster - 229 LP,51.6,1308 / 1228,MaverickG
#91,Mid,Rune,Grandmaster - 228 LP,51.6,1337 / 1255,GooseHouse
#92,Support,Pyrospirit ,Grandmaster - 227 LP,50.7,1260 / 1226,Gawaine
#93,ADC,Ajax,Grandmaster - 226 LP,53.9,1123 / 961,Zezro
#94,Jungle,Blind Idiot,Grandmaster - 224 LP,53.8,1405 / 1208,Darkheart
#95,Jungle,Papafrita,Grandmaster - 223 LP,53.6,1204 / 1043,NismanSlayer
#96,Top,MZRY,Grandmaster - 221 LP,51.4,1051 / 992,Entferner
#97,Jungle,Freja,Grandmaster - 221 LP,53.0,1179 / 1045,ornstein123
#98,Top,WoodenInternet,Grandmaster - 221 LP,54.6,1035 / 859,TheShruik2
#99,Support,Grewpolis,Grandmaster - 220 LP,51.6,985 / 923,Dicliffier
#100,Top,Natlas,Grandmaster - 218 LP,50.2,1380 / 1368,Trindor
