Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,DanDyx,Challenger - 1830 LP,70.3,780 / 329,Choi
#2,ADC,Impx,Challenger - 1235 LP,61.5,1149 / 718,Choi
#3,Jungle,Aela ,Challenger - 1168 LP,57.8,1033 / 755,MolscarZX
#4,Jungle,tarzaned,Challenger - 1025 LP,60.5,448 / 293,Tyler1
#5,Mid,Jarl Mid,Challenger - 869 LP,59.8,1112 / 746,Jarl
#6,Support,HelpingX,Challenger - 763 LP,58.8,1013 / 709,Felixxx
#7,Jungle,AttSeeker,Challenger - 744 LP,57.0,799 / 603,PaxVan
#8,Top,Heimerdonger,Challenger - 717 LP,56.1,1275 / 996,TimoMacDonut
#9,Jungle,sandbox5,Challenger - 664 LP,56.9,861 / 652,
#10,Support,Fekker,Challenger - 624 LP,55.3,1206 / 975,Key
#11,Jungle,Shitfeather,Challenger - 599 LP,58.0,999 / 722,hiroli
#12,Jungle,Kaltch,Challenger - 586 LP,55.9,1049 / 829,Princess
#13,Jungle,Canyon,Challenger - 582 LP,58.5,1216 / 861,YamatoCannon
#14,Mid,PawNx,Challenger - 570 LP,55.9,1143 / 900,Choi
#15,Top,Salsa,Challenger - 563 LP,52.7,1765 / 1585,YungYiga
#16,Mid,EMFyels,Challenger - 558 LP,53.8,1271 / 1090,EMFyels
#17,Mid,Etosh,Challenger - 550 LP,53.7,1101 / 950,Etosh
#18,Top,TopBot,Challenger - 545 LP,52.7,1573 / 1411,TangilBOT
#19,Mid,Choky,Challenger - 523 LP,54.7,1234 / 1023,Key
#20,Jungle,junglekek,Challenger - 521 LP,54.3,1017 / 857,redeemer
#21,Jungle,Stupid Jungler,Challenger - 508 LP,59.5,931 / 635,PooPooPeePee
#22,Support,Rookie,Challenger - 506 LP,54.4,1052 / 883,LordArtos
#23,Support,DieFliegendeKuh,Challenger - 503 LP,55.1,1110 / 904,doofboy13
#24,Jungle,Umbral,Challenger - 493 LP,55.8,935 / 740,Indoraps
#25,Jungle,Prime Bengi,Challenger - 493 LP,60.5,756 / 493,LDK
#26,Jungle,Wakes,Challenger - 489 LP,57.2,1325 / 991,alim
#27,Jungle,QQ Nino,Challenger - 478 LP,53.7,1087 / 939,Futaro
#28,Mid,Chovy,Challenger - 477 LP,55.2,1080 / 875,TheStriker9
#29,Jungle,Sanga,Challenger - 475 LP,53.9,1298 / 1110,EMFyels
#30,Support,unicornpetpetuwu,Challenger - 473 LP,53.4,1161 / 1012,GamerGirls
#31,ADC,Cryhard II,Challenger - 471 LP,54.5,1070 / 894,roysiggi
#32,Mid,Mephisto,Challenger - 461 LP,54.0,1141 / 973,Zettohail
#33,Support,Keria,Challenger - 459 LP,52.4,1091 / 992,TheStriker9
#34,Support,Princess,Challenger - 457 LP,53.4,1191 / 1041,Princess
#35,Jungle,Nunu V2,Challenger - 456 LP,56.3,878 / 681,willchung1024
#36,Support,xplayz4dayz,Challenger - 446 LP,57.3,785 / 584,froggen
#37,Support,SupBot,Challenger - 435 LP,53.1,1179 / 1043,TangilBOT
#38,ADC,botkek,Challenger - 431 LP,53.3,1483 / 1301,redeemer
#39,Top,Jarun,Challenger - 429 LP,51.9,1297 / 1203,Memersticks
#40,Mid,Jess,Challenger - 416 LP,52.9,1136 / 1010,WildChoas
#41,ADC,NewMeta,Challenger - 407 LP,53.0,1575 / 1395,moxir
#42,ADC,Ree-ason,Challenger - 406 LP,51.7,1404 / 1311,hmphree
#43,Top,Ooga,Challenger - 399 LP,54.6,1137 / 945,Poggersnation
#44,Mid,The_Ghost16,Challenger - 399 LP,54.7,866 / 717,Sb1
#45,ADC,Puki style23,Challenger - 385 LP,53.8,923 / 792,Klorellv4
#46,Support,Wilde,Challenger - 371 LP,53.1,1234 / 1091,Wealth_and_Taste
#47,Support,Dibbs,Challenger - 371 LP,53.6,929 / 804,MaverickG
#48,Jungle,SmelliElli,Challenger - 371 LP,57.8,774 / 566,bigjon
#49,Top,Alistar top,Challenger - 371 LP,55.5,798 / 641,roysiggi 2 
#50,Mid,midkek,Challenger - 370 LP,52.4,1210 / 1097,redeemer
#51,Jungle,Iris,Grandmaster - 369 LP,53.6,1216 / 1053,WildChoas
#52,Top,DoinB,Grandmaster - 366 LP,54.4,875 / 732,LordArtos
#53,Top,sandbox0,Grandmaster - 362 LP,53.8,989 / 851,
#54,Support,Aeryn,Grandmaster - 362 LP,54.0,1057 / 902,WildChoas
#55,Mid,LeSnek,Grandmaster - 361 LP,52.1,967 / 889,LS
#56,Jungle,Freja,Grandmaster - 360 LP,54.9,844 / 693,ornstein123
#57,ADC,UziisBack,Grandmaster - 354 LP,51.7,1351 / 1264,Zettohail
#58,ADC,-200 years,Grandmaster - 353 LP,54.0,941 / 800,aquietghost
#59,Support,Kaflax,Grandmaster - 352 LP,54.5,879 / 734,Kawax
#60,Support,JoseJose,Grandmaster - 335 LP,52.8,1221 / 1092,tytn
#61,ADC,sandbox15,Grandmaster - 333 LP,53.3,1170 / 1026,
#62,Top,Ayu,Grandmaster - 328 LP,52.0,1043 / 961,Bitesized
#63,Top,Diablo,Grandmaster - 326 LP,52.7,1121 / 1006,Kyzent
#64,ADC,Pokimane,Grandmaster - 324 LP,52.3,1191 / 1086,Simp
#65,ADC,Viyo,Grandmaster - 305 LP,51.2,904 / 861,Xcotch
#66,ADC,Blink Sooyaaa,Grandmaster - 302 LP,52.6,854 / 769,willchung127
#67,ADC,Rabbit4,Grandmaster - 299 LP,54.9,835 / 685,willchungtester
#68,Jungle,Rain,Grandmaster - 299 LP,52.8,1065 / 951,cmoney847
#69,Jungle,Prophet,Grandmaster - 295 LP,56.2,789 / 614,Four
#70,Jungle,Jinxnator,Grandmaster - 292 LP,56.3,728 / 564,Jinxnator
#71,Mid,sandbox10,Grandmaster - 288 LP,53.0,977 / 865,
#72,Support,Emwues24,Grandmaster - 286 LP,53.9,765 / 654,Jinxnator
#73,Mid,garbz,Grandmaster - 283 LP,54.8,1804 / 1485,garbz
#74,Jungle,Souless,Grandmaster - 278 LP,54.2,862 / 729,Bitesized
#75,Top,Craq,Grandmaster - 277 LP,53.7,2541 / 2189,moxir
#76,Jungle,Shard,Grandmaster - 276 LP,53.1,1300 / 1147,Memersticks
#77,Mid,SrqUe,Grandmaster - 276 LP,52.1,1208 / 1109,moxir
#78,Mid,Buddha Gautama,Grandmaster - 275 LP,54.6,746 / 621,meroaga
#79,Top,JollyGiant,Grandmaster - 275 LP,51.3,903 / 857,[email protected]
#80,Jungle,PiolsJg,Grandmaster - 269 LP,55.8,685 / 542,Piols2
#81,Support,Eirika,Grandmaster - 269 LP,54.9,760 / 625,Nyubola
#82,Support,Elythys,Grandmaster - 269 LP,55.4,688 / 553,Elythys
#83,Mid,Ze To,Grandmaster - 265 LP,51.3,1129 / 1071,tytn
#84,Top,Dumbass,Grandmaster - 264 LP,51.1,1380 / 1318,Key
#85,ADC,SasukeyLove,Grandmaster - 263 LP,52.7,1328 / 1190,kcheng6996
#86,Jungle,DoperThanDopa,Grandmaster - 263 LP,54.5,984 / 823,yukioken
#87,ADC,Panther,Grandmaster - 263 LP,53.1,1004 / 886,WildChoas
#88,Mid,Prime Faker,Grandmaster - 263 LP,54.9,730 / 600,LDK
#89,Top,Finch,Grandmaster - 260 LP,50.7,860 / 837,LumiFumi
#90,ADC,Cr1x,Grandmaster - 260 LP,51.9,812 / 754,crixaliz
#91,ADC,CellZ,Grandmaster - 254 LP,49.6,1244 / 1263,EMFyels
#92,Support,LordPingRoll,Grandmaster - 253 LP,53.2,977 / 860,yukioken
#93,ADC,Teal,Grandmaster - 252 LP,52.1,1156 / 1061,cmoney847
#94,Jungle,Senbonzakura,Grandmaster - 249 LP,53.2,731 / 643,PacoPeco
#95,Support,Meeeeew,Grandmaster - 249 LP,53.9,821 / 703,Foxxo
#96,Mid,midlane king,Grandmaster - 248 LP,51.2,834 / 794,hater
#97,Support,Doc,Grandmaster - 248 LP,54.5,756 / 630,MaverickG4
#98,Jungle,Audacious,Grandmaster - 246 LP,54.9,829 / 681,Nonchalant
#99,Support,supkek,Grandmaster - 245 LP,51.5,1238 / 1168,redeemer
#100,Top,SilSol,Grandmaster - 243 LP,53.4,617 / 538,silsoleuw
