Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,DanDyx,Challenger - 1672 LP,70.1,746 / 318,Choi
#2,Jungle,Aela ,Challenger - 1202 LP,58.1,1017 / 733,MolscarZX
#3,ADC,Impx,Challenger - 1196 LP,61.4,1095 / 687,Choi
#4,Jungle,tarzaned,Challenger - 1048 LP,61.2,443 / 281,Tyler1
#5,Mid,Jarl Mid,Challenger - 811 LP,59.5,1042 / 708,Jarl
#6,Jungle,AttSeeker,Challenger - 756 LP,57.2,778 / 583,PaxVan
#7,Support,HelpingX,Challenger - 701 LP,58.4,961 / 685,Felixxx
#8,Jungle,sandbox5,Challenger - 678 LP,57.3,822 / 613,
#9,Top,TopBot,Challenger - 641 LP,53.4,1506 / 1312,TangilBOT
#10,Support,Fekker,Challenger - 634 LP,55.6,1160 / 927,Key
#11,Jungle,junglekek,Challenger - 619 LP,54.4,959 / 804,redeemer
#12,Top,Heimerdonger,Challenger - 612 LP,55.8,1163 / 920,TimoMacDonut
#13,Support,DieFliegendeKuh,Challenger - 587 LP,55.6,1059 / 847,doofboy13
#14,Jungle,Kaltch,Challenger - 585 LP,55.9,969 / 765,Princess
#15,Jungle,Canyon,Challenger - 579 LP,58.7,1158 / 815,YamatoCannon
#16,Jungle,Shitfeather,Challenger - 573 LP,57.9,951 / 692,hiroli
#17,Mid,Etosh,Challenger - 559 LP,54.0,1046 / 890,Etosh
#18,Mid,PawNx,Challenger - 556 LP,56.2,1075 / 838,Choi
#19,Mid,Choky,Challenger - 556 LP,55.1,1196 / 975,Key
#20,Jungle,Stupid Jungler,Challenger - 530 LP,59.9,907 / 607,PooPooPeePee
#21,Support,Keria,Challenger - 500 LP,52.8,1051 / 938,TheStriker9
#22,Jungle,Prime Bengi,Challenger - 497 LP,60.9,727 / 467,LDK
#23,Jungle,Wakes,Challenger - 496 LP,57.4,1298 / 965,alim
#24,Support,Rookie,Challenger - 488 LP,54.6,963 / 800,LordArtos
#25,Mid,Chovy,Challenger - 477 LP,55.4,1043 / 840,TheStriker9
#26,Support,unicornpetpetuwu,Challenger - 467 LP,53.5,1111 / 965,GamerGirls
#27,Support,SupBot,Challenger - 461 LP,53.4,1140 / 995,TangilBOT
#28,Mid,Mephisto,Challenger - 459 LP,54.5,1078 / 899,Zettohail
#29,Top,Jarun,Challenger - 454 LP,52.1,1254 / 1151,Memersticks
#30,Jungle,Umbral,Challenger - 452 LP,55.7,869 / 692,Indoraps
