Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Support,Aqua,Challenger - 544 LP,68.2,376 / 175,Trindor
#2,Jungle,Poppey,Challenger - 253 LP,58.1,674 / 487,NAVI
#3,Jungle,Pyosik,Challenger - 251 LP,62.1,586 / 358,TheStriker9
#4,ADC,T1 T1,Challenger - 201 LP,64.4,455 / 252,Soraka
#5,Top,Zuko,Challenger - 186 LP,56.0,489 / 384,Lior
#6,Jungle,Ceasarna,Challenger - 77 LP,53.8,542 / 465,iampvm
#7,Mid,Foxy,Challenger - 73 LP,55.5,434 / 348,Foxy
#8,Mid,Giorno Giovanna,Challenger - 64 LP,57.6,442 / 326,Ithirul
#9,ADC,Deft,Challenger - 49 LP,60.7,506 / 328,TheStriker9
#10,Jungle,110110010011,Challenger - 44 LP,53.4,595 / 519,110110010011
#11,Mid,Nick,Challenger - 43 LP,55.4,277 / 223,ovenjohnson
#12,Support,春夜蓝,Challenger - 42 LP,54.2,437 / 369,sayluca
#13,Mid,DOINB RYZE HACK,Challenger - 36 LP,54.4,316 / 265,wiksonix
#14,Support,Kutcher,Challenger - 32 LP,54.6,498 / 414,Terra
#15,Top,xxaznpuppy32xx,Challenger - 31 LP,55.3,636 / 514,GamerGirls
#16,Mid,Salt,Challenger - 29 LP,53.5,446 / 388,JMENDOZA
#17,Top,迈特晒,Challenger - 28 LP,53.2,514 / 453,sayluca
#18,Jungle,David Chen,Challenger - 12 LP,50.5,480 / 471,DitIsDonny
#19,Support,Anbeeld,Challenger - 8 LP,56.9,611 / 462,Anbeeld
#20,Top,Smug Egirl Owo,Challenger - 7 LP,53.4,383 / 334,FunnyClown
#21,Support,BoquitaCampeon,Challenger - 5 LP,54.9,390 / 321,Jon_14
#22,Support,Egirl champs onl,Challenger - 1 LP,55.5,561 / 450,Spooky
#23,Mid,Hallend,Challenger - 0 LP,53.8,313 / 269,Hallend
#24,ADC,cryhard,Diamond I - 98 LP,55.1,408 / 332,roysiggi
#25,Mid,Frimmy23,Diamond I - 97 LP,58.6,750 / 530,YoloMedic
#26,Top,Dumbass,Diamond I - 96 LP,52.0,487 / 450,Key
#27,ADC,Reign,Diamond I - 90 LP,52.4,506 / 459,ephemeral
#28,Top,Doran,Diamond I - 89 LP,49.1,439 / 456,TheStriker9
#29,ADC,BöllerBusch,Diamond I - 87 LP,52.2,495 / 453,Jungler1337
#30,Support,CoreJJ,Diamond I - 85 LP,51.2,426 / 406,Opticreed
#31,Mid,whygar player,Diamond I - 83 LP,51.9,489 / 453,roysiggi
#32,Jungle,Zwijaczloli,Diamond I - 76 LP,50.9,337 / 325,NoszczaKrul
#33,Mid,BOOCAUWMOO,Diamond I - 73 LP,54.5,526 / 440,BooCauwMoo
#34,Jungle,DanDy,Diamond I - 72 LP,50.0,360 / 360,minimike97
#35,Jungle,Test2,Diamond I - 67 LP,51.9,416 / 386,test
#36,Top,Destructoid,Diamond I - 64 LP,51.3,499 / 474,YoloMedic
#37,ADC,Sylmarae,Diamond I - 58 LP,54.5,565 / 472,Kythaela
#38,Mid,Seirilyvia,Diamond I - 58 LP,50.7,426 / 414,Kythaela
#39,ADC,AJDG Angel,Diamond I - 57 LP,49.9,402 / 404,Lightandhope
#40,Support,Keria,Diamond I - 56 LP,50.2,479 / 476,TheStriker9
#41,Jungle,Blaze,Diamond I - 55 LP,51.0,430 / 413,Hit_Critical
#42,Mid,Gezar,Diamond I - 55 LP,56.8,415 / 316,Kai
#43,Top,AshenOne,Diamond I - 53 LP,52.9,409 / 364,Fells
#44,Top,MJay,Diamond I - 50 LP,52.4,355 / 323,Tangil
#45,Support,SEXY TAHM,Diamond I - 48 LP,50.9,352 / 339,HailOfBladesTahm
#46,ADC,Steven,Diamond I - 47 LP,49.4,395 / 404,ovenjohnson
#47,Mid,Tap,Diamond I - 47 LP,51.3,238 / 226,Tangil
#48,Support,MUD Ogre,Diamond I - 46 LP,52.6,483 / 436,Randomness12
#49,ADC,Amadeus,Diamond I - 46 LP,53.0,268 / 238,Troeton
#50,Jungle,Bibi,Diamond I - 45 LP,53.3,493 / 432,Troeton
#51,Mid,MidBot,Diamond I - 45 LP,51.3,514 / 487,TangilBOT
#52,ADC,TPOPIS,Diamond I - 44 LP,50.1,454 / 452,Byumbi
#53,Jungle,Zevton,Diamond I - 43 LP,52.9,431 / 384,polop900
