Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Support,Aqua,Challenger - 334 LP,68.0,302 / 142,Trindor
#2,ADC,Deft,Challenger - 198 LP,60.7,350 / 227,TheStriker9
#3,Jungle,Pyosik,Challenger - 168 LP,61.3,478 / 302,TheStriker9
#4,ADC,T1 T1,Challenger - 156 LP,64.2,340 / 190,Soraka
#5,Jungle,Poppey,Challenger - 155 LP,56.9,541 / 409,NAVI
#6,Support,Trick789,Challenger - 53 LP,55.7,260 / 207,Landmeeuw
#7,Top,xxaznpuppy32xx,Challenger - 50 LP,54.5,474 / 396,GamerGirls
#8,Top,RNG Letme,Challenger - 42 LP,53.1,364 / 322,LPLAhri
#9,Mid,Giorno Giovanna,Challenger - 34 LP,57.3,339 / 253,Ithirul
#10,ADC,Sylmarae,Challenger - 25 LP,54.9,406 / 334,Kythaela
#11,Jungle,EG Voutocu,Challenger - 11 LP,52.9,364 / 324,EG Voutocu
#12,Mid,BOOCAUWMOO,Challenger - 8 LP,53.8,416 / 357,BooCauwMoo
#13,ADC,cryhard,Challenger - 8 LP,55.0,246 / 201,roysiggi
#14,Jungle,Gnima,Challenger - 5 LP,53.0,354 / 314,YoloMedic
#15,Top,Jodko,Challenger - 3 LP,51.5,319 / 300,Jinxnator
#16,Mid,Arteros,Diamond I - 93 LP,52.1,375 / 345,Anbeeld
#17,Mid,BottleCaps,Diamond I - 82 LP,51.9,302 / 280,Phost
#18,Support,Anbeeld,Diamond I - 82 LP,56.4,426 / 329,Anbeeld
#19,Jungle,woope,Diamond I - 81 LP,51.2,296 / 282,sanchesmemo
#20,Jungle,strawberry cat,Diamond I - 79 LP,49.6,324 / 329,annauwumarie
#21,Support,Fells,Diamond I - 79 LP,51.8,284 / 264,Fells
#22,ADC,DoubleDouble,Diamond I - 72 LP,51.2,400 / 381,Player2225
#23,Mid,Byumbert,Diamond I - 69 LP,50.7,281 / 273,Byumbi
#24,Support,Egirl champs onl,Diamond I - 65 LP,55.2,422 / 342,Spooky
#25,Jungle,Kong,Diamond I - 64 LP,52.8,350 / 313,YungYiga
#26,Top,Amouranth,Diamond I - 62 LP,52.5,457 / 413,Simp
#27,Top,Zuko,Diamond I - 59 LP,53.2,346 / 304,Lior
#28,Support,SEXY TAHM,Diamond I - 59 LP,50.6,252 / 246,HailOfBladesTahm
#29,Support,Emwues24,Diamond I - 57 LP,51.0,319 / 307,Jinxnator
#30,ADC,Vortex_c4,Diamond I - 57 LP,50.6,290 / 283,LumiFumi
#31,Support,BoquitaCampeon,Diamond I - 56 LP,54.6,262 / 218,Jon_14
#32,ADC,GNR.UZI,Diamond I - 56 LP,48.9,266 / 278,theshy
#33,Jungle,Jinxnator,Diamond I - 55 LP,53.0,389 / 345,Jinxnator
#34,Support,Kutcher,Diamond I - 53 LP,53.4,346 / 302,Terra
#35,Top,DoinB,Diamond I - 52 LP,52.2,364 / 333,LordArtos
#36,ADC,Kogglemoggle,Diamond I - 50 LP,51.3,249 / 236,Sinker
#37,Jungle,Zevton,Diamond I - 49 LP,52.5,301 / 272,polop900
#38,Top,Salsa,Diamond I - 42 LP,57.7,477 / 349,YungYiga
#39,Support,R.Leg of Cauw,Diamond I - 38 LP,51.0,331 / 318,BooCauwMoo
#40,Mid,Gezar,Diamond I - 36 LP,56.5,285 / 219,Kai
#41,Mid,PepeCool,Diamond I - 34 LP,51.6,409 / 384,LS
#42,Support,Jao,Diamond I - 33 LP,50.5,333 / 327,YoloMedic
#43,Mid,Salt,Diamond I - 33 LP,52.6,308 / 278,JMENDOZA
#44,Top,Dumbass,Diamond I - 31 LP,51.1,333 / 319,Key
#45,ADC,Reign,Diamond I - 30 LP,51.6,360 / 337,ephemeral
#46,Mid,GummyBear,Diamond I - 30 LP,53.8,346 / 297,Spezza
#47,Jungle,jungle gap,Diamond I - 30 LP,50.5,248 / 243,crithitfail
#48,Mid,Foxy,Diamond I - 29 LP,54.2,349 / 295,Foxy
#49,Jungle,Broxah,Diamond I - 28 LP,55.9,218 / 172,Opticreed
#50,ADC,Vahvel,Diamond I - 27 LP,53.4,226 / 197,sanchesmemo
#51,ADC,Jotaro Kujo,Diamond I - 27 LP,54.4,404 / 338,Ithirul
#52,Top,Ezio,Diamond I - 25 LP,51.2,307 / 293,TexeQ
#53,Top,AshenOne,Diamond I - 25 LP,52.7,277 / 249,Fells
#54,Top, IG TheShy,Diamond I - 24 LP,53.8,292 / 251,Oafers
