Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Support,Aqua,Challenger - 289 LP,67.8,284 / 135,Trindor
#2,ADC,Deft,Challenger - 272 LP,60.6,325 / 211,TheStriker9
#3,Jungle,Pyosik,Challenger - 252 LP,61.3,446 / 281,TheStriker9
#4,Jungle,Poppey,Challenger - 171 LP,56.5,511 / 393,NAVI
#5,Mid,BOOCAUWMOO,Challenger - 61 LP,53.4,374 / 327,BooCauwMoo
#6,Top,xxaznpuppy32xx,Challenger - 49 LP,54.0,436 / 371,GamerGirls
#7,Support,BoquitaCampeon,Challenger - 43 LP,55.5,242 / 194,Jon_14
#8,Support,Anbeeld,Challenger - 32 LP,56.7,403 / 308,Anbeeld
#9,Jungle,Bibi,Challenger - 30 LP,54.2,327 / 276,Troeton
#10,Top,Destructoid,Challenger - 26 LP,51.4,324 / 306,YoloMedic
#11,ADC,T1 T1,Challenger - 25 LP,63.1,308 / 180,Soraka
#12,ADC,cryhard,Challenger - 21 LP,55.3,215 / 174,roysiggi
#13,Mid,whygar player,Challenger - 19 LP,53.1,304 / 269,roysiggi
#14,Mid,Byumbert,Diamond I - 93 LP,50.4,243 / 239,Byumbi
#15,Support,Trick789,Diamond I - 89 LP,55.0,229 / 187,Landmeeuw
#16,Top,RNG Letme,Diamond I - 83 LP,52.3,335 / 306,LPLAhri
#17,Mid,Frimmy23,Diamond I - 75 LP,59.1,541 / 375,YoloMedic
#18,Support,Egirl champs onl,Diamond I - 75 LP,55.3,387 / 313,Spooky
#19,ADC,Jotaro Kujo,Diamond I - 73 LP,54.6,373 / 310,Ithirul
#20,Mid,Giorno Giovanna,Diamond I - 68 LP,56.5,299 / 230,Ithirul
#21,Mid,Arteros,Diamond I - 68 LP,51.7,348 / 325,Anbeeld
#22,Support,Jao,Diamond I - 62 LP,50.5,302 / 296,YoloMedic
#23,Support,strawberry cow,Diamond I - 60 LP,50.4,285 / 281,annauwumarie
#24,Top,Salsa,Diamond I - 52 LP,58.0,435 / 315,YungYiga
#25,Top,SmackyB,Diamond I - 52 LP,51.8,307 / 286,Byumbi
#26,Mid,Flame,Diamond I - 51 LP,51.5,272 / 256,Hit_Critical
#27,Support,MUD Ogre,Diamond I - 47 LP,52.3,322 / 294,Randomness12
#28,Top,AshenOne,Diamond I - 47 LP,52.7,251 / 225,Fells
#29,Jungle,Gnima,Diamond I - 44 LP,52.3,317 / 289,YoloMedic
#30,Mid,Totoro the duck,Diamond I - 44 LP,50.2,270 / 268,Kuury
#31,Mid,Frethborn,Diamond I - 42 LP,50.7,262 / 255,Jinxnator
#32,Jungle,Zevton,Diamond I - 42 LP,52.4,269 / 244,polop900
#33,Jungle,jungle gap,Diamond I - 40 LP,50.4,208 / 205,crithitfail
#34,ADC,Nero,Diamond I - 39 LP,50.5,251 / 246,Yzeerf
#35,Mid,Lucius ,Diamond I - 37 LP,51.4,232 / 219,Jungler1337
#36,Jungle,Ceasarna,Diamond I - 36 LP,53.1,328 / 290,iampvm
#37,ADC,Sylmarae,Diamond I - 36 LP,54.3,364 / 306,Kythaela
#38,Support,Fells,Diamond I - 35 LP,51.1,247 / 236,Fells
#39,ADC,PlayFlexible,Diamond I - 35 LP,50.7,212 / 206,Jon_14
#40,ADC,fulltag,Diamond I - 35 LP,53.0,186 / 165,Tangil
#41,Jungle,Broxah,Diamond I - 35 LP,57.4,187 / 139,Opticreed
#42,Support,FPX Crisp,Diamond I - 35 LP,50.4,285 / 281,LPLAhri
