Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Support,Aqua,Challenger - 334 LP,68.0,302 / 142,Trindor
#2,ADC,Deft,Challenger - 207 LP,60.7,349 / 226,TheStriker9
#3,Jungle,Pyosik,Challenger - 161 LP,61.2,477 / 302,TheStriker9
#4,ADC,T1 T1,Challenger - 156 LP,64.2,340 / 190,Soraka
#5,Jungle,Poppey,Challenger - 155 LP,56.9,541 / 409,NAVI
#6,Support,Trick789,Challenger - 53 LP,55.7,260 / 207,Landmeeuw
#7,Top,xxaznpuppy32xx,Challenger - 39 LP,54.4,471 / 395,GamerGirls
#8,Mid,Giorno Giovanna,Challenger - 37 LP,57.2,336 / 251,Ithirul
#9,Top,RNG Letme,Challenger - 33 LP,52.9,361 / 321,LPLAhri
#10,Jungle,Gnima,Challenger - 13 LP,53.0,349 / 310,YoloMedic
#11,ADC,Sylmarae,Challenger - 8 LP,54.7,402 / 333,Kythaela
#12,Top,Salsa,Challenger - 8 LP,58.2,469 / 337,YungYiga
#13,ADC,cryhard,Challenger - 6 LP,54.8,239 / 197,roysiggi
#14,Jungle,strawberry cat,Challenger - 1 LP,49.7,321 / 325,annauwumarie
#15,Jungle,EG Voutocu,Challenger - 1 LP,52.7,358 / 321,EG Voutocu
#16,Support,Anbeeld,Challenger - 1 LP,56.5,424 / 326,Anbeeld
#17,Mid,BottleCaps,Diamond I - 93 LP,51.8,297 / 276,Phost
#18,Mid,BOOCAUWMOO,Diamond I - 90 LP,53.6,412 / 356,BooCauwMoo
#19,Mid,Arteros,Diamond I - 88 LP,52.0,371 / 343,Anbeeld
#20,Mid,whygar player,Diamond I - 83 LP,52.9,330 / 294,roysiggi
#21,ADC,Reign,Diamond I - 82 LP,52.0,357 / 330,ephemeral
#22,Mid,Byumbert,Diamond I - 75 LP,50.4,269 / 265,Byumbi
#23,Jungle,Test2,Diamond I - 70 LP,51.7,292 / 273,test
#24,Support,SEXY TAHM,Diamond I - 66 LP,50.4,245 / 241,HailOfBladesTahm
#25,Top,DoinB,Diamond I - 66 LP,52.2,360 / 329,LordArtos
#26,Top,Jodko,Diamond I - 64 LP,51.0,310 / 298,Jinxnator
#27,Jungle,David Chen,Diamond I - 62 LP,50.1,325 / 324,DitIsDonny
#28,Mid,Gezar,Diamond I - 62 LP,56.7,278 / 212,Kai
#29,ADC,BöllerBusch,Diamond I - 61 LP,52.3,359 / 327,Jungler1337
#30,Support,BoquitaCampeon,Diamond I - 60 LP,54.6,261 / 217,Jon_14
#31,Top,Smug Egirl Owo,Diamond I - 57 LP,53.4,237 / 207,FunnyClown
#32,Top,Amouranth,Diamond I - 56 LP,52.4,451 / 410,Simp
#33,Top,迈特晒,Diamond I - 53 LP,51.8,325 / 302,sayluca
#34,Top,MJay,Diamond I - 49 LP,51.2,217 / 207,Tangil
#35,Jungle,Jinxnator,Diamond I - 47 LP,52.8,381 / 340,Jinxnator
