Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Support,Aqua,Challenger - 322 LP,67.9,300 / 142,Trindor
#2,ADC,Deft,Challenger - 206 LP,60.5,338 / 221,TheStriker9
#3,Jungle,Pyosik,Challenger - 168 LP,61.1,461 / 293,TheStriker9
#4,ADC,T1 T1,Challenger - 149 LP,64.1,337 / 189,Soraka
#5,Jungle,Poppey,Challenger - 143 LP,56.9,539 / 409,NAVI
#6,Mid,Frimmy23,Challenger - 53 LP,59.4,560 / 382,YoloMedic
#7,Top,Destructoid,Challenger - 51 LP,51.8,353 / 329,YoloMedic
#8,Top,xxaznpuppy32xx,Challenger - 46 LP,54.4,467 / 392,GamerGirls
#9,ADC,cryhard,Challenger - 35 LP,55.2,235 / 191,roysiggi
#10,Top,RNG Letme,Challenger - 30 LP,52.8,355 / 317,LPLAhri
#11,Support,Anbeeld,Challenger - 24 LP,56.7,416 / 318,Anbeeld
#12,Support,BoquitaCampeon,Challenger - 12 LP,55.1,254 / 207,Jon_14
#13,ADC,Sylmarae,Challenger - 9 LP,54.6,391 / 325,Kythaela
#14,Mid,BottleCaps,Challenger - 1 LP,51.9,295 / 273,Phost
#15,Mid,whygar player,Diamond I - 95 LP,52.9,323 / 288,roysiggi
#16,Mid,BOOCAUWMOO,Diamond I - 93 LP,53.6,407 / 352,BooCauwMoo
#17,Support,Trick789,Diamond I - 91 LP,54.8,249 / 205,Landmeeuw
#18,Mid,Byumbert,Diamond I - 91 LP,50.5,263 / 258,Byumbi
#19,Support,CoreJJ,Diamond I - 89 LP,51.7,325 / 304,Opticreed
#20,Mid,Arteros,Diamond I - 80 LP,51.8,365 / 339,Anbeeld
#21,Mid,Giorno Giovanna,Diamond I - 72 LP,56.7,323 / 247,Ithirul
#22,Top,Salsa,Diamond I - 72 LP,58.0,455 / 330,YungYiga
#23,Jungle,Gnima,Diamond I - 68 LP,52.6,333 / 300,YoloMedic
#24,ADC,Geekymanxnlx,Diamond I - 67 LP,51.3,403 / 382,DitIsDonny
#25,Jungle,EG Voutocu,Diamond I - 67 LP,52.5,351 / 318,EG Voutocu
#26,Jungle,strawberry cat,Diamond I - 65 LP,49.4,308 / 316,annauwumarie
#27,Jungle,David Chen,Diamond I - 65 LP,50.0,316 / 316,DitIsDonny
#28,ADC,Reign,Diamond I - 59 LP,51.7,349 / 326,ephemeral
#29,Support,Fells,Diamond I - 58 LP,51.4,266 / 252,Fells
#30,ADC,Jotaro Kujo,Diamond I - 57 LP,54.7,393 / 326,Ithirul
#31,Top,Amouranth,Diamond I - 57 LP,52.4,443 / 403,Simp
#32,Top,MJay,Diamond I - 54 LP,51.1,210 / 201,Tangil
#33,Jungle,Topener,Diamond I - 48 LP,49.3,292 / 300,Byumbi
#34,Jungle,Blaze,Diamond I - 48 LP,50.7,285 / 277,Hit_Critical
#35,ADC,BöllerBusch,Diamond I - 48 LP,52.3,348 / 318,Jungler1337
#36,Support,SEXY TAHM,Diamond I - 46 LP,49.9,231 / 232,HailOfBladesTahm
#37,ADC,TPOPIS,Diamond I - 42 LP,50.3,306 / 302,Byumbi
#38,Jungle,Jinxnator,Diamond I - 40 LP,52.6,371 / 334,Jinxnator
#39,Top,DoinB,Diamond I - 39 LP,52.1,353 / 325,LordArtos
#40,Support,iEnygma,Diamond I - 37 LP,50.8,259 / 251,EG Voutocu
#41,Top,Jodko,Diamond I - 37 LP,50.6,296 / 289,Jinxnator
#42,Jungle,Superb,Diamond I - 34 LP,50.8,307 / 297,Spezza
#43,Support,Keria,Diamond I - 33 LP,49.5,304 / 310,TheStriker9
#44,Jungle,Bibi,Diamond I - 32 LP,53.5,347 / 301,Troeton
#45,Mid,Vergil,Diamond I - 30 LP,50.7,272 / 264,Yzeerf
#46,Mid,Seirilyvia,Diamond I - 30 LP,47.8,292 / 319,Kythaela
#47,ADC,Steven,Diamond I - 30 LP,50.7,265 / 258,ovenjohnson
#48,Jungle,Test2,Diamond I - 29 LP,51.2,283 / 270,test
#49,Mid,Gavvondy,Diamond I - 29 LP,50.3,219 / 216,FranklinTime
#50,Support,GeT OutFlayed,Diamond I - 28 LP,49.4,192 / 197,Mac
#51,Top,迈特晒,Diamond I - 28 LP,51.5,317 / 298,sayluca
#52,Top,AJDG Light,Diamond I - 28 LP,51.4,216 / 204,Lightandhope
#53,Support,Emwues24,Diamond I - 27 LP,50.7,303 / 295,Jinxnator
#54,ADC,fulltag,Diamond I - 24 LP,53.0,204 / 181,Tangil
#55,ADC,Japan,Diamond I - 24 LP,53.6,184 / 159,LuvLetter
#56,Support,春夜蓝,Diamond I - 24 LP,54.6,265 / 220,sayluca
#57,Mid,DOINB RYZE HACK,Diamond I - 23 LP,53.5,185 / 161,wiksonix
#58,Mid,MidBot,Diamond I - 22 LP,51.8,329 / 306,TangilBOT
