Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Support,Aqua,Challenger - 411 LP,67.9,326 / 154,Trindor
#2,Jungle,Pyosik,Challenger - 295 LP,62.1,540 / 330,TheStriker9
#3,ADC,Deft,Challenger - 234 LP,61.7,408 / 253,TheStriker9
#4,ADC,T1 T1,Challenger - 141 LP,64.1,372 / 208,Soraka
#5,Jungle,Poppey,Challenger - 131 LP,57.1,576 / 432,NAVI
#6,Mid,Gezar,Challenger - 118 LP,58.1,333 / 240,Kai
#7,Mid,BOOCAUWMOO,Challenger - 84 LP,54.3,450 / 378,BooCauwMoo
#8,Top,Zuko,Challenger - 70 LP,54.1,402 / 341,Lior
#9,Support,Jao,Challenger - 47 LP,51.5,378 / 356,YoloMedic
#10,Mid,Seirilyvia,Challenger - 45 LP,49.3,350 / 360,Kythaela
#11,Top,DRX Deft,Challenger - 40 LP,53.0,302 / 268,Tokyo Smurfer
#12,Mid,Byumbert,Challenger - 23 LP,51.7,326 / 304,Byumbi
#13,Top,迈特晒,Challenger - 18 LP,52.6,399 / 360,sayluca
#14,Top,TheHentaiKing,Challenger - 16 LP,51.5,319 / 300,DitIsDonny
#15,Support,Tratz,Challenger - 15 LP,52.5,348 / 315,Tangil
#16,Support,Maïwenn,Diamond I - 97 LP,51.6,424 / 397,DitIsDonny
#17,Mid,Giorno Giovanna,Diamond I - 95 LP,56.9,376 / 285,Ithirul
#18,Mid,Frimmy23,Diamond I - 95 LP,58.7,659 / 464,YoloMedic
#19,Jungle,GG Bekhali,Diamond I - 94 LP,53.0,274 / 243,Mac
#20,Support,Kutcher,Diamond I - 91 LP,54.2,404 / 342,Terra
#21,Mid,Foxy,Diamond I - 90 LP,54.6,389 / 323,Foxy
#22,Mid,Arteros,Diamond I - 89 LP,53.3,455 / 398,Anbeeld
#23,ADC,mind,Diamond I - 81 LP,52.9,388 / 346,schlafen
#24,Jungle,Gnima,Diamond I - 78 LP,53.3,416 / 365,YoloMedic
#25,Top,Mr The Rat King,Diamond I - 77 LP,54.6,349 / 290,DangerousMolerat
#26,Top,Aryze,Diamond I - 72 LP,49.8,316 / 318,sanchesmemo
#27,Top,xxaznpuppy32xx,Diamond I - 72 LP,54.4,517 / 433,GamerGirls
#28,Support,Sadex,Diamond I - 70 LP,47.8,264 / 288,Spezza
#29,Support,SEXY TAHM,Diamond I - 64 LP,51.0,292 / 280,HailOfBladesTahm
#30,ADC,cryhard,Diamond I - 61 LP,54.8,315 / 260,roysiggi
#31,Mid,DOINB RYZE HACK,Diamond I - 60 LP,52.9,236 / 210,wiksonix
#32,Mid,strawberry frog,Diamond I - 60 LP,50.2,329 / 327,annauwumarie
#33,Support,Trick789,Diamond I - 59 LP,54.7,290 / 240,Landmeeuw
#34,Support,Egirl champs onl,Diamond I - 56 LP,55.2,475 / 385,Spooky
#35,Support,Lambo Bambo,Diamond I - 56 LP,50.4,364 / 358,Byumbi
#36,ADC,Bilbo Gaggins,Diamond I - 54 LP,52.5,339 / 307,ImagineBaggins
#37,Top,Test1,Diamond I - 54 LP,48.6,292 / 309,test
#38,Jungle,Jinxnator,Diamond I - 49 LP,53.2,448 / 394,Jinxnator
#39,Mid,BottleCaps,Diamond I - 47 LP,51.7,345 / 322,Phost
#40,ADC,TES Jackeylove,Diamond I - 47 LP,51.7,406 / 379,LPLAhri
#41,Top,Top,Diamond I - 47 LP,53.9,321 / 274,jksad
#42,Jungle,Test2,Diamond I - 47 LP,51.1,332 / 318,test
#43,ADC,Sylmarae,Diamond I - 46 LP,54.5,457 / 382,Kythaela
#44,Mid,violator,Diamond I - 46 LP,53.9,388 / 332,sanchesmemo
#45,Mid,MidBot,Diamond I - 45 LP,51.8,414 / 385,TangilBOT
#46,ADC,GNR.UZI,Diamond I - 45 LP,49.4,335 / 343,theshy
#47,ADC,BöllerBusch,Diamond I - 41 LP,52.4,412 / 375,Jungler1337
