Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Support,Aqua,Challenger - 473 LP,68.2,333 / 155,Trindor
#2,Jungle,Pyosik,Challenger - 263 LP,61.9,543 / 334,TheStriker9
#3,ADC,T1 T1,Challenger - 213 LP,64.5,387 / 213,Soraka
#4,ADC,Deft,Challenger - 197 LP,61.5,412 / 258,TheStriker9
#5,Top,Zuko,Challenger - 123 LP,54.5,412 / 344,Lior
#6,Mid,Seirilyvia,Challenger - 87 LP,49.7,357 / 362,Kythaela
#7,Jungle,Poppey,Challenger - 86 LP,57.1,586 / 441,NAVI
#8,Mid,BOOCAUWMOO,Challenger - 68 LP,54.2,459 / 388,BooCauwMoo
#9,Mid,Gezar,Challenger - 63 LP,57.5,333 / 246,Kai
#10,Mid,Foxy,Challenger - 49 LP,55.1,400 / 326,Foxy
#11,Jungle,110110010011,Challenger - 42 LP,53.1,488 / 431,110110010011
#12,Top,DRX Deft,Challenger - 39 LP,53.1,310 / 274,Tokyo Smurfer
#13,Support,Egirl champs onl,Challenger - 35 LP,55.7,490 / 389,Spooky
#14,Mid,Bye Bye Driver,Challenger - 34 LP,51.6,421 / 395,110110010011
#15,Mid,Giorno Giovanna,Challenger - 30 LP,57.2,385 / 288,Ithirul
#16,Top,TheHentaiKing,Challenger - 21 LP,51.6,325 / 305,DitIsDonny
#17,ADC,Prodigy,Challenger - 3 LP,50.8,291 / 282,CoachYouGen
#18,Top,Mr The Rat King,Diamond I - 99 LP,55.0,364 / 298,DangerousMolerat
#19,Support,Maïwenn,Diamond I - 94 LP,51.6,432 / 405,DitIsDonny
#20,Mid,Arteros,Diamond I - 93 LP,53.4,465 / 405,Anbeeld
#21,Jungle,Gnima,Diamond I - 91 LP,53.5,429 / 373,YoloMedic
#22,Support,Kutcher,Diamond I - 88 LP,54.3,421 / 355,Terra
#23,ADC,Kadlin,Diamond I - 87 LP,54.2,372 / 314,Jinxnator
#24,Support,Anbeeld,Diamond I - 87 LP,56.6,527 / 404,Anbeeld
#25,Mid,Frimmy23,Diamond I - 87 LP,58.6,668 / 471,YoloMedic
#26,Support,Jao,Diamond I - 87 LP,51.1,381 / 365,YoloMedic
#27,Top,Funn1k,Diamond I - 86 LP,49.8,432 / 436,NAVI
#28,ADC,SelfishPanda,Diamond I - 86 LP,54.7,367 / 304,Mekaki
#29,Mid,Byumbert,Diamond I - 84 LP,51.5,333 / 313,Byumbi
#30,Jungle,GG Bekhali,Diamond I - 83 LP,53.0,284 / 252,Mac
#31,Top,Dumbass,Diamond I - 81 LP,51.3,398 / 378,Key
#32,Top,xxaznpuppy32xx,Diamond I - 72 LP,54.5,529 / 441,GamerGirls
#33,Mid,Nick,Diamond I - 70 LP,55.0,214 / 175,ovenjohnson
#34,Top,Amouranth,Diamond I - 69 LP,52.6,538 / 485,Simp
#35,ADC,Jotaro Kujo,Diamond I - 68 LP,55.0,481 / 393,Ithirul
#36,Support,SEXY TAHM,Diamond I - 67 LP,51.3,301 / 286,HailOfBladesTahm
#37,ADC,Kogglemoggle,Diamond I - 66 LP,51.4,301 / 285,Sinker
#38,Support,strawberry cow,Diamond I - 63 LP,49.6,376 / 382,annauwumarie
#39,Mid,reality,Diamond I - 62 LP,49.3,292 / 300,schlafen
#40,Support,BoquitaCampeon,Diamond I - 59 LP,54.3,316 / 266,Jon_14
#41,Support,CoreJJ,Diamond I - 56 LP,50.9,365 / 352,Opticreed
#42,ADC,mind,Diamond I - 53 LP,52.9,404 / 360,schlafen
#43,Support,Tratz,Diamond I - 53 LP,52.1,355 / 326,Tangil
#44,Support,MUD Ogre,Diamond I - 52 LP,52.7,413 / 371,Randomness12
#45,Top,迈特晒,Diamond I - 51 LP,52.4,413 / 375,sayluca
#46,Jungle,Garrosh,Diamond I - 48 LP,49.9,236 / 237,Fells
#47,Mid,BottleCaps,Diamond I - 47 LP,51.8,353 / 328,Phost
#48,Jungle,Blaze,Diamond I - 44 LP,50.7,348 / 339,Hit_Critical
#49,Jungle,Sparrow,Diamond I - 41 LP,48.8,373 / 391,Anbeeld
#50,Top,Test1,Diamond I - 41 LP,48.7,302 / 318,test
#51,Top,circles,Diamond I - 41 LP,51.3,319 / 303,kokoko
#52,Jungle,JglBot,Diamond I - 41 LP,50.7,437 / 425,TangilBOT
#53,Top,RNG Letme,Diamond I - 40 LP,52.9,417 / 372,LPLAhri
#54,Support,Lambo Bambo,Diamond I - 40 LP,50.5,372 / 365,Byumbi
#55,Top,Doran,Diamond I - 39 LP,48.6,356 / 376,TheStriker9
#56,ADC,AJDG Angel,Diamond I - 38 LP,48.5,316 / 335,Lightandhope
#57,ADC,BöllerBusch,Diamond I - 38 LP,52.4,420 / 381,Jungler1337
#58,Support,Tiriana,Diamond I - 35 LP,51.2,391 / 373,Kythaela
