Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Support,Aqua,Challenger - 334 LP,68.0,302 / 142,Trindor
#2,ADC,Deft,Challenger - 198 LP,60.7,350 / 227,TheStriker9
#3,Jungle,Pyosik,Challenger - 168 LP,61.3,478 / 302,TheStriker9
#4,ADC,T1 T1,Challenger - 156 LP,64.2,340 / 190,Soraka
#5,Jungle,Poppey,Challenger - 155 LP,56.9,541 / 409,NAVI
#6,Top,xxaznpuppy32xx,Challenger - 50 LP,54.5,474 / 396,GamerGirls
#7,Mid,BOOCAUWMOO,Challenger - 48 LP,54.2,423 / 358,BooCauwMoo
#8,Support,Trick789,Challenger - 40 LP,55.5,261 / 209,Landmeeuw
#9,Mid,Giorno Giovanna,Challenger - 27 LP,57.2,344 / 257,Ithirul
#10,Jungle,Gnima,Challenger - 24 LP,53.4,368 / 321,YoloMedic
#11,Top,RNG Letme,Challenger - 21 LP,53.0,367 / 326,LPLAhri
#12,ADC,Sylmarae,Challenger - 18 LP,54.9,413 / 339,Kythaela
#13,Mid,BottleCaps,Challenger - 1 LP,52.1,306 / 281,Phost
#14,ADC,cryhard,Challenger - 0 LP,55.1,255 / 208,roysiggi
#15,Mid,Arteros,Diamond I - 99 LP,52.5,392 / 354,Anbeeld
#16,Top,Amouranth,Diamond I - 97 LP,52.9,469 / 418,Simp
#17,Support,Egirl champs onl,Diamond I - 94 LP,55.5,429 / 344,Spooky
#18,Jungle,EG Voutocu,Diamond I - 93 LP,52.9,370 / 330,EG Voutocu
#19,ADC,Jotaro Kujo,Diamond I - 89 LP,55.0,417 / 341,Ithirul
#20,Top,Jodko,Diamond I - 88 LP,51.5,324 / 305,Jinxnator
#21,Top,AshenOne,Diamond I - 83 LP,53.4,292 / 255,Fells
#22,Mid,Byumbert,Diamond I - 78 LP,51.0,287 / 276,Byumbi
#23,Support,Kutcher,Diamond I - 73 LP,53.7,354 / 305,Terra
#24,Support,Anbeeld,Diamond I - 73 LP,56.5,443 / 341,Anbeeld
#25,Jungle,time,Diamond I - 72 LP,51.9,280 / 259,schlafen
#26,ADC,Vortex_c4,Diamond I - 70 LP,51.1,303 / 290,LumiFumi
#27,Mid,PepeCool,Diamond I - 69 LP,51.9,419 / 388,LS
#28,Jungle,Zevton,Diamond I - 67 LP,53.0,314 / 279,polop900
#29,Support,Jao,Diamond I - 66 LP,51.0,343 / 330,YoloMedic
#30,Top,DoinB,Diamond I - 63 LP,52.5,372 / 337,LordArtos
#31,Mid,Gezar,Diamond I - 61 LP,56.8,292 / 222,Kai
#32,Top,strawberry snail,Diamond I - 60 LP,53.2,351 / 309,annauwumarie
#33,Jungle,jungle gap,Diamond I - 58 LP,50.9,256 / 247,crithitfail
#34,ADC,mind,Diamond I - 58 LP,52.5,346 / 313,schlafen
#35,Mid,GummyBear,Diamond I - 57 LP,54.1,353 / 300,Spezza
#36,Support,Maïwenn,Diamond I - 55 LP,50.3,362 / 357,DitIsDonny
#37,Support,BoquitaCampeon,Diamond I - 55 LP,54.6,267 / 222,Jon_14
#38,Support,Tratz,Diamond I - 52 LP,51.6,311 / 292,Tangil
#39,Support,strawberry cow,Diamond I - 48 LP,50.2,319 / 317,annauwumarie
#40,Jungle,Broxah,Diamond I - 47 LP,56.2,227 / 177,Opticreed
#41,Jungle,Kong,Diamond I - 46 LP,52.6,364 / 328,YungYiga
#42,Mid,Seirilyvia,Diamond I - 45 LP,47.9,313 / 341,Kythaela
#43,Mid,strawberry frog,Diamond I - 43 LP,50.6,283 / 276,annauwumarie
#44,Support,Fells,Diamond I - 40 LP,51.8,295 / 274,Fells
#45,Jungle,JglBot,Diamond I - 39 LP,50.4,371 / 365,TangilBOT
#46,ADC,BöllerBusch,Diamond I - 38 LP,52.2,375 / 343,Jungler1337
#47,ADC,Vahvel,Diamond I - 37 LP,53.7,237 / 204,sanchesmemo
#48,Mid,creative mind,Diamond I - 36 LP,51.1,239 / 229,cabula
#49,Jungle,110110010011,Diamond I - 36 LP,52.7,380 / 341,110110010011
#50,Top,SmackyB,Diamond I - 34 LP,51.7,356 / 333,Byumbi
#51,Jungle,Superb,Diamond I - 34 LP,50.8,332 / 321,Spezza
#52,Jungle,woope,Diamond I - 34 LP,51.0,302 / 290,sanchesmemo
#53,ADC,Reign,Diamond I - 31 LP,51.8,368 / 343,ephemeral
#54,Support,R.Leg of Cauw,Diamond I - 31 LP,51.1,337 / 323,BooCauwMoo
