Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Support,Aqua,Challenger - 331 LP,54.5,6 / 5,Trindor
#2,Jungle,Pyosik,Challenger - 75 LP,66.7,6 / 3,TheStriker9
#3,Jungle,Poppey,Challenger - 53 LP,61.1,11 / 7,NAVI
#4,Mid,Frimmy23,Diamond I - 43 LP,81.8,9 / 2,YoloMedic
#5,ADC,T1 T1,Diamond I - 40 LP,66.7,12 / 6,Soraka
#6,Mid,BOOCAUWMOO,Diamond I - 39 LP,71.4,10 / 4,BooCauwMoo
#7,Top,Zuko,Diamond I - 28 LP,61.5,16 / 10,Lior
#8,ADC,Deft,Diamond I - 22 LP,62.5,10 / 6,TheStriker9
#9,Support,Anbeeld,Diamond I - 12 LP,73.3,11 / 4,Anbeeld
#10,Jungle,Kong,Diamond II - 99 LP,67.7,21 / 10,YungYiga
#11,Support,春夜蓝,Diamond II - 75 LP,59.1,13 / 9,sayluca
#12,Support,Lambo Bambo,Diamond II - 72 LP,65.2,15 / 8,Byumbi
#13,Mid,Giorno Giovanna,Diamond II - 66 LP,54.2,13 / 11,Ithirul
#14,Top,Dumbass,Diamond II - 60 LP,61.5,16 / 10,Key
#15,Mid,Foxy,Diamond II - 51 LP,70.0,14 / 6,Foxy
#16,ADC,BöllerBusch,Diamond II - 46 LP,47.1,8 / 9,Jungler1337
#17,Support,Kutcher,Diamond II - 45 LP,56.3,9 / 7,Terra
#18,Mid,cblol00003,Diamond II - 44 LP,56.0,14 / 11,cblol
#19,Support,MUD Ogre,Diamond II - 41 LP,69.6,16 / 7,Randomness12
#20,Support,BoquitaCampeon,Diamond II - 39 LP,52.4,11 / 10,Jon_14
#21,Top,xxaznpuppy32xx,Diamond II - 34 LP,50.0,13 / 13,GamerGirls
#22,ADC,PepeLaugh,Diamond II - 27 LP,70.8,17 / 7,LS
#23,Jungle,Jinxnator,Diamond II - 24 LP,76.9,10 / 3,Jinxnator
#24,Top,Funn1k,Diamond II - 23 LP,58.1,18 / 13,NAVI
#25,Support,FPX Crisp,Diamond II - 14 LP,65.2,15 / 8,LPLAhri
#26,Jungle,cblol00002,Diamond II - 13 LP,62.5,10 / 6,cblol
#27,Top,Salsa,Diamond II - 10 LP,57.6,19 / 14,YungYiga
#28,Top,RNG Letme,Diamond II - 10 LP,60.9,14 / 9,LPLAhri
#29,Jungle,EG Voutocu,Diamond II - 10 LP,64.7,11 / 6,EG Voutocu
#30,Top,circles,Diamond II - 6 LP,66.7,12 / 6,kokoko
#31,Mid,Hallend,Diamond II - 5 LP,33.3,4 / 8,Hallend
#32,Jungle,David Chen,Diamond II - 4 LP,54.2,13 / 11,DitIsDonny
#33,ADC,Prodigy,Diamond II - 4 LP,72.2,13 / 5,CoachYouGen
#34,Mid,Salt,Diamond II - 2 LP,64.3,9 / 5,JMENDOZA
#35,Support,Emwues24,Diamond II - 0 LP,71.4,15 / 6,Jinxnator
#36,Top,Ezio,Diamond III - 98 LP,82.4,14 / 3,TexeQ
#37,Support,flaree,Diamond III - 96 LP,56.5,13 / 10,sanchesmemo
#38,ADC,cryhard,Diamond III - 96 LP,51.5,17 / 16,roysiggi
#39,Top,Test1,Diamond III - 95 LP,68.2,15 / 7,test
#40,Support,Egirl champs onl,Diamond III - 94 LP,43.5,10 / 13,Spooky
#41,Jungle,time,Diamond III - 91 LP,50.0,18 / 18,schlafen
#42,Support,SEXY TAHM,Diamond III - 91 LP,63.2,12 / 7,HailOfBladesTahm
#43,Jungle,Ceasarna,Diamond III - 91 LP,64.3,9 / 5,iampvm
#44,Support,Hisher,Diamond III - 90 LP,66.7,10 / 5,polop900
#45,Jungle,JglBot,Diamond III - 85 LP,61.3,19 / 12,TangilBOT
#46,ADC,cblol00004,Diamond III - 83 LP,50.0,11 / 11,cblol
#47,Mid,Totoro the duck,Diamond III - 81 LP,61.5,8 / 5,Kuury
#48,ADC,DoubleDouble,Diamond III - 79 LP,56.3,9 / 7,Player2225
#49,ADC,Sylmarae,Diamond III - 79 LP,52.2,12 / 11,Kythaela
#50,Support,Tratz,Diamond III - 79 LP,57.5,23 / 17,Tangil
#51,Mid,Seirilyvia,Diamond III - 78 LP,60.0,9 / 6,Kythaela
#52,Jungle,Gnima,Diamond III - 78 LP,55.6,10 / 8,YoloMedic
#53,Mid,reality,Diamond III - 75 LP,57.4,27 / 20,schlafen
#54,Mid,Nick,Diamond III - 75 LP,38.1,8 / 13,ovenjohnson
#55,ADC,Reign,Diamond III - 74 LP,57.1,8 / 6,ephemeral
#56,Support,iEnygma,Diamond III - 73 LP,62.5,15 / 9,EG Voutocu
#57,ADC,Jotaro Kujo,Diamond III - 73 LP,52.6,10 / 9,Ithirul
#58,ADC,TPOPIS,Diamond III - 72 LP,56.3,9 / 7,Byumbi
#59,ADC,BotBot,Diamond III - 70 LP,61.3,19 / 12,TangilBOT
#60,Top,TheHentaiKing,Diamond III - 69 LP,55.6,10 / 8,DitIsDonny
#61,ADC,Boop,Diamond III - 69 LP,60.0,12 / 8,Foxxo
#62,Top,Smug Egirl Owo,Diamond III - 68 LP,53.3,8 / 7,FunnyClown
