Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Support,Aqua,Challenger - 503 LP,68.1,357 / 167,Trindor
#2,Jungle,Pyosik,Challenger - 230 LP,61.9,573 / 353,TheStriker9
#3,ADC,T1 T1,Challenger - 212 LP,64.3,418 / 232,Soraka
#4,Top,Zuko,Challenger - 190 LP,55.3,446 / 360,Lior
#5,Jungle,Poppey,Challenger - 150 LP,57.5,631 / 466,NAVI
#6,Mid,Foxy,Challenger - 124 LP,55.6,417 / 333,Foxy
#7,Mid,BOOCAUWMOO,Challenger - 109 LP,54.5,489 / 408,BooCauwMoo
#8,ADC,Deft,Challenger - 70 LP,61.3,459 / 290,TheStriker9
#9,Mid,Giorno Giovanna,Challenger - 57 LP,57.5,404 / 299,Ithirul
#10,Jungle,110110010011,Challenger - 54 LP,53.0,537 / 477,110110010011
#11,ADC,Kadlin,Challenger - 49 LP,54.7,408 / 338,Jinxnator
#12,Mid,Bye Bye Driver,Challenger - 40 LP,52.4,469 / 426,110110010011
#13,Mid,Seirilyvia,Challenger - 33 LP,49.4,371 / 380,Kythaela
#14,Mid,Gezar,Challenger - 30 LP,57.2,354 / 265,Kai
#15,Top,DRX Deft,Challenger - 29 LP,52.9,341 / 304,Tokyo Smurfer
#16,Top,DoinB,Challenger - 27 LP,51.9,449 / 416,LordArtos
#17,Support,Anbeeld,Challenger - 25 LP,56.7,554 / 423,Anbeeld
#18,Support,Kutcher,Challenger - 23 LP,54.3,452 / 380,Terra
#19,Mid,Arteros,Challenger - 12 LP,53.7,487 / 420,Anbeeld
#20,Top,Amouranth,Challenger - 12 LP,52.9,580 / 517,Simp
#21,Support,Lambo Bambo,Challenger - 11 LP,51.3,404 / 384,Byumbi
#22,Jungle,cblol00002,Challenger - 6 LP,50.9,326 / 315,cblol
#23,Top,RNG Letme,Diamond I - 93 LP,53.3,445 / 390,LPLAhri
#24,Top,Top,Diamond I - 91 LP,54.3,362 / 305,jksad
#25,ADC,Reign,Diamond I - 91 LP,51.9,460 / 426,ephemeral
#26,Mid,Frimmy23,Diamond I - 86 LP,58.6,700 / 494,YoloMedic
#27,Top,xxaznpuppy32xx,Diamond I - 75 LP,54.7,566 / 469,GamerGirls
#28,Jungle,GG Bekhali,Diamond I - 72 LP,53.0,305 / 270,Mac
#29,Support,春夜蓝,Diamond I - 70 LP,53.4,378 / 330,sayluca
#30,Support,Tiriana,Diamond I - 68 LP,51.6,411 / 386,Kythaela
#31,Jungle,4evrfloral,Diamond I - 67 LP,50.6,272 / 266,PokeEdits
#32,ADC,cryhard,Diamond I - 63 LP,54.8,353 / 291,roysiggi
#33,Mid,violator,Diamond I - 62 LP,53.5,436 / 379,sanchesmemo
#34,Mid,Vergil,Diamond I - 59 LP,50.6,351 / 342,Yzeerf
#35,Support,Hisher,Diamond I - 59 LP,57.5,234 / 173,polop900
#36,Support,FPX Crisp,Diamond I - 57 LP,50.9,382 / 368,LPLAhri
#37,ADC,Goblin,Diamond I - 57 LP,51.7,341 / 319,Ghacobe
#38,ADC,Jotaro Kujo,Diamond I - 56 LP,55.0,503 / 412,Ithirul
#39,Jungle,Gnima,Diamond I - 54 LP,53.4,461 / 403,YoloMedic
#40,ADC,GNR.UZI,Diamond I - 54 LP,49.6,372 / 378,theshy
#41,Top, IG TheShy,Diamond I - 53 LP,53.4,368 / 321,Oafers
#42,Mid,reality,Diamond I - 52 LP,49.7,315 / 319,schlafen
#43,Support,Import Slot 1,Diamond I - 51 LP,50.3,252 / 249,CoachYouGen
#44,Jungle,JglBot,Diamond I - 49 LP,51.0,474 / 456,TangilBOT
#45,Top,Test1,Diamond I - 48 LP,49.3,330 / 339,test
#46,ADC,cblol00004,Diamond I - 47 LP,50.7,233 / 227,cblol
#47,Support,BoquitaCampeon,Diamond I - 46 LP,54.4,343 / 288,Jon_14
#48,ADC,Sylmarae,Diamond I - 45 LP,54.3,496 / 418,Kythaela
#49,Mid,DOINB RYZE HACK,Diamond I - 45 LP,53.1,273 / 241,wiksonix
#50,Support,Maïwenn,Diamond I - 45 LP,51.3,460 / 436,DitIsDonny
#51,Top,MJay,Diamond I - 45 LP,51.7,301 / 281,Tangil
#52,Mid,Person201,Diamond I - 44 LP,50.1,233 / 232,LumiFumi
#53,Support,Emwues24,Diamond I - 44 LP,51.3,402 / 382,Jinxnator
#54,ADC,PepeLaugh,Diamond I - 43 LP,48.2,476 / 512,LS
#55,ADC,Geekymanxnlx,Diamond I - 42 LP,51.1,523 / 501,DitIsDonny
#56,Top,Mr The Rat King,Diamond I - 42 LP,54.6,389 / 324,DangerousMolerat
#57,Top,迈特晒,Diamond I - 39 LP,52.4,451 / 410,sayluca
#58,ADC,TES Jackeylove,Diamond I - 38 LP,51.8,442 / 412,LPLAhri
#59,Top,AJDG Light,Diamond I - 38 LP,50.2,284 / 282,Lightandhope
#60,Mid,MidBot,Diamond I - 37 LP,51.7,467 / 437,TangilBOT
#61,ADC,Rikish,Diamond I - 36 LP,50.6,273 / 267,polop900
#62,Support,strawberry cow,Diamond I - 36 LP,49.7,402 / 407,annauwumarie
#63,Top,AshenOne,Diamond I - 36 LP,53.1,363 / 321,Fells
#64,Mid,I like trains,Diamond I - 33 LP,49.0,289 / 301,Foxxo
#65,Jungle,Ceasarna,Diamond I - 33 LP,52.4,453 / 411,iampvm
#66,Support,Egirl champs onl,Diamond I - 31 LP,55.1,514 / 419,Spooky
#67,Jungle,Bibi,Diamond I - 30 LP,53.2,433 / 381,Troeton
#68,ADC,Prodigy,Diamond I - 30 LP,50.3,317 / 313,CoachYouGen
#69,Jungle,Kong,Diamond I - 30 LP,52.2,432 / 396,YungYiga
#70,ADC,SelfishPanda,Diamond I - 29 LP,54.3,397 / 334,Mekaki
#71,Mid,GummyBear,Diamond I - 29 LP,53.2,412 / 363,Spezza
#72,ADC,fulltag,Diamond I - 29 LP,53.5,308 / 268,Tangil
#73,Mid,Cat Mid,Diamond I - 29 LP,50.6,262 / 256,kkdj20
#74,Mid,Nick,Diamond I - 29 LP,54.4,227 / 190,ovenjohnson
#75,ADC,Vahvel,Diamond I - 28 LP,52.4,309 / 281,sanchesmemo
#76,Support,R.Leg of Cauw,Diamond I - 26 LP,50.7,411 / 399,BooCauwMoo
#77,ADC,AJDG Angel,Diamond I - 25 LP,48.9,341 / 356,Lightandhope
#78,Mid,Coach,Diamond I - 25 LP,50.2,312 / 309,CrispTen
#79,Support,Tratz,Diamond I - 24 LP,52.2,380 / 348,Tangil
#80,Jungle,EDG Clearlove7,Diamond I - 24 LP,49.2,325 / 336,RNGFirefox
#81,Support,GeT OutFlayed,Diamond I - 24 LP,50.0,276 / 276,Mac
#82,Mid,Byumbert,Diamond I - 24 LP,51.3,355 / 337,Byumbi
#83,Jungle,AJDG Hope,Diamond I - 23 LP,53.4,226 / 197,Lightandhope
#84,Top,Smug Egirl Owo,Diamond I - 23 LP,52.5,319 / 289,FunnyClown
#85,ADC,mind,Diamond I - 23 LP,52.7,426 / 382,schlafen
