Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Support,Aqua,Challenger - 502 LP,68.1,371 / 174,Trindor
#2,Jungle,Pyosik,Challenger - 224 LP,61.9,582 / 358,TheStriker9
#3,ADC,T1 T1,Challenger - 197 LP,64.4,448 / 248,Soraka
#4,Top,Zuko,Challenger - 194 LP,56.0,484 / 381,Lior
#5,Jungle,Poppey,Challenger - 178 LP,57.9,666 / 484,NAVI
#6,Mid,Foxy,Challenger - 108 LP,55.7,433 / 344,Foxy
#7,ADC,cryhard,Challenger - 77 LP,55.6,405 / 323,roysiggi
#8,Support,春夜蓝,Challenger - 58 LP,54.2,428 / 361,sayluca
#9,Mid,BOOCAUWMOO,Challenger - 57 LP,54.8,521 / 430,BooCauwMoo
#10,Mid,Giorno Giovanna,Challenger - 45 LP,57.4,437 / 324,Ithirul
#11,Jungle,Ceasarna,Challenger - 42 LP,53.6,537 / 464,iampvm
#12,Support,Kutcher,Challenger - 19 LP,54.5,493 / 412,Terra
#13,ADC,Deft,Challenger - 17 LP,60.5,500 / 326,TheStriker9
#14,Support,Anbeeld,Challenger - 11 LP,57.0,606 / 458,Anbeeld
#15,Mid,Nick,Challenger - 9 LP,54.9,267 / 219,ovenjohnson
#16,Top,Dumbass,Challenger - 7 LP,52.0,477 / 441,Key
#17,Jungle,110110010011,Challenger - 4 LP,53.2,583 / 513,110110010011
#18,Top,迈特晒,Diamond I - 99 LP,53.0,501 / 444,sayluca
#19,Mid,violator,Diamond I - 98 LP,53.5,476 / 414,sanchesmemo
#20,Mid,DOINB RYZE HACK,Diamond I - 95 LP,53.9,308 / 263,wiksonix
#21,Support,CoreJJ,Diamond I - 92 LP,51.2,417 / 398,Opticreed
#22,Mid,Gezar,Diamond I - 89 LP,56.8,403 / 307,Kai
#23,Mid,Seirilyvia,Diamond I - 88 LP,50.8,420 / 407,Kythaela
#24,Mid,Frimmy23,Diamond I - 87 LP,58.6,741 / 524,YoloMedic
#25,Mid,Hallend,Diamond I - 84 LP,53.6,305 / 264,Hallend
#26,Top,MJay,Diamond I - 80 LP,52.4,346 / 314,Tangil
#27,Top,DoinB,Diamond I - 79 LP,52.5,502 / 454,LordArtos
#28,Support,Keria,Diamond I - 78 LP,50.1,470 / 468,TheStriker9
#29,Jungle,David Chen,Diamond I - 75 LP,50.2,468 / 464,DitIsDonny
#30,Top,Mr The Rat King,Diamond I - 74 LP,54.8,422 / 348,DangerousMolerat
#31,ADC,Reign,Diamond I - 73 LP,52.3,499 / 455,ephemeral
#32,Mid,strawberry frog,Diamond I - 72 LP,50.6,399 / 390,annauwumarie
#33,Mid,whygar player,Diamond I - 70 LP,51.7,478 / 447,roysiggi
#34,ADC,TES Jackeylove,Diamond I - 69 LP,52.2,481 / 440,LPLAhri
#35,Top,Funn1k,Diamond I - 67 LP,49.2,497 / 513,NAVI
#36,Support,Egirl champs onl,Diamond I - 66 LP,55.4,552 / 445,Spooky
#37,Jungle,EG Voutocu,Diamond I - 66 LP,51.6,478 / 449,EG Voutocu
#38,Mid,BottleCaps,Diamond I - 66 LP,52.6,419 / 378,Phost
#39,ADC,Vortex_c4,Diamond I - 62 LP,50.3,396 / 391,LumiFumi
#40,ADC,TPOPIS,Diamond I - 57 LP,50.1,445 / 444,Byumbi
#41,Top,circles,Diamond I - 56 LP,50.5,376 / 369,kokoko
#42,Support,Tratz,Diamond I - 56 LP,52.6,418 / 377,Tangil
#43,Jungle,Blaze,Diamond I - 55 LP,50.9,417 / 403,Hit_Critical
#44,ADC,Nero,Diamond I - 53 LP,49.3,366 / 376,Yzeerf
#45,Support,BoquitaCampeon,Diamond I - 53 LP,54.4,377 / 316,Jon_14
#46,Support,unicornpetpetuwu,Diamond I - 52 LP,46.8,429 / 487,GamerGirls
#47,Mid,Byumbert,Diamond I - 52 LP,51.0,403 / 387,Byumbi
#48,Support,Lambo Bambo,Diamond I - 51 LP,51.0,455 / 437,Byumbi
#49,Support,FPX Crisp,Diamond I - 51 LP,51.0,416 / 400,LPLAhri
#50,Jungle,Bibi,Diamond I - 51 LP,53.4,485 / 424,Troeton
#51,Jungle,Zwijaczloli,Diamond I - 49 LP,50.6,325 / 317,NoszczaKrul
#52,Top,Destructoid,Diamond I - 47 LP,51.1,489 / 468,YoloMedic
#53,Mid,Salt,Diamond I - 47 LP,52.8,432 / 386,JMENDOZA
#54,ADC,lilcutiepaipee,Diamond I - 46 LP,49.2,385 / 397,GamerGirls
