Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,Pyosik,Challenger - 306 LP,62.1,518 / 316,TheStriker9
#2,Support,Aqua,Challenger - 305 LP,67.6,305 / 146,Trindor
#3,ADC,Deft,Challenger - 285 LP,61.8,390 / 241,TheStriker9
#4,ADC,T1 T1,Challenger - 145 LP,64.1,344 / 193,Soraka
#5,Jungle,Poppey,Challenger - 143 LP,56.9,545 / 412,NAVI
#6,Support,Jao,Challenger - 77 LP,51.6,365 / 342,YoloMedic
#7,Mid,Gezar,Challenger - 64 LP,57.6,314 / 231,Kai
#8,Top,xxaznpuppy32xx,Challenger - 58 LP,54.6,489 / 407,GamerGirls
#9,Jungle,Gnima,Challenger - 48 LP,53.6,389 / 337,YoloMedic
#10,Top,AshenOne,Challenger - 44 LP,54.0,309 / 263,Fells
#11,Support,Trick789,Challenger - 36 LP,55.6,265 / 212,Landmeeuw
#12,Mid,BOOCAUWMOO,Challenger - 33 LP,54.1,431 / 366,BooCauwMoo
#13,Mid,Frimmy23,Challenger - 27 LP,58.9,639 / 445,YoloMedic
#14,Mid,Byumbert,Challenger - 25 LP,51.4,305 / 288,Byumbi
#15,Top,Jodko,Challenger - 19 LP,51.9,347 / 321,Jinxnator
#16,Support,Kutcher,Challenger - 18 LP,54.2,375 / 317,Terra
#17,ADC,cryhard,Challenger - 9 LP,55.3,271 / 219,roysiggi
#18,Top,DRX Deft,Challenger - 6 LP,52.5,278 / 252,Tokyo Smurfer
#19,Support,Anbeeld,Challenger - 1 LP,56.7,472 / 360,Anbeeld
#20,Mid,Foxy,Challenger - 1 LP,54.7,370 / 307,Foxy
#21,ADC,Goblin,Diamond I - 95 LP,51.9,282 / 261,Ghacobe
#22,Support,GeT OutFlayed,Diamond I - 87 LP,50.2,219 / 217,Mac
#23,Jungle,David Chen,Diamond I - 85 LP,50.1,356 / 355,DitIsDonny
#24,Mid,Arteros,Diamond I - 84 LP,52.7,419 / 376,Anbeeld
#25,Mid,Seirilyvia,Diamond I - 83 LP,48.4,327 / 349,Kythaela
#26,Top,Amouranth,Diamond I - 81 LP,52.8,480 / 429,Simp
#27,ADC,Jotaro Kujo,Diamond I - 79 LP,54.9,431 / 354,Ithirul
#28,Support,Egirl champs onl,Diamond I - 78 LP,55.3,449 / 363,Spooky
#29,Top,RNG Letme,Diamond I - 75 LP,52.8,383 / 343,LPLAhri
#30,Jungle,Zevton,Diamond I - 74 LP,53.1,330 / 291,polop900
#31,ADC,mind,Diamond I - 66 LP,52.6,360 / 325,schlafen
#32,ADC,GNR.UZI,Diamond I - 66 LP,49.2,296 / 306,theshy
#33,Top,Aryze,Diamond I - 58 LP,49.6,292 / 297,sanchesmemo
#34,Top,Zuko,Diamond I - 55 LP,53.2,372 / 327,Lior
#35,Support,Tratz,Diamond I - 54 LP,51.6,319 / 299,Tangil
#36,Jungle,Jinxnator,Diamond I - 52 LP,53.0,412 / 365,Jinxnator
#37,Jungle,time,Diamond I - 50 LP,52.0,291 / 269,schlafen
#38,Mid,Giorno Giovanna,Diamond I - 50 LP,56.4,351 / 271,Ithirul
#39,ADC,Sylmarae,Diamond I - 47 LP,54.4,425 / 356,Kythaela
#40,Mid,BottleCaps,Diamond I - 46 LP,51.6,317 / 297,Phost
#41,Support,Maïwenn,Diamond I - 46 LP,50.5,375 / 368,DitIsDonny
#42,Mid,Flame,Diamond I - 43 LP,51.4,309 / 292,Hit_Critical
#43,ADC,Vortex_c4,Diamond I - 42 LP,51.0,318 / 306,LumiFumi
#44,ADC,Vahvel,Diamond I - 39 LP,54.0,251 / 214,sanchesmemo
#45,Top,Ezio,Diamond I - 39 LP,51.3,319 / 303,TexeQ
#46,Jungle,Blaze,Diamond I - 37 LP,50.5,307 / 301,Hit_Critical
#47,Support,MUD Ogre,Diamond I - 35 LP,52.1,368 / 339,Randomness12
#48,Jungle,Broxah,Diamond I - 34 LP,55.8,241 / 191,Opticreed
#49,Jungle,Superb,Diamond I - 32 LP,50.9,345 / 333,Spezza
#50,Top,Top,Diamond I - 32 LP,53.9,287 / 245,jksad
#51,ADC,DoubleDouble,Diamond I - 32 LP,51.1,422 / 404,Player2225
#52,Mid,creative mind,Diamond I - 30 LP,51.1,253 / 242,cabula
#53,Mid,Vergil,Diamond I - 26 LP,50.8,297 / 288,Yzeerf
#54,Mid,strawberry frog,Diamond I - 26 LP,50.5,293 / 287,annauwumarie
#55,Support,Hisher,Diamond I - 25 LP,59.5,169 / 115,polop900
#56,ADC,TES Jackeylove,Diamond I - 25 LP,51.5,370 / 348,LPLAhri
#57,Support,Keria,Diamond I - 24 LP,49.4,346 / 355,TheStriker9
#58,Top,SmackyB,Diamond I - 22 LP,51.7,368 / 344,Byumbi
#59,ADC,TPOPIS,Diamond I - 21 LP,50.0,336 / 336,Byumbi
