Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,tarzaned,Challenger - 438 LP,57.9,440 / 320,Tyler1
#2,Support,unicornpetpetuwu,Challenger - 387 LP,56.6,654 / 501,GamerGirls
#3,Jungle,Stupid Jungler,Challenger - 330 LP,59.2,435 / 300,PooPooPeePee
#4,Support,HelpingX,Challenger - 317 LP,58.8,584 / 410,Felixxx
#5,Jungle,Nunu V2,Challenger - 281 LP,55.7,522 / 416,willchung1024
#6,Mid,Chovy,Challenger - 270 LP,53.1,692 / 610,TheStriker9
#7,Jungle,Canyon,Challenger - 246 LP,58.4,525 / 374,YamatoCannon
#8,Mid,Rabbit8,Challenger - 217 LP,55.8,577 / 457,racingrabbits3
#9,ADC,Teddy,Challenger - 209 LP,53.3,527 / 461,Kim
#10,ADC,lumbago,Challenger - 207 LP,55.6,598 / 477,debauchery
#11,Top,topkek,Challenger - 207 LP,55.6,588 / 470,redeemer
#12,Mid,midhigh,Challenger - 202 LP,53.6,719 / 622,squzz
#13,Jungle,AttSeeker,Challenger - 202 LP,54.3,711 / 598,PaxVan
#14,Top,pulsion,Challenger - 200 LP,52.6,868 / 783,garbz
#15,Top,jayce top only,Challenger - 197 LP,52.8,1002 / 895,aquietghost
#16,Top,SheIsLegal,Challenger - 180 LP,51.8,574 / 535,PaxVan
#17,ADC,Rabbit4,Challenger - 176 LP,52.6,919 / 827,willchungtester
#18,Support,suppbeast777,Challenger - 159 LP,54.3,751 / 632,squzzz
#19,ADC,Abeel,Challenger - 157 LP,53.5,797 / 693,NismanSlayer
#20,ADC,Pokimane,Challenger - 156 LP,51.9,911 / 844,Simp
#21,Jungle,Geralt,Challenger - 150 LP,51.1,762 / 729,warmi024
#22,Mid,MidHE,Challenger - 143 LP,50.7,645 / 627,tyrion
#23,ADC,Marksman23,Challenger - 140 LP,51.4,880 / 832,js2614
#24,Jungle,Souless,Challenger - 140 LP,52.9,1066 / 949,Bitesized
#25,Top,Fantasy,Challenger - 128 LP,52.0,721 / 666,WildChoas
#26,ADC,dp Shy,Challenger - 127 LP,58.3,479 / 342,dp_shy
#27,Jungle,Prophet,Challenger - 121 LP,56.0,649 / 509,Four
#28,Jungle,Freja,Challenger - 120 LP,54.6,637 / 530,ornstein123
#29,Top,Scotch,Challenger - 118 LP,53.1,475 / 420,Scotch
#30,Jungle,GoodMorningCrono,Challenger - 116 LP,53.5,626 / 545,Furfrou
#31,Support,KrispyTapatio,Challenger - 110 LP,52.3,682 / 621,willchung127
#32,Mid,Etosh,Challenger - 110 LP,52.0,618 / 570,Etosh
#33,Mid,Circe,Challenger - 108 LP,52.4,685 / 623,Wealth_and_Taste
#34,ADC,Jussin,Challenger - 107 LP,53.9,515 / 441,Jussin
#35,Top,Ayu,Challenger - 106 LP,51.6,971 / 912,Bitesized
