Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,tarzaned,Challenger - 429 LP,57.4,467 / 346,Tyler1
#2,Support,suppbeast777,Challenger - 390 LP,55.2,817 / 663,squzzz
#3,ADC,Teddy,Challenger - 324 LP,54.1,588 / 498,Kim
#4,Support,HelpingX,Challenger - 317 LP,58.8,651 / 456,Felixxx
#5,Jungle,Stupid Jungler,Challenger - 310 LP,59.2,488 / 337,PooPooPeePee
#6,Mid,Chovy,Challenger - 310 LP,53.3,785 / 688,TheStriker9
#7,Support,unicornpetpetuwu,Challenger - 286 LP,55.9,691 / 545,GamerGirls
#8,Jungle,Canyon,Challenger - 279 LP,58.6,592 / 418,YamatoCannon
#9,Top,jayce top only,Challenger - 262 LP,53.0,1052 / 933,aquietghost
#10,Jungle,AttSeeker,Challenger - 257 LP,54.4,780 / 655,PaxVan
#11,Top,topkek,Challenger - 251 LP,56.0,645 / 507,redeemer
#12,Jungle,Nunu V2,Challenger - 245 LP,55.0,556 / 455,willchung1024
#13,Support,DieFliegendeKuh,Challenger - 243 LP,53.6,788 / 681,doofboy13
#14,Top,SheIsLegal,Challenger - 235 LP,52.2,633 / 580,PaxVan
#15,Mid,Rabbit8,Challenger - 223 LP,55.3,619 / 500,racingrabbits3
#16,Top,pulsion,Challenger - 220 LP,52.8,905 / 810,garbz
#17,ADC,QQ Itsuki,Challenger - 209 LP,51.5,894 / 843,Futaro
#18,ADC,Rabbit4,Challenger - 206 LP,52.7,954 / 856,willchungtester
#19,ADC,lumbago,Challenger - 206 LP,55.4,627 / 504,debauchery
#20,Jungle,Souless,Challenger - 176 LP,53.2,1097 / 965,Bitesized
#21,Mid,0/10 yasuo,Challenger - 160 LP,49.5,693 / 707,aquietghost
#22,Mid,MidHE,Challenger - 153 LP,51.1,718 / 686,tyrion
#23,ADC,Marksman23,Challenger - 153 LP,51.4,943 / 890,js2614
#24,ADC,Pokimane,Challenger - 147 LP,51.8,958 / 893,Simp
#25,Support,zazee,Challenger - 145 LP,53.5,580 / 505,crownshot
#26,Jungle,Geralt,Challenger - 139 LP,51.3,791 / 750,warmi024
#27,ADC,dp Shy,Challenger - 138 LP,58.0,517 / 374,dp_shy
#28,Mid,midhigh,Challenger - 130 LP,53.2,767 / 674,squzz
#29,Support,Fekker,Challenger - 128 LP,54.8,735 / 607,Key
#30,ADC,Abeel,Challenger - 127 LP,53.3,850 / 745,NismanSlayer
#31,Jungle,GoodMorningCrono,Challenger - 124 LP,53.6,659 / 571,Furfrou
#32,Support,Healslut,Challenger - 123 LP,52.2,783 / 716,roysiggi
#33,ADC,Aurosa,Challenger - 122 LP,50.8,787 / 761,Gawaine
#34,Jungle,TheSecretWeapon,Challenger - 114 LP,54.7,695 / 575,Erknaite
#35,Jungle,Prophet,Challenger - 114 LP,55.8,688 / 545,Four
#36,Mid,Circe,Challenger - 109 LP,52.4,716 / 651,Wealth_and_Taste
#37,Support,Pyrospirit ,Challenger - 104 LP,49.9,889 / 891,Gawaine
#38,Top,Scotch,Challenger - 103 LP,52.6,500 / 450,Scotch
#39,Support,Princess,Challenger - 101 LP,54.1,555 / 471,Princess
#40,Mid,Ciri,Challenger - 100 LP,53.2,896 / 788,warmi024
#41,Mid,Prime Faker,Challenger - 95 LP,52.2,713 / 652,LDK
#42,Top,Fantasy,Challenger - 89 LP,51.5,754 / 709,WildChoas
#43,ADC,rBn-,Challenger - 89 LP,50.2,826 / 818,Sb1
#44,Jungle,SmelliElli,Challenger - 88 LP,55.0,672 / 549,bigjon
#45,Mid,DeliciousMilk,Challenger - 85 LP,50.7,895 / 871,Bitesized
#46,Mid,LAYER,Challenger - 84 LP,51.9,508 / 471,Mevious
#47,Mid,Pane,Challenger - 78 LP,54.4,709 / 594,remixitagain
#48,Jungle,Wakes,Challenger - 77 LP,51.8,579 / 538,alim
#49,Top,GuppyMilk,Challenger - 75 LP,53.8,839 / 721,gespenst
#50,Support,Stracchino,Challenger - 72 LP,54.2,758 / 641,LovelyKangaroo
#51,ADC,Noob,Grandmaster - 64 LP,53.9,824 / 705,Baleygr
#52,Support,xplayz4dayz,Grandmaster - 59 LP,54.2,770 / 650,froggen
#53,Top,Diablo,Grandmaster - 58 LP,50.9,481 / 464,Kyzent
#54,Top,Beni,Grandmaster - 56 LP,52.4,688 / 626,jaguar1000
#55,Mid,Kiddlazy,Grandmaster - 56 LP,50.5,799 / 783,Gawaine
#56,Top,Scarra,Grandmaster - 54 LP,52.4,905 / 821,OfflineTV
#57,Jungle,Cacao,Grandmaster - 52 LP,51.1,766 / 734,CoachCoach
#58,Jungle,Blind Idiot,Grandmaster - 50 LP,50.6,847 / 827,Darkheart
#59,Jungle,Jglkekw,Grandmaster - 47 LP,52.9,878 / 783,shaqui
#60,Jungle,Clid 2.0,Grandmaster - 47 LP,53.6,708 / 612,Coach_Kim
#61,Mid,Etosh,Grandmaster - 47 LP,52.0,658 / 607,Etosh
#62,Support,Dibbs,Grandmaster - 45 LP,50.2,952 / 943,MaverickG
#63,Top,Becky An,Grandmaster - 44 LP,51.6,644 / 603,Nicchoe
#64,Jungle,Senbonzakura,Grandmaster - 44 LP,53.9,794 / 679,PacoPeco
#65,Mid,Midlaner23,Grandmaster - 43 LP,50.0,744 / 744,js2614
#66,ADC,fnc jjboce adc,Grandmaster - 42 LP,52.4,531 / 483,jjboce
#67,Jungle,BigBillsPlatypus,Grandmaster - 41 LP,51.5,702 / 662,Viserra0325
#68,Top,Salsa,Grandmaster - 41 LP,49.7,679 / 686,YungYiga
#69,ADC,TheoGO,Grandmaster - 39 LP,53.3,504 / 442,Erios
#70,Support,KrispyTapatio,Grandmaster - 38 LP,52.3,748 / 681,willchung127
#71,Support,Rookie,Grandmaster - 38 LP,52.0,721 / 665,LordArtos
#72,Top,Mr Greyjoy,Grandmaster - 37 LP,51.9,654 / 607,trollesha
#73,Jungle,Freja,Grandmaster - 37 LP,54.0,676 / 575,ornstein123
#74,Support,Serperior,Grandmaster - 35 LP,52.0,554 / 511,krxington
#75,Top,AF Kiin,Grandmaster - 35 LP,52.0,584 / 540,jls pog
#76,Top,Ayu,Grandmaster - 35 LP,51.2,1004 / 958,Bitesized
#77,Top,TheAccelerator,Grandmaster - 34 LP,52.8,748 / 669,Lokalika
#78,Mid,Devilos,Grandmaster - 33 LP,52.2,626 / 573,Devilos
#79,Mid,Enoculator,Grandmaster - 33 LP,52.3,594 / 542,enoch
#80,ADC,Jussin,Grandmaster - 32 LP,52.8,545 / 488,Jussin
#81,Jungle,Kaltch,Grandmaster - 32 LP,54.1,602 / 511,Princess
#82,Jungle,Audacious,Grandmaster - 32 LP,51.9,701 / 649,Nonchalant
#83,ADC,Lidl Bear,Grandmaster - 30 LP,51.2,826 / 788,wertyce
#84,Jungle,Papafrita,Grandmaster - 30 LP,52.9,836 / 743,NismanSlayer
#85,Top,Bulb,Grandmaster - 27 LP,51.1,582 / 558,clharris123
#86,Top,May,Grandmaster - 25 LP,53.2,594 / 523,toptochall
#87,Top,Kingen,Grandmaster - 25 LP,52.1,800 / 735,Maffayoo
