Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,tarzaned,Challenger - 473 LP,57.9,456 / 332,Tyler1
#2,Support,suppbeast777,Challenger - 362 LP,55.0,796 / 651,squzzz
#3,Jungle,Stupid Jungler,Challenger - 341 LP,59.3,459 / 315,PooPooPeePee
#4,Support,unicornpetpetuwu,Challenger - 329 LP,56.1,673 / 526,GamerGirls
#5,Mid,Chovy,Challenger - 311 LP,53.2,719 / 632,TheStriker9
#6,Jungle,Nunu V2,Challenger - 287 LP,55.6,540 / 431,willchung1024
#7,Top,topkek,Challenger - 273 LP,55.9,626 / 493,redeemer
#8,Jungle,Canyon,Challenger - 272 LP,58.7,555 / 391,YamatoCannon
#9,Mid,Rabbit8,Challenger - 235 LP,55.7,601 / 478,racingrabbits3
#10,Support,HelpingX,Challenger - 234 LP,58.1,612 / 441,Felixxx
#11,ADC,Teddy,Challenger - 233 LP,53.7,550 / 474,Kim
#12,Top,SheIsLegal,Challenger - 232 LP,52.2,605 / 555,PaxVan
#13,Top,pulsion,Challenger - 217 LP,52.7,886 / 794,garbz
#14,ADC,QQ Itsuki,Challenger - 216 LP,51.6,868 / 815,Futaro
#15,Top,jayce top only,Challenger - 213 LP,52.9,1028 / 916,aquietghost
#16,ADC,lumbago,Challenger - 205 LP,55.5,613 / 491,debauchery
#17,Jungle,AttSeeker,Challenger - 184 LP,54.1,743 / 631,PaxVan
#18,Support,DieFliegendeKuh,Challenger - 183 LP,53.4,749 / 654,doofboy13
#19,Support,zazee,Challenger - 172 LP,53.6,559 / 483,crownshot
#20,Mid,midhigh,Challenger - 166 LP,53.4,750 / 654,squzz
#21,ADC,Rabbit4,Challenger - 165 LP,52.6,936 / 844,willchungtester
#22,ADC,Marksman23,Challenger - 158 LP,51.5,917 / 864,js2614
#23,Mid,MidHE,Challenger - 155 LP,51.0,691 / 664,tyrion
#24,Jungle,Souless,Challenger - 154 LP,53.0,1084 / 960,Bitesized
#25,Jungle,Geralt,Challenger - 146 LP,51.1,770 / 737,warmi024
#26,ADC,dp Shy,Challenger - 141 LP,58.5,496 / 352,dp_shy
#27,Jungle,GoodMorningCrono,Challenger - 136 LP,53.8,646 / 554,Furfrou
#28,Support,Fekker,Challenger - 119 LP,54.7,716 / 593,Key
#29,Mid,Circe,Challenger - 118 LP,52.5,704 / 636,Wealth_and_Taste
#30,Mid,Etosh,Challenger - 118 LP,52.1,634 / 582,Etosh
#31,ADC,Abeel,Challenger - 113 LP,53.3,827 / 725,NismanSlayer
#32,Jungle,TheSecretWeapon,Challenger - 113 LP,54.7,686 / 568,Erknaite
#33,Support,Stracchino,Challenger - 112 LP,54.7,745 / 618,LovelyKangaroo
#34,ADC,Pokimane,Challenger - 112 LP,51.7,937 / 877,Simp
#35,Jungle,Prophet,Challenger - 110 LP,55.9,669 / 528,Four
#36,Jungle,Freja,Challenger - 107 LP,54.4,653 / 548,ornstein123
