Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,Pokimane,Challenger - 944 LP,87.6,176 / 25,Simp
#2,Top,Attila,Challenger - 409 LP,70.7,302 / 125,huffey
#3,Mid,Ciri,Challenger - 381 LP,67.8,208 / 99,warmi024
#4,Jungle,Prime Bengi,Challenger - 374 LP,77.1,168 / 50,LDK
#5,Jungle,Geralt,Challenger - 371 LP,62.5,188 / 113,warmi024
#6,Mid,Etosh,Challenger - 339 LP,58.6,294 / 208,Etosh
#7,Mid,Zer0,Challenger - 326 LP,64.0,199 / 112,Trindor
#8,Jungle,Bliz,Challenger - 298 LP,63.4,272 / 157,GooseHouse
#9,Jungle,Chiquinho,Challenger - 239 LP,60.0,265 / 177,Sb1
#10,Mid,Piols,Challenger - 219 LP,58.2,266 / 191,Piols
#11,Support,unicornpetpetuwu,Challenger - 211 LP,56.9,207 / 157,GamerGirls
#12,Top,Akari,Challenger - 207 LP,52.4,317 / 288,GooseHouse
#13,Top,Kingen,Challenger - 174 LP,57.3,221 / 165,Maffayoo
#14,Support,HelpingX,Challenger - 170 LP,53.5,176 / 153,Felixxx
#15,ADC,Rabbit4,Challenger - 167 LP,56.5,271 / 209,willchungtester
#16,Support,zazee,Challenger - 167 LP,51.5,312 / 294,crownshot
#17,ADC,Cryhard II,Challenger - 156 LP,56.6,250 / 192,roysiggi
#18,Mid,Fakerz,Challenger - 147 LP,74.5,199 / 68,xingst
#19,ADC,Soju,Challenger - 138 LP,53.5,253 / 220,Bitesized
#20,Support,Chrome,Challenger - 136 LP,54.8,240 / 198,Memersticks
#21,Support,DieFliegendeKuh,Challenger - 133 LP,53.1,222 / 196,doofboy13
#22,Support,subby,Challenger - 131 LP,75.7,193 / 62,Cuz
#23,Top,Jodko,Challenger - 124 LP,57.2,246 / 184,Jinxnator
#24,Jungle,Stupid Jungler,Challenger - 123 LP,54.5,103 / 86,PooPooPeePee
#25,Jungle,Canyon,Challenger - 123 LP,55.5,132 / 106,YamatoCannon
#26,Top,Scarra,Challenger - 121 LP,52.2,263 / 241,OfflineTV
#27,ADC,cumshot,Challenger - 112 LP,56.2,276 / 215,crownshot
#28,ADC,adcdiff,Challenger - 111 LP,65.3,177 / 94,difference
#29,ADC,lumbago,Challenger - 104 LP,52.7,193 / 173,debauchery
