Champion name,Win rate(%),Wins / losses
Karthus,56.5,11350 / 8734
Nautilus,54.5,9308 / 7758
Camille,53.1,2743 / 2423
Quinn,53.0,1033 / 917
Nasus,52.6,263 / 237
Volibear,52.5,1523 / 1377
Sejuani,52.4,3880 / 3518
Poppy,52.2,1808 / 1656
Annie,52.2,758 / 694
Zoe,52.2,377 / 345
Malphite,52.0,8876 / 8197
Pyke,51.8,3114 / 2892
Cho'Gath,51.7,2893 / 2699
Bard,51.7,2003 / 1868
Shen,51.6,6107 / 5737
Ekko,51.6,2266 / 2122
Tristana,51.6,116 / 109
Ahri,51.4,4869 / 4596
Dr. Mundo,51.0,5026 / 4827
Alistar,51.0,2946 / 2830
Rakan,50.9,5449 / 5252
Rammus,50.6,705 / 688
Ornn,50.5,1897 / 1863
Nidalee,50.5,1082 / 1061
Urgot,50.4,5399 / 5313
Skarner,50.4,4041 / 3977
Garen,50.4,2195 / 2156
Zyra,50.3,413 / 408
Galio,50.1,5637 / 5607
Blitzcrank,50.1,966 / 964
Taric,50.1,563 / 561
Braum,50.0,2478 / 2476
Nunu,50.0,943 / 944
Gragas,50.0,101 / 101
Akali,49.9,371 / 372
Udyr,49.8,3594 / 3618
Pantheon,49.8,1554 / 1569
Syndra,49.8,661 / 667
LeBlanc,49.8,289 / 291
Kassadin,49.6,3411 / 3462
Talon,49.6,1454 / 1476
Karma,49.5,2085 / 2130
Master Yi,49.5,1544 / 1575
Evelynn,49.5,459 / 468
Sett,49.4,1740 / 1782
Renekton,49.4,658 / 673
Warwick,49.3,868 / 893
Zac,49.2,4198 / 4332
Anivia,49.2,521 / 539
Sion,49.1,1206 / 1249
Thresh,49.0,1354 / 1407
Vladimir,49.0,688 / 716
Leona,49.0,613 / 638
Tahm Kench,49.0,592 / 616
Diana,48.9,1036 / 1084
Kled,48.8,365 / 383
Sylas,48.8,241 / 253
Fizz,48.8,190 / 199
Tryndamere,48.7,1344 / 1417
Veigar,48.7,648 / 682
Rek'Sai,48.6,565 / 598
Maokai,48.5,1403 / 1491
Ryze,48.5,1073 / 1139
Aatrox,48.4,355 / 379
Vi,48.4,45 / 48
Qiyana,48.3,245 / 262
Hecarim,48.2,948 / 1017
Ivern,48.1,774 / 835
Jarvan IV,48.0,427 / 463
Swain,47.8,235 / 257
Xayah,47.7,1171 / 1285
Elise,47.7,838 / 918
Wukong,47.6,886 / 976
Zed,47.5,1237 / 1365
Riven,47.5,695 / 768
Katarina,47.5,549 / 607
Jax,47.5,162 / 179
Ashe,47.4,1219 / 1351
Twitch,47.4,806 / 895
Brand,47.4,614 / 681
Singed,47.3,780 / 868
Jhin,47.3,112 / 125
Yuumi,47.2,1060 / 1186
Trundle,47.1,865 / 973
Jinx,47.1,365 / 410
Rengar,47.0,47 / 53
Fiora,46.9,273 / 309
Aphelios,46.8,2324 / 2644
Morgana,46.8,178 / 202
Lee Sin,46.7,1215 / 1387
Aurelion Sol,46.7,613 / 699
Kai'Sa,46.7,192 / 219
Darius,46.6,799 / 914
Caitlyn,46.4,660 / 763
Amumu,46.3,609 / 707
Miss Fortune,46.3,468 / 543
Zilean,46.1,415 / 486
Nocturne,46.1,257 / 300
Malzahar,46.0,301 / 354
Mordekaiser,46.0,189 / 222
Graves,45.7,1064 / 1264
Kindred,45.7,96 / 114
Illaoi,45.3,855 / 1031
Xin Zhao,45.3,39 / 47
Fiddlesticks,45.2,95 / 115
Vayne,45.0,344 / 420
Xerath,44.9,1152 / 1412
Sivir,44.9,97 / 119
Kog'Maw,44.7,345 / 427
Senna,44.6,1653 / 2054
Yasuo,44.3,866 / 1088
Ezreal,44.3,342 / 430
Orianna,44.2,489 / 618
Teemo,44.1,49 / 62
Irelia,43.8,1414 / 1815
Viktor,43.8,357 / 459
Soraka,43.6,177 / 229
Sona,43.5,236 / 307
Janna,42.6,257 / 346
Kha'Zix,42.5,218 / 295
Neeko,42.2,127 / 174
Varus,42.1,385 / 529
Draven,42.1,356 / 489
Kayle,40.9,18 / 26
Shaco,40.5,211 / 310
Gnar,40.5,126 / 185
Rumble,40.5,30 / 44
Olaf,40.1,389 / 580
Corki,39.9,105 / 158
Heimerdinger,39.8,53 / 80
Twisted Fate,39.7,137 / 208
Lissandra,39.7,31 / 47
Shyvana,38.9,95 / 149
Vel'Koz,38.7,182 / 288
Yorick,37.3,22 / 37
Kennen,36.5,96 / 167
Cassiopeia,36.3,137 / 240
Azir,35.5,97 / 176
Kalista,34.9,87 / 162
Taliyah,34.7,25 / 47
Gangplank,34.6,134 / 253
Jayce,34.1,59 / 114
Ziggs,34.0,18 / 35
Lulu,33.0,215 / 437
Nami,32.3,73 / 153
Lucian,32.1,60 / 127
Lux,30.8,41 / 92
