Champion name,Win rate(%),Wins / losses
Karthus,56.3,9626 / 7462
Nautilus,54.4,7852 / 6590
Camille,53.1,2192 / 1933
Bard,52.7,1740 / 1559
Sejuani,52.5,3208 / 2906
Poppy,52.5,1514 / 1369
Quinn,52.5,841 / 760
Volibear,52.2,1313 / 1202
Cho'Gath,52.1,2558 / 2349
Malphite,52.0,7614 / 7036
Ekko,52.0,1859 / 1719
Annie,52.0,624 / 576
Nasus,51.8,228 / 212
Gragas,51.8,88 / 82
Shen,51.7,5258 / 4906
Vi,51.6,32 / 30
Pyke,51.5,2560 / 2408
Zoe,51.4,303 / 286
Ahri,51.2,4216 / 4021
Rakan,51.1,4650 / 4443
Alistar,51.1,2451 / 2343
Tristana,51.1,89 / 85
Ornn,51.0,1622 / 1561
Zyra,50.9,328 / 316
Urgot,50.8,4700 / 4550
Dr. Mundo,50.8,4247 / 4115
Skarner,50.4,3437 / 3386
Garen,50.4,1870 / 1840
Nidalee,50.4,852 / 838
Taric,50.4,456 / 449
Rammus,50.3,625 / 617
Galio,50.2,4808 / 4765
Nunu,50.2,783 / 776
Syndra,50.0,556 / 556
Master Yi,49.9,1399 / 1405
Evelynn,49.9,403 / 404
Kassadin,49.8,2933 / 2962
Talon,49.8,1253 / 1261
Renekton,49.8,551 / 555
Thresh,49.7,1182 / 1198
Warwick,49.7,742 / 751
Udyr,49.6,3109 / 3165
Braum,49.6,2107 / 2144
Fizz,49.6,172 / 175
LeBlanc,49.5,256 / 261
Zac,49.4,3563 / 3644
Sion,49.4,1104 / 1130
Veigar,49.4,581 / 595
Kled,49.3,301 / 309
Aatrox,49.2,325 / 335
Karma,49.1,1769 / 1837
Pantheon,48.9,1242 / 1299
Tryndamere,48.9,1139 / 1191
Blitzcrank,48.9,750 / 785
Leona,48.9,516 / 540
Akali,48.8,306 / 321
Rek'Sai,48.7,469 / 494
Sett,48.6,1464 / 1547
Diana,48.6,862 / 912
Swain,48.6,204 / 216
Anivia,48.5,425 / 451
Ryze,48.4,912 / 972
Hecarim,48.4,820 / 873
Ivern,48.3,583 / 623
Qiyana,48.3,195 / 209
Katarina,48.2,450 / 484
Rengar,48.2,40 / 43
Maokai,48.0,1175 / 1273
Fiora,47.9,227 / 247
Elise,47.8,721 / 787
Wukong,47.7,771 / 846
Twitch,47.7,702 / 769
Vladimir,47.7,569 / 623
Brand,47.7,554 / 608
Zed,47.6,1006 / 1108
Xayah,47.5,995 / 1098
Yuumi,47.5,897 / 991
Sylas,47.5,192 / 212
Trundle,47.4,739 / 820
Riven,47.4,587 / 651
Tahm Kench,47.4,469 / 520
Miss Fortune,47.3,415 / 462
Aphelios,47.1,2007 / 2253
Ashe,47.1,1026 / 1151
Aurelion Sol,47.1,542 / 608
Caitlyn,47.0,552 / 623
Singed,46.9,621 / 702
Lee Sin,46.7,1062 / 1213
Amumu,46.7,504 / 575
Jarvan IV,46.7,348 / 397
Nocturne,46.6,206 / 236
Darius,46.5,721 / 828
Zilean,46.3,316 / 367
Morgana,46.2,146 / 170
Kindred,46.2,78 / 91
Jinx,46.0,317 / 372
Malzahar,45.7,251 / 298
Xin Zhao,45.7,32 / 38
Jax,45.4,128 / 154
Illaoi,45.3,711 / 859
Kai'Sa,45.3,160 / 193
Senna,45.1,1410 / 1716
Kog'Maw,45.0,291 / 355
Ezreal,44.8,293 / 361
Xerath,44.7,955 / 1182
Graves,44.7,841 / 1039
Fiddlesticks,44.7,72 / 89
Viktor,44.5,311 / 388
Vayne,44.5,276 / 344
Yasuo,44.3,730 / 916
Mordekaiser,44.3,137 / 172
Jhin,44.3,90 / 113
Irelia,43.9,1185 / 1512
Sona,43.8,203 / 261
Soraka,43.4,150 / 196
Orianna,43.3,401 / 526
Sivir,43.2,76 / 100
Janna,43.0,215 / 285
Teemo,42.7,44 / 59
Kha'Zix,42.5,185 / 250
Draven,42.4,300 / 408
Varus,42.0,331 / 458
Neeko,41.9,103 / 143
Twisted Fate,40.9,119 / 172
Corki,40.5,96 / 141
Vel'Koz,40.3,171 / 253
Shyvana,40.3,77 / 114
Gnar,40.1,110 / 164
Lissandra,39.7,31 / 47
Shaco,39.6,179 / 273
Heimerdinger,39.5,47 / 72
Rumble,39.3,24 / 37
Olaf,39.1,314 / 489
Kayle,38.9,14 / 22
Cassiopeia,37.4,122 / 204
Taliyah,37.3,22 / 37
Kennen,36.8,81 / 139
Azir,36.5,85 / 148
Kalista,35.8,77 / 138
Yorick,35.4,17 / 31
Gangplank,35.3,110 / 202
Jayce,34.0,52 / 101
Ziggs,33.3,17 / 34
Lulu,33.0,191 / 388
Nami,32.8,62 / 127
Lux,30.4,34 / 78
Lucian,29.8,45 / 106
