Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,DanDyx,Challenger - 2832 LP,70.7,982 / 407,Choi
#2,Jungle,Aela ,Challenger - 1544 LP,57.7,1227 / 898,MolscarZX
#3,ADC,Impx,Challenger - 1377 LP,60.3,1544 / 1015,Choi
#4,Top,Heimerdonger,Challenger - 1143 LP,56.4,2021 / 1562,TimoMacDonut
#5,Jungle,tarzaned,Challenger - 997 LP,59.1,528 / 365,Tyler1
#6,Mid,Jarl Mid,Challenger - 909 LP,59.0,1391 / 967,Jarl
#7,Support,HelpingX,Challenger - 902 LP,58.1,1375 / 990,Felixxx
#8,Jungle,Prime Bengi,Challenger - 799 LP,60.2,1160 / 766,LDK
#9,Mid,Etosh,Challenger - 765 LP,54.5,1635 / 1366,Etosh
#10,Jungle,AttSeeker,Challenger - 736 LP,56.3,1021 / 794,PaxVan
#11,Jungle,sandbox5,Challenger - 717 LP,56.4,1158 / 897,
#12,Support,unicornpetpetuwu,Challenger - 668 LP,54.0,1667 / 1422,GamerGirls
#13,ADC,Cryhard II,Challenger - 647 LP,53.7,1856 / 1602,roysiggi
#14,Jungle,Stupid Jungler,Challenger - 637 LP,58.8,1263 / 885,PooPooPeePee
#15,Support,Princess,Challenger - 631 LP,53.2,2094 / 1845,Princess
#16,Jungle,Wakes,Challenger - 630 LP,57.3,1629 / 1213,alim
#17,Jungle,Nunu V2,Challenger - 606 LP,56.4,1219 / 942,willchung1024
#18,Jungle,Shitfeather,Challenger - 587 LP,56.7,1317 / 1007,hiroli
#19,Mid,PawNx,Challenger - 586 LP,53.9,1709 / 1460,Choi
#20,Jungle,Canyon,Challenger - 581 LP,57.5,1506 / 1114,YamatoCannon
#21,Mid,Choky,Challenger - 577 LP,54.1,1711 / 1454,Key
#22,Jungle,Sanga,Challenger - 570 LP,54.6,2446 / 2032,EMFyels
#23,Top,Diablo,Challenger - 563 LP,53.2,2048 / 1805,Kyzent
#24,Top,Bijou,Challenger - 562 LP,51.6,2188 / 2053,EMFyels
#25,Jungle,Umbral,Challenger - 558 LP,54.8,1383 / 1140,Indoraps
#26,Support,Fekker,Challenger - 556 LP,53.9,1704 / 1456,Key
#27,Mid,Chovy,Challenger - 544 LP,54.8,1507 / 1245,TheStriker9
#28,ADC,botkek,Challenger - 537 LP,53.0,2211 / 1960,redeemer
#29,Mid,EMFyels,Challenger - 524 LP,53.7,2176 / 1878,EMFyels
#30,Mid,midkek,Challenger - 522 LP,52.3,1794 / 1638,redeemer
#31,Support,xplayz4dayz,Challenger - 522 LP,56.3,1228 / 953,froggen
#32,Jungle,QQ Nino,Challenger - 517 LP,54.3,1671 / 1407,Futaro
#33,Top,Finch,Challenger - 500 LP,52.6,1328 / 1197,LumiFumi
#34,Jungle,Iris,Challenger - 488 LP,54.3,1636 / 1378,WildChoas
#35,Support,Aeryn,Challenger - 483 LP,53.7,1560 / 1346,WildChoas
#36,Mid,Bournoff,Challenger - 481 LP,51.0,1416 / 1358,reaganhau
#37,Top,sandbox0,Challenger - 474 LP,53.9,1463 / 1252,
#38,ADC,sandbox15,Challenger - 468 LP,53.3,1681 / 1471,
#39,Support,Keria,Challenger - 462 LP,52.3,1501 / 1369,TheStriker9
#40,ADC,Puki style23,Challenger - 460 LP,53.1,1538 / 1356,Klorellv4
#41,Mid,sandbox10,Challenger - 459 LP,53.7,1406 / 1214,
#42,Mid,Snek,Challenger - 450 LP,52.6,1480 / 1335,prophetofvoid
#43,ADC,NewMeta,Challenger - 449 LP,52.6,2233 / 2012,moxir
#44,Support,ReaganHau,Challenger - 446 LP,51.5,1336 / 1257,reaganhau
#45,Mid,The_Ghost16,Challenger - 446 LP,53.4,1307 / 1141,Sb1
#46,Jungle,junglekek,Challenger - 440 LP,54.3,1551 / 1304,redeemer
#47,Support,DieFliegendeKuh,Challenger - 438 LP,53.8,1593 / 1367,doofboy13
#48,ADC,Rabbit4,Challenger - 434 LP,54.6,1321 / 1100,willchungtester
#49,Support,Dibbs,Challenger - 434 LP,53.5,1368 / 1188,MaverickG
#50,Mid,LeSnek,Challenger - 431 LP,52.4,1414 / 1284,LS
#51,Jungle,PiolsJg,Grandmaster - 429 LP,56.1,1100 / 860,Piols2
#52,Support,SupBot,Grandmaster - 429 LP,52.8,1582 / 1412,TangilBOT
#53,Top,Salsa,Grandmaster - 422 LP,51.9,2462 / 2286,YungYiga
#54,Mid,Rabbit108,Grandmaster - 416 LP,55.8,1153 / 913,willchung128
#55,Top,Craq,Grandmaster - 416 LP,53.7,3538 / 3047,moxir
#56,Support,Meeeeew,Grandmaster - 411 LP,54.5,1233 / 1031,Foxxo
#57,Support,Rookie,Grandmaster - 410 LP,53.3,1530 / 1341,LordArtos
#58,Support,JoseJose,Grandmaster - 407 LP,52.9,1618 / 1440,tytn
#59,Top,DoinB,Grandmaster - 406 LP,53.5,1343 / 1165,LordArtos
#60,Top,Fantasy,Grandmaster - 405 LP,52.7,1443 / 1294,WildChoas
#61,ADC,Viyo,Grandmaster - 399 LP,51.9,1360 / 1261,Xcotch
#62,Top,Alistar top,Grandmaster - 397 LP,54.1,1275 / 1080,roysiggi 2 
