Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,DanDyx,Challenger - 2832 LP,70.7,982 / 407,Choi
#2,Jungle,Aela ,Challenger - 1544 LP,57.7,1228 / 899,MolscarZX
#3,ADC,Impx,Challenger - 1379 LP,60.3,1553 / 1021,Choi
#4,Top,Heimerdonger,Challenger - 1056 LP,56.3,2027 / 1575,TimoMacDonut
#5,Jungle,tarzaned,Challenger - 996 LP,59.1,529 / 366,Tyler1
#6,Mid,Jarl Mid,Challenger - 912 LP,59.0,1400 / 973,Jarl
#7,Support,HelpingX,Challenger - 897 LP,58.1,1382 / 998,Felixxx
#8,Jungle,Prime Bengi,Challenger - 802 LP,60.2,1170 / 774,LDK
#9,Jungle,AttSeeker,Challenger - 770 LP,56.5,1041 / 801,PaxVan
#10,Mid,Etosh,Challenger - 755 LP,54.4,1651 / 1382,Etosh
#11,Jungle,sandbox5,Challenger - 734 LP,56.5,1177 / 908,
#12,Support,unicornpetpetuwu,Challenger - 693 LP,54.1,1696 / 1439,GamerGirls
#13,ADC,Cryhard II,Challenger - 674 LP,53.8,1890 / 1625,roysiggi
#14,Jungle,Sanga,Challenger - 671 LP,54.7,2505 / 2075,EMFyels
#15,Jungle,Stupid Jungler,Challenger - 649 LP,58.8,1282 / 897,PooPooPeePee
#16,Jungle,Wakes,Challenger - 636 LP,57.4,1646 / 1224,alim
#17,Support,Princess,Challenger - 616 LP,53.1,2138 / 1885,Princess
#18,Top,Diablo,Challenger - 614 LP,53.3,2105 / 1844,Kyzent
#19,Mid,PawNx,Challenger - 613 LP,54.1,1734 / 1474,Choi
#20,Jungle,Nunu V2,Challenger - 602 LP,56.4,1233 / 955,willchung1024
#21,Mid,Choky,Challenger - 596 LP,54.2,1736 / 1468,Key
#22,Jungle,Shitfeather,Challenger - 587 LP,56.7,1328 / 1016,hiroli
#23,Jungle,Canyon,Challenger - 574 LP,57.4,1521 / 1129,YamatoCannon
#24,Top,Bijou,Challenger - 561 LP,51.7,2258 / 2113,EMFyels
#25,Support,Fekker,Challenger - 557 LP,53.9,1731 / 1478,Key
#26,Jungle,Umbral,Challenger - 552 LP,54.8,1399 / 1155,Indoraps
#27,Mid,Chovy,Challenger - 542 LP,54.7,1526 / 1262,TheStriker9
#28,ADC,botkek,Challenger - 530 LP,53.0,2234 / 1982,redeemer
#29,Support,Aeryn,Challenger - 508 LP,53.8,1581 / 1356,WildChoas
#30,Mid,midkek,Challenger - 500 LP,52.2,1809 / 1658,redeemer
#31,Mid,EMFyels,Challenger - 495 LP,53.6,2235 / 1931,EMFyels
#32,Jungle,QQ Nino,Challenger - 495 LP,54.2,1702 / 1439,Futaro
#33,Jungle,Iris,Challenger - 495 LP,54.4,1652 / 1387,WildChoas
#34,Support,xplayz4dayz,Challenger - 491 LP,56.0,1243 / 975,froggen
#35,Top,Finch,Challenger - 482 LP,52.5,1348 / 1222,LumiFumi
#36,Top,sandbox0,Challenger - 480 LP,53.9,1488 / 1274,
#37,Jungle,Kaltch,Challenger - 477 LP,54.8,1870 / 1544,Princess
#38,ADC,sandbox15,Challenger - 464 LP,53.3,1698 / 1489,
#39,Mid,Snek,Challenger - 462 LP,52.6,1506 / 1357,prophetofvoid
#40,ADC,NewMeta,Challenger - 462 LP,52.6,2265 / 2037,moxir
#41,Support,Keria,Challenger - 455 LP,52.2,1516 / 1386,TheStriker9
#42,Mid,sandbox10,Challenger - 453 LP,53.6,1422 / 1230,
#43,Mid,The_Ghost16,Challenger - 450 LP,53.4,1330 / 1160,Sb1
#44,Support,DieFliegendeKuh,Challenger - 448 LP,53.8,1610 / 1380,doofboy13
#45,ADC,Puki style23,Challenger - 446 LP,53.0,1558 / 1381,Klorellv4
#46,Jungle,junglekek,Challenger - 440 LP,54.3,1568 / 1320,redeemer
#47,Support,SupBot,Challenger - 438 LP,52.9,1606 / 1430,TangilBOT
#48,Mid,LeSnek,Challenger - 436 LP,52.4,1438 / 1305,LS
#49,Mid,Bournoff,Challenger - 433 LP,51.0,1442 / 1386,reaganhau
#50,Support,Dibbs,Challenger - 431 LP,53.5,1386 / 1205,MaverickG
#51,Support,ReaganHau,Grandmaster - 430 LP,51.5,1364 / 1282,reaganhau
#52,Top,Craq,Grandmaster - 423 LP,53.7,3560 / 3068,moxir
#53,ADC,Rabbit4,Grandmaster - 420 LP,54.4,1341 / 1126,willchungtester
#54,Jungle,PiolsJg,Grandmaster - 415 LP,55.9,1118 / 882,Piols2
#55,Support,Rookie,Grandmaster - 412 LP,53.3,1552 / 1360,LordArtos
#56,Top,DoinB,Grandmaster - 412 LP,53.5,1367 / 1187,LordArtos
#57,Top,Salsa,Grandmaster - 411 LP,51.8,2482 / 2310,YungYiga
#58,Mid,Mephisto,Grandmaster - 408 LP,53.1,1619 / 1431,Zettohail
#59,Support,Forbenn,Grandmaster - 404 LP,52.6,697 / 628,Shantress
#60,Top,Alistar top,Grandmaster - 403 LP,54.1,1298 / 1101,roysiggi 2 
#61,Mid,Tupac,Grandmaster - 401 LP,53.8,1289 / 1106,Pranceof
#62,ADC,Viyo,Grandmaster - 400 LP,51.8,1386 / 1289,Xcotch
#63,Jungle,Hi Im Giuly,Grandmaster - 394 LP,57.7,1204 / 882,Shantress
#64,Mid,Rabbit108,Grandmaster - 393 LP,55.5,1169 / 937,willchung128
#65,Support,Kaflax,Grandmaster - 392 LP,53.9,1447 / 1240,Kawax
#66,Jungle,Audacious,Grandmaster - 392 LP,55.1,1244 / 1015,Nonchalant
#67,ADC,Pokimane,Grandmaster - 391 LP,52.1,1675 / 1540,Simp
#68,Jungle,Freja,Grandmaster - 390 LP,54.3,1256 / 1058,ornstein123
#69,Support,Meeeeew,Grandmaster - 390 LP,54.2,1251 / 1058,Foxxo
#70,ADC,-200 years,Grandmaster - 387 LP,53.0,1440 / 1278,aquietghost
#71,Jungle,SmelliElli,Grandmaster - 387 LP,56.2,1186 / 926,bigjon
#72,Top,Fantasy,Grandmaster - 386 LP,52.5,1463 / 1323,WildChoas
#73,Mid,Viree,Grandmaster - 386 LP,52.2,1279 / 1170,viree
#74,Support,JoseJose,Grandmaster - 386 LP,52.7,1638 / 1469,tytn
#75,ADC,Teal,Grandmaster - 385 LP,52.2,1809 / 1659,cmoney847
#76,Jungle,Prophet,Grandmaster - 380 LP,55.5,1207 / 968,Four
#77,Jungle,Moxir,Grandmaster - 376 LP,53.1,2115 / 1868,moxir
#78,Top,Kingen,Grandmaster - 371 LP,53.3,1230 / 1076,Maffayoo
#79,Support,stolik,Grandmaster - 363 LP,53.2,1503 / 1324,stolik
#80,ADC,Ree-ason,Grandmaster - 361 LP,51.4,1894 / 1793,hmphree
#81,Mid,Buddha Gautama,Grandmaster - 359 LP,54.0,1160 / 988,meroaga
#82,Top,Looperx,Grandmaster - 357 LP,55.1,710 / 578,Choi
#83,Mid,Prime Faker,Grandmaster - 356 LP,54.1,1227 / 1040,LDK
#84,Top,Ooga,Grandmaster - 353 LP,53.9,1630 / 1393,Poggersnation
#85,Mid,Mike Hunt,Grandmaster - 352 LP,51.7,1583 / 1476,Agentdj
#86,ADC,Panther,Grandmaster - 352 LP,53.0,1568 / 1389,WildChoas
#87,Support,Wilde,Grandmaster - 350 LP,52.6,1659 / 1496,Wealth_and_Taste
#88,ADC,Carrot,Grandmaster - 347 LP,51.7,1322 / 1237,Haram
#89,ADC,Noob,Grandmaster - 344 LP,53.6,1105 / 955,Baleygr
#90,Jungle,Cacao,Grandmaster - 342 LP,55.4,1126 / 908,CoachCoach
#91,Jungle,Souless,Grandmaster - 341 LP,54.1,1247 / 1056,Bitesized
#92,Mid,Circe,Grandmaster - 338 LP,51.9,1295 / 1202,Wealth_and_Taste
#93,Jungle,Harry Cox,Grandmaster - 337 LP,50.8,2574 / 2495,Agentdj
#94,Support,Emwues24,Grandmaster - 337 LP,53.2,1140 / 1002,Jinxnator
#95,Jungle,Pyosuck,Grandmaster - 337 LP,53.7,1238 / 1067,Key
#96,ADC,Prikki,Grandmaster - 334 LP,53.2,1070 / 940,Dehkari
#97,Jungle,Senbonzakura,Grandmaster - 331 LP,53.7,1126 / 972,PacoPeco
#98,Mid,Jess,Grandmaster - 328 LP,52.4,1629 / 1481,WildChoas
#99,ADC,Abeel,Grandmaster - 328 LP,53.7,1121 / 968,NismanSlayer
#100,Top,Natlas,Grandmaster - 323 LP,52.1,1359 / 1247,Trindor
