Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,DanDyx,Challenger - 2832 LP,70.7,982 / 407,Choi
#2,Jungle,Aela ,Challenger - 1544 LP,57.7,1227 / 898,MolscarZX
#3,ADC,Impx,Challenger - 1378 LP,60.4,1542 / 1013,Choi
#4,Top,Heimerdonger,Challenger - 1107 LP,56.4,2015 / 1560,TimoMacDonut
#5,Jungle,tarzaned,Challenger - 997 LP,59.1,528 / 365,Tyler1
#6,Support,HelpingX,Challenger - 908 LP,58.2,1374 / 987,Felixxx
#7,Mid,Jarl Mid,Challenger - 897 LP,58.9,1385 / 966,Jarl
#8,Jungle,Prime Bengi,Challenger - 790 LP,60.1,1153 / 764,LDK
#9,Mid,Etosh,Challenger - 756 LP,54.4,1626 / 1362,Etosh
#10,Jungle,AttSeeker,Challenger - 726 LP,56.2,1009 / 787,PaxVan
#11,Jungle,sandbox5,Challenger - 717 LP,56.3,1150 / 891,
#12,ADC,Cryhard II,Challenger - 680 LP,53.8,1841 / 1580,roysiggi
#13,Support,unicornpetpetuwu,Challenger - 680 LP,54.0,1654 / 1407,GamerGirls
#14,Jungle,Sanga,Challenger - 653 LP,54.8,2423 / 2001,EMFyels
#15,Jungle,Wakes,Challenger - 616 LP,57.2,1619 / 1209,alim
#16,Jungle,Stupid Jungler,Challenger - 613 LP,58.6,1248 / 881,PooPooPeePee
#17,Jungle,Canyon,Challenger - 598 LP,57.6,1502 / 1105,YamatoCannon
#18,Jungle,Nunu V2,Challenger - 584 LP,56.4,1202 / 931,willchung1024
#19,Jungle,Shitfeather,Challenger - 580 LP,56.6,1307 / 1001,hiroli
#20,Support,Princess,Challenger - 580 LP,53.1,2049 / 1812,Princess
#21,Mid,PawNx,Challenger - 574 LP,53.9,1690 / 1447,Choi
#22,Top,Diablo,Challenger - 564 LP,53.2,2030 / 1786,Kyzent
#23,Top,Bijou,Challenger - 561 LP,51.5,2164 / 2034,EMFyels
#24,Support,Fekker,Challenger - 561 LP,53.9,1689 / 1442,Key
#25,Mid,Choky,Challenger - 559 LP,53.9,1695 / 1447,Key
#26,Mid,Chovy,Challenger - 553 LP,54.8,1495 / 1231,TheStriker9
#27,Mid,midkek,Challenger - 548 LP,52.4,1786 / 1623,redeemer
#28,ADC,botkek,Challenger - 541 LP,53.0,2193 / 1942,redeemer
#29,Jungle,Umbral,Challenger - 538 LP,54.7,1370 / 1135,Indoraps
#30,Support,xplayz4dayz,Challenger - 534 LP,56.4,1217 / 940,froggen
#31,Jungle,QQ Nino,Challenger - 507 LP,54.1,1598 / 1354,Futaro
#32,Jungle,Kaltch,Challenger - 501 LP,54.9,1782 / 1462,Princess
#33,Top,Finch,Challenger - 500 LP,52.5,1306 / 1180,LumiFumi
#34,Mid,EMFyels,Challenger - 496 LP,53.7,2159 / 1863,EMFyels
#35,Support,Aeryn,Challenger - 491 LP,53.7,1552 / 1337,WildChoas
#36,Jungle,Iris,Challenger - 481 LP,54.2,1621 / 1368,WildChoas
#37,ADC,Puki style23,Challenger - 478 LP,53.1,1496 / 1321,Klorellv4
#38,Top,sandbox0,Challenger - 471 LP,53.9,1441 / 1234,
#39,ADC,sandbox15,Challenger - 468 LP,53.3,1662 / 1455,
#40,ADC,NewMeta,Challenger - 468 LP,52.7,2222 / 1996,moxir
#41,Mid,Bournoff,Challenger - 466 LP,50.9,1370 / 1319,reaganhau
#42,Mid,The_Ghost16,Challenger - 460 LP,53.5,1300 / 1130,Sb1
#43,Mid,sandbox10,Challenger - 458 LP,53.7,1395 / 1205,
#44,Support,Dibbs,Challenger - 456 LP,53.7,1364 / 1177,MaverickG
#45,Support,Keria,Challenger - 453 LP,52.3,1486 / 1358,TheStriker9
#46,Mid,Snek,Challenger - 450 LP,52.6,1461 / 1319,prophetofvoid
#47,Jungle,PiolsJg,Challenger - 442 LP,56.3,1092 / 849,Piols2
#48,Support,DieFliegendeKuh,Challenger - 436 LP,53.8,1579 / 1355,doofboy13
#49,Mid,LeSnek,Challenger - 436 LP,52.5,1402 / 1271,LS
#50,Support,ReaganHau,Challenger - 433 LP,51.5,1293 / 1216,reaganhau
#51,Top,Salsa,Grandmaster - 431 LP,51.9,2450 / 2270,YungYiga
#52,Top,Alistar top,Grandmaster - 425 LP,54.3,1250 / 1051,roysiggi 2 
#53,Support,SupBot,Grandmaster - 425 LP,52.8,1570 / 1401,TangilBOT
#54,Jungle,junglekek,Grandmaster - 420 LP,54.2,1535 / 1298,redeemer
#55,Jungle,Moxir,Grandmaster - 419 LP,53.3,2088 / 1827,moxir
#56,ADC,Rabbit4,Grandmaster - 418 LP,54.5,1297 / 1084,willchungtester
#57,Top,Craq,Grandmaster - 418 LP,53.7,3517 / 3027,moxir
#58,ADC,Viyo,Grandmaster - 409 LP,51.9,1346 / 1245,Xcotch
#59,Top,Fantasy,Grandmaster - 406 LP,52.8,1426 / 1277,WildChoas
#60,ADC,-200 years,Grandmaster - 400 LP,53.2,1402 / 1235,aquietghost
#61,Support,Rookie,Grandmaster - 398 LP,53.2,1514 / 1331,LordArtos
#62,Mid,Tupac,Grandmaster - 397 LP,53.9,1251 / 1071,Pranceof
