Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,DanDyx,Challenger - 2832 LP,70.7,982 / 407,Choi
#2,Jungle,Aela ,Challenger - 1541 LP,57.7,1225 / 897,MolscarZX
#3,ADC,Impx,Challenger - 1381 LP,60.4,1527 / 1000,Choi
#4,Jungle,tarzaned,Challenger - 997 LP,59.1,524 / 362,Tyler1
#5,Top,Heimerdonger,Challenger - 963 LP,56.2,1991 / 1552,TimoMacDonut
#6,Mid,Jarl Mid,Challenger - 896 LP,59.0,1370 / 954,Jarl
#7,Support,HelpingX,Challenger - 894 LP,58.1,1353 / 975,Felixxx
#8,Jungle,Prime Bengi,Challenger - 763 LP,60.0,1140 / 761,LDK
#9,Mid,Etosh,Challenger - 759 LP,54.5,1606 / 1343,Etosh
#10,Jungle,AttSeeker,Challenger - 722 LP,56.2,990 / 772,PaxVan
#11,Jungle,Sanga,Challenger - 715 LP,54.8,2360 / 1944,EMFyels
#12,Jungle,sandbox5,Challenger - 698 LP,56.2,1136 / 885,
#13,ADC,Cryhard II,Challenger - 688 LP,53.9,1809 / 1547,roysiggi
#14,Support,unicornpetpetuwu,Challenger - 668 LP,54.0,1624 / 1382,GamerGirls
#15,Jungle,Wakes,Challenger - 613 LP,57.3,1608 / 1199,alim
#16,Jungle,Canyon,Challenger - 613 LP,57.7,1493 / 1093,YamatoCannon
#17,Top,Bijou,Challenger - 611 LP,51.7,2084 / 1945,EMFyels
#18,Jungle,Nunu V2,Challenger - 599 LP,56.5,1192 / 916,willchung1024
#19,Jungle,Stupid Jungler,Challenger - 597 LP,58.6,1228 / 868,PooPooPeePee
#20,Support,Fekker,Challenger - 595 LP,54.2,1672 / 1413,Key
#21,Top,Diablo,Challenger - 587 LP,53.2,1993 / 1750,Kyzent
#22,Jungle,Shitfeather,Challenger - 586 LP,56.7,1290 / 984,hiroli
#23,Mid,PawNx,Challenger - 585 LP,54.0,1673 / 1427,Choi
#24,Mid,Choky,Challenger - 567 LP,54.0,1678 / 1428,Key
#25,ADC,botkek,Challenger - 558 LP,53.1,2166 / 1912,redeemer
#26,Support,xplayz4dayz,Challenger - 552 LP,56.6,1202 / 920,froggen
#27,Mid,Chovy,Challenger - 542 LP,54.8,1477 / 1217,TheStriker9
#28,Jungle,Umbral,Challenger - 536 LP,54.7,1360 / 1126,Indoraps
#29,Support,Princess,Challenger - 525 LP,53.0,2020 / 1789,Princess
#30,Jungle,QQ Nino,Challenger - 523 LP,54.2,1570 / 1325,Futaro
#31,Mid,midkek,Challenger - 522 LP,52.3,1767 / 1613,redeemer
#32,Support,Aeryn,Challenger - 492 LP,53.8,1530 / 1316,WildChoas
#33,Jungle,Iris,Challenger - 489 LP,54.3,1608 / 1352,WildChoas
#34,ADC,Puki style23,Challenger - 478 LP,52.9,1456 / 1294,Klorellv4
#35,Top,Finch,Challenger - 475 LP,52.4,1276 / 1161,LumiFumi
#36,ADC,NewMeta,Challenger - 472 LP,52.7,2201 / 1974,moxir
#37,Support,Keria,Challenger - 471 LP,52.4,1473 / 1340,TheStriker9
#38,Jungle,Kaltch,Challenger - 470 LP,54.9,1763 / 1448,Princess
#39,Mid,The_Ghost16,Challenger - 468 LP,53.6,1283 / 1112,Sb1
#40,ADC,sandbox15,Challenger - 467 LP,53.4,1638 / 1432,
#41,Support,ReaganHau,Challenger - 462 LP,51.8,1274 / 1186,reaganhau
#42,Top,sandbox0,Challenger - 461 LP,53.8,1421 / 1219,
#43,Mid,sandbox10,Challenger - 459 LP,53.7,1375 / 1186,
#44,Support,DieFliegendeKuh,Challenger - 456 LP,54.0,1558 / 1328,doofboy13
#45,Support,Dibbs,Challenger - 452 LP,53.7,1343 / 1157,MaverickG
#46,Top,Salsa,Challenger - 442 LP,52.0,2434 / 2250,YungYiga
#47,ADC,Rabbit4,Challenger - 440 LP,54.7,1278 / 1058,willchungtester
#48,Jungle,PiolsJg,Challenger - 436 LP,56.3,1076 / 835,Piols2
#49,Top,Alistar top,Challenger - 428 LP,54.4,1236 / 1036,roysiggi 2 
#50,Jungle,Moxir,Challenger - 425 LP,53.4,2078 / 1817,moxir
#51,Top,Craq,Challenger - 425 LP,53.8,3503 / 3010,moxir
#52,Support,SupBot,Grandmaster - 423 LP,52.9,1554 / 1386,TangilBOT
#53,Mid,LeSnek,Grandmaster - 419 LP,52.3,1382 / 1258,LS
#54,Mid,Snek,Grandmaster - 418 LP,52.4,1413 / 1284,prophetofvoid
#55,Mid,Bournoff,Grandmaster - 415 LP,50.9,1343 / 1297,reaganhau
#56,ADC,-200 years,Grandmaster - 414 LP,53.3,1388 / 1214,aquietghost
#57,Mid,ShowStopper,Grandmaster - 413 LP,51.0,1715 / 1647,Player2225
#58,Jungle,junglekek,Grandmaster - 405 LP,54.1,1516 / 1286,redeemer
#59,ADC,Viyo,Grandmaster - 402 LP,51.9,1318 / 1220,Xcotch
#60,ADC,Carrot,Grandmaster - 400 LP,52.2,1264 / 1157,Haram
#61,Mid,Tupac,Grandmaster - 399 LP,54.0,1236 / 1055,Pranceof
#62,Support,JoseJose,Grandmaster - 390 LP,52.8,1585 / 1415,tytn
#63,Mid,Mephisto,Grandmaster - 390 LP,53.1,1567 / 1385,Zettohail
#64,Support,Rookie,Grandmaster - 390 LP,53.2,1496 / 1316,LordArtos
#65,Mid,Rabbit108,Grandmaster - 388 LP,55.7,1119 / 889,willchung128
#66,Top,Fantasy,Grandmaster - 386 LP,52.6,1400 / 1261,WildChoas
#67,Mid,EMFyels,Grandmaster - 382 LP,53.4,2093 / 1824,EMFyels
#68,Jungle,SmelliElli,Grandmaster - 380 LP,56.3,1139 / 884,bigjon
