Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Nautilus,0,0,1663,1051,0,0,0,0,259,180
Zac,0,0,53,59,0,0,0,0,0,0
Volibear,71,62,361,326,0,0,0,0,0,0
Maokai,0,0,883,549,0,0,0,0,23,16
Pyke,2,0,192,106,469,272,0,0,2142,1467
Sett,290,277,23,22,0,0,0,1,218,160
Nunu,0,0,20,14,0,0,0,0,6,5
Orianna,0,0,0,0,137,109,0,0,0,0
Kennen,0,2,0,0,140,76,0,0,0,0
Jarvan IV,46,39,700,580,139,117,0,0,6,14
Ivern,0,0,1531,1162,0,0,0,0,0,0
Qiyana,24,30,263,202,179,153,0,0,0,0
Irelia,334,273,57,57,33,19,0,0,0,0
Yone,71,74,0,0,7,6,0,0,0,0
Yasuo,179,129,0,0,456,368,107,94,0,0
Draven,55,43,0,0,53,39,380,278,0,0
Senna,22,12,0,0,734,467,673,535,272,264
Cassiopeia,0,0,0,0,300,270,0,0,0,0
Gangplank,0,0,0,0,49,33,0,0,0,0
Ryze,60,52,0,0,32,32,0,0,0,0
Gnar,284,221,0,0,0,0,0,0,0,0
Kayle,0,0,0,0,11,16,0,0,0,0
Ahri,0,0,0,0,163,169,17,16,0,0
Aurelion Sol,65,42,84,56,160,126,0,0,0,0
Galio,120,118,47,30,81,60,46,42,0,0
Janna,266,163,0,0,0,2,0,0,137,149
Shen,0,0,75,65,0,0,0,0,9,4
Sejuani,0,0,593,490,0,0,0,0,78,59
Leona,0,0,119,73,0,0,0,0,135,93
Poppy,34,35,115,77,0,0,0,0,104,84
Quinn,0,0,10,16,0,0,0,0,0,0
Aatrox,42,52,0,0,218,155,0,0,0,0
Lucian,65,37,0,0,44,48,18,17,0,0
Singed,0,0,0,0,1,1,0,0,0,0
Rakan,0,0,42,38,0,0,0,0,305,299
Bard,0,0,0,0,0,0,0,0,373,362
Lulu,135,116,0,0,0,0,0,0,11,15
Karma,133,109,0,0,5,7,0,0,17,17
Thresh,0,0,6,2,0,0,0,0,304,266
Cho'Gath,348,341,0,0,82,64,472,374,0,0
Garen,177,148,0,0,15,15,21,19,0,0
Zoe,0,0,0,0,106,105,0,0,0,0
Zilean,208,161,0,0,74,69,0,0,0,0
Zed,0,0,0,0,69,70,0,0,0,0
Pantheon,104,78,0,0,0,0,0,0,38,51
Lillia,169,105,180,142,10,8,0,0,0,0
Ornn,261,200,0,0,25,13,0,0,14,13
Camille,104,85,0,0,25,17,231,175,0,0
Darius,223,188,0,0,0,0,0,0,0,0
Fizz,0,0,0,0,53,48,0,0,0,0
Neeko,0,0,0,0,18,24,10,12,20,25
Amumu,0,0,72,56,0,0,0,0,0,0
Rammus,0,0,79,88,0,0,0,0,0,0
Katarina,0,0,0,0,51,58,0,0,0,0
Illaoi,0,0,0,0,19,16,0,0,0,0
LeBlanc,0,0,0,0,96,79,0,0,0,0
Riven,296,236,0,0,15,19,0,0,0,0
Ezreal,0,0,0,0,15,13,100,88,0,0
Aphelios,0,0,0,0,0,0,221,182,0,0
Caitlyn,0,0,0,0,0,0,97,65,0,0
Jinx,0,0,0,0,0,0,122,100,0,0
Kog'Maw,0,0,0,0,0,0,319,259,0,0
Vayne,0,0,0,0,0,0,17,20,0,0
Twitch,0,0,0,0,0,0,117,108,0,0
Kai'Sa,0,0,0,0,0,0,109,103,0,0
Malphite,53,53,0,0,0,0,0,0,0,0
Veigar,0,0,0,0,44,26,0,0,0,0
Anivia,0,0,0,0,53,52,42,31,0,0
Azir,0,0,0,0,11,11,22,13,0,0
Corki,0,0,0,0,62,50,0,0,0,0
Heimerdinger,0,0,0,0,121,75,0,0,0,0
Akali,7,5,0,0,120,104,0,0,0,0
Ekko,101,105,85,76,115,111,0,0,0,0
Blitzcrank,0,0,0,0,0,0,0,0,68,74
Varus,9,12,0,0,0,0,42,32,0,0
Sivir,0,0,0,0,0,0,146,115,0,0
Jhin,0,0,0,0,0,0,22,17,0,0
Tristana,0,0,0,0,0,0,12,13,0,0
Swain,56,46,0,0,73,80,0,0,0,0
Warwick,0,0,124,132,0,0,0,0,0,0
Soraka,6,5,0,0,0,0,0,0,18,21
Udyr,0,0,62,46,0,0,0,0,0,0
Vi,0,0,25,20,0,0,0,0,0,0
Rumble,0,0,17,24,26,37,0,0,0,0
Kassadin,0,0,6,6,17,10,0,0,0,0
Skarner,0,0,71,57,0,0,0,0,0,0
Hecarim,0,0,41,30,0,0,0,0,0,0
Nami,0,0,0,0,0,0,0,0,51,44
Zyra,0,0,0,0,0,0,0,0,36,23
Taric,0,0,0,0,0,0,0,0,27,32
Morgana,0,0,0,0,0,0,0,0,30,24
Kled,105,79,0,0,0,0,0,0,0,0
Diana,2,1,0,0,0,0,0,0,0,0
Talon,0,0,93,71,100,114,0,0,0,0
Rengar,0,0,84,80,25,29,0,0,0,0
Lissandra,0,0,0,0,111,89,0,0,35,32
Nidalee,0,0,51,52,0,3,0,0,0,0
Wukong,0,0,13,13,2,1,0,0,0,0
Sion,16,17,0,0,0,0,0,0,0,0
Alistar,193,153,0,0,0,0,0,0,0,0
Elise,0,0,35,40,0,0,0,0,0,0
Lee Sin,0,0,1,2,0,0,0,0,0,0
Kayn,0,0,121,102,0,0,0,0,0,0
Urgot,30,18,0,0,16,20,0,0,0,0
Teemo,0,0,0,0,9,7,0,0,0,0
