Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,Poppey,Challenger - 227 LP,66.8,127 / 63,NAVI
#2,Jungle,Blaze,Challenger - 110 LP,69.3,106 / 47,Hit_Critical
#3,Support,Lambo Bambo,Challenger - 104 LP,60.6,188 / 122,Byumbi
#4,Jungle,HLE Viper,Challenger - 94 LP,63.1,200 / 117,Tokyo Smurfer
#5,Jungle,Zevton,Challenger - 88 LP,68.0,83 / 39,polop900
#6,Top,Doran,Challenger - 86 LP,57.4,206 / 153,TheStriker9
#7,ADC,T1 T1,Challenger - 79 LP,64.4,181 / 100,Soraka
#8,Mid,Frimmy23,Challenger - 78 LP,61.0,233 / 149,YoloMedic
#9,Jungle,Pyosik,Challenger - 76 LP,66.2,206 / 105,TheStriker9
#10,Mid,AJDG Life,Challenger - 68 LP,60.0,153 / 102,Lightandhope
#11,Top,MJay,Challenger - 59 LP,60.6,152 / 99,Tangil
#12,Support,Egirl champs onl,Challenger - 58 LP,59.2,141 / 97,Spooky
#13,Jungle,Test2,Challenger - 52 LP,61.2,164 / 104,test
#14,ADC,BöllerBusch,Challenger - 49 LP,63.9,182 / 103,Jungler1337
#15,Mid,TES Jackeylove,Challenger - 29 LP,61.0,203 / 130,Tokyo Smurfer
#16,Top,Salsa,Challenger - 26 LP,58.9,195 / 136,YungYiga
#17,Mid,IG Wh1t3zZ,Challenger - 24 LP,58.8,177 / 124,RNGFirefox
#18,Jungle,Ceasarna,Challenger - 1 LP,61.0,155 / 99,iampvm
#19,Top,Destructoid,Diamond I - 83 LP,55.6,190 / 152,YoloMedic
#20,Support,Aqua,Diamond I - 76 LP,52.5,126 / 114,Trindor
#21,ADC,RNG Uzi,Diamond I - 67 LP,53.8,143 / 123,RNGFirefox
#22,Support,Monkey Mokney,Diamond I - 56 LP,55.3,119 / 96,Ghacobe
#23,Support,FPX Crisp,Diamond I - 53 LP,52.2,166 / 152,LPLAhri
#24,Mid,Salt,Diamond I - 53 LP,57.9,208 / 151,JMENDOZA
#25,Jungle,EDG Clearlove7,Diamond I - 47 LP,61.7,232 / 144,RNGFirefox
#26,Support,Sinon onii-chan,Diamond I - 46 LP,53.2,132 / 116,Kuury
#27,ADC,CoolBroDenis,Diamond I - 40 LP,57.3,160 / 119,JMENDOZA
#28,ADC,Jotaro Kujo,Diamond I - 38 LP,55.5,156 / 125,Ithirul
#29,ADC,JlNX,Diamond I - 31 LP,57.4,108 / 80,JlNX_ONCE
#30,Mid,Seirilyvia,Diamond I - 29 LP,56.6,163 / 125,Kythaela
