Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,Pyosik,Challenger - 164 LP,67.6,152 / 73,TheStriker9
#2,Jungle,Poppey,Challenger - 111 LP,65.0,93 / 50,NAVI
#3,Jungle,Blaze,Challenger - 105 LP,70.3,83 / 35,Hit_Critical
#4,Mid,AJDG Life,Challenger - 63 LP,59.8,128 / 86,Lightandhope
#5,ADC,T1 T1,Challenger - 62 LP,64.5,129 / 71,Soraka
#6,Top,MJay,Challenger - 58 LP,61.0,114 / 73,Tangil
#7,ADC,BöllerBusch,Challenger - 58 LP,65.9,143 / 74,Jungler1337
#8,Jungle,HLE Viper,Challenger - 56 LP,63.1,154 / 90,Tokyo Smurfer
#9,Support,Lambo Bambo,Challenger - 46 LP,59.8,147 / 99,Byumbi
#10,Jungle,EDG Clearlove7,Challenger - 40 LP,64.2,165 / 92,RNGFirefox
#11,Jungle,Test2,Challenger - 29 LP,60.9,134 / 86,test
#12,Jungle,Zevton,Challenger - 23 LP,65.9,58 / 30,polop900
#13,Mid,TES Jackeylove,Challenger - 13 LP,60.2,154 / 102,Tokyo Smurfer
#14,Mid,Frimmy23,Challenger - 6 LP,61.0,163 / 104,YoloMedic
#15,Top,SS Flandre,Diamond I - 80 LP,55.0,149 / 122,RNGFirefox
#16,ADC,CoolBroDenis,Diamond I - 71 LP,59.3,128 / 88,JMENDOZA
#17,Top,Destructoid,Diamond I - 70 LP,55.1,136 / 111,YoloMedic
#18,Top,Salsa,Diamond I - 69 LP,57.7,153 / 112,YungYiga
#19,Top,Doran,Diamond I - 65 LP,55.9,147 / 116,TheStriker9
#20,Mid,Seirilyvia,Diamond I - 60 LP,57.3,138 / 103,Kythaela
#21,ADC,TES Jackeylove,Diamond I - 59 LP,58.5,166 / 118,LPLAhri
#22,Mid,Arteros,Diamond I - 58 LP,54.2,115 / 97,Anbeeld
#23,Jungle,Ceasarna,Diamond I - 57 LP,60.2,121 / 80,iampvm
#24,Mid,Salt,Diamond I - 54 LP,60.0,147 / 98,JMENDOZA
#25,Support,Ex5 Drohne,Diamond I - 41 LP,61.6,117 / 73,ExiledLP
#26,Top,Zuko,Diamond I - 36 LP,55.7,131 / 104,Lior
#27,Top,RNG Letme,Diamond I - 31 LP,56.7,135 / 103,LPLAhri
#28,Mid,Galio,Diamond I - 26 LP,55.2,153 / 124,UNR Tokyo
#29,Support,Kutcher,Diamond I - 22 LP,53.9,96 / 82,Terra
#30,Support,Aqua,Diamond I - 21 LP,52.6,90 / 81,Trindor
#31,Mid,BOOCAUWMOO,Diamond I - 20 LP,54.3,114 / 96,BooCauwMoo
#32,ADC,Jotaro Kujo,Diamond I - 19 LP,55.6,124 / 99,Ithirul
#33,Top,TopBot,Diamond I - 18 LP,53.5,92 / 80,TangilBOT
#34,Support,Keria,Diamond I - 12 LP,56.8,163 / 124,TheStriker9
#35,Support,Nightlight,Diamond I - 11 LP,56.9,99 / 75,DAYLlGHT
#36,ADC,Bacon,Diamond I - 8 LP,52.4,151 / 137,YungYiga
#37,ADC,CNoFlaw,Diamond I - 4 LP,55.3,156 / 126,AnFun
#38,Support,Monkey Mokney,Diamond I - 3 LP,54.5,90 / 75,Ghacobe
#39,Top,Kritz,Diamond I - 2 LP,54.8,92 / 76,polop900
#40,ADC,PvM,Diamond I - 1 LP,53.2,107 / 94,iampvm
#41,Jungle,EG Voutocu,Diamond I - 0 LP,58.8,104 / 73,EG Voutocu
#42,ADC,DoubleDouble,Diamond II - 99 LP,55.2,153 / 124,Player2225
#43,Support,Deontic,Diamond II - 98 LP,53.6,103 / 89,TheRelic4411
