Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,Kadlin,Challenger - 76 LP,82.9,58 / 12,Jinxnator
#2,Mid,AJDG Life,Challenger - 46 LP,68.4,54 / 25,Lightandhope
#3,Jungle,Jinxnator,Challenger - 19 LP,69.1,67 / 30,Jinxnator
#4,ADC,T1 T1,Diamond I - 71 LP,62.3,33 / 20,Soraka
#5,Top,Doran,Diamond I - 58 LP,67.1,53 / 26,TheStriker9
#6,Jungle,Poppey,Diamond I - 45 LP,56.5,26 / 20,NAVI
#7,Jungle,Pyosik,Diamond I - 33 LP,59.5,44 / 30,TheStriker9
#8,ADC,BöllerBusch,Diamond I - 29 LP,66.7,38 / 19,Jungler1337
#9,Top,Salsa,Diamond I - 25 LP,73.3,33 / 12,YungYiga
#10,Support,Lambo Bambo,Diamond I - 13 LP,62.3,33 / 20,Byumbi
#11,Mid,Arteros,Diamond I - 9 LP,72.1,44 / 17,Anbeeld
#12,Jungle,Blaze,Diamond I - 7 LP,63.8,30 / 17,Hit_Critical
#13,Mid,kittyperry,Diamond I - 6 LP,67.2,43 / 21,GamerGirls
#14,ADC,CoolBroDenis,Diamond II - 77 LP,62.1,41 / 25,JMENDOZA
#15,Top,RNG Letme,Diamond II - 74 LP,66.7,56 / 28,LPLAhri
#16,Top,MJay,Diamond II - 69 LP,57.4,31 / 23,Tangil
#17,ADC,Deft,Diamond II - 62 LP,63.9,46 / 26,TheStriker9
#18,Mid,Frimmy23,Diamond II - 61 LP,67.4,31 / 15,YoloMedic
#19,Mid,Salt,Diamond II - 52 LP,57.6,34 / 25,JMENDOZA
#20,Jungle,Zevton,Diamond II - 48 LP,50.0,17 / 17,polop900
#21,Jungle,RNG mlxg,Diamond II - 44 LP,65.5,55 / 29,LPLAhri
#22,ADC,RNG Uzi,Diamond II - 35 LP,58.4,45 / 32,RNGFirefox
#23,ADC,AJDG Angel,Diamond II - 34 LP,66.7,46 / 23,Lightandhope
#24,Support,Aqua,Diamond II - 32 LP,63.5,47 / 27,Trindor
#25,Jungle,Xyras,Diamond II - 8 LP,60.6,57 / 37,Jungler1337
#26,Top,Aryze,Diamond II - 6 LP,65.6,42 / 22,sanchesmemo
#27,Top,Dumbass,Diamond II - 3 LP,58.3,56 / 40,Key
#28,ADC,CNoFlaw,Diamond III - 92 LP,68.2,30 / 14,AnFun
#29,Support,Egirl champs onl,Diamond III - 92 LP,56.5,39 / 30,Spooky
#30,Jungle,EDG Clearlove7,Diamond III - 88 LP,55.1,43 / 35,RNGFirefox
#31,Mid,TES Jackeylove,Diamond III - 82 LP,58.1,25 / 18,Tokyo Smurfer
#32,Top,Amouranth,Diamond III - 80 LP,57.1,40 / 30,Simp
#33,Jungle,Ceasarna,Diamond III - 75 LP,59.1,26 / 18,iampvm
#34,Jungle,Test2,Diamond III - 72 LP,54.5,24 / 20,test
#35,Mid,AnFun,Diamond III - 68 LP,63.5,33 / 19,AnFun
#36,ADC,DoubleDouble,Diamond III - 66 LP,63.4,52 / 30,Player2225
#37,Jungle,HLE Viper,Diamond III - 55 LP,46.3,19 / 22,Tokyo Smurfer
#38,Support,Kapp Wampie,Diamond III - 55 LP,54.0,34 / 29,Plankuaa
#39,Mid,Frethborn,Diamond III - 47 LP,62.5,50 / 30,Jinxnator
#40,Mid,Test3,Diamond III - 42 LP,66.7,20 / 10,test
#41,Mid,Ex5 Infected,Diamond III - 38 LP,70.6,48 / 20,ExiledLP
#42,Jungle,110110010011,Diamond III - 32 LP,58.7,37 / 26,110110010011
#43,Support,Ex5 Drohne,Diamond III - 31 LP,55.2,48 / 39,ExiledLP
#44,ADC,PvM,Diamond III - 28 LP,62.8,27 / 16,iampvm
#45,Support,E-girl,Diamond III - 25 LP,62.0,31 / 19,Dayspring
#46,Jungle,EG Voutocu,Diamond III - 25 LP,62.7,37 / 22,EG Voutocu
#47,Mid,TES knight9,Diamond III - 20 LP,54.9,39 / 32,LPLAhri
#48,Mid,Dendi,Diamond III - 10 LP,59.7,40 / 27,NAVI
#49,ADC,Bacon,Diamond III - 5 LP,57.4,27 / 20,YungYiga
#50,Support,Sinon onii-chan,Diamond IV - 99 LP,53.8,35 / 30,Kuury
#51,Support,Keria,Diamond IV - 95 LP,55.4,56 / 45,TheStriker9
#52,Mid,Galio,Diamond IV - 95 LP,60.5,26 / 17,UNR Tokyo
#53,Jungle,MexicanPidgeon,Diamond IV - 90 LP,64.4,38 / 21,LumiFumi
#54,Top,SS Flandre,Diamond IV - 89 LP,57.5,46 / 34,RNGFirefox
#55,Support,Truth,Diamond IV - 89 LP,64.5,40 / 22,Player2225
#56,ADC,Bait,Diamond IV - 88 LP,62.5,45 / 27,Key
#57,Top,Test1,Diamond IV - 86 LP,61.2,30 / 19,test
#58,Support,JhinSuppNoTroll,Diamond IV - 86 LP,55.4,31 / 25,UNR Tokyo
#59,Support,Abasaka,Diamond IV - 84 LP,63.5,33 / 19,Navnexx
#60,Support,OTP SUP,Diamond IV - 84 LP,62.8,27 / 16,hey1
#61,Support,owl city,Diamond IV - 83 LP,60.0,27 / 18,cabula
#62,Support,SuppBot,Diamond IV - 77 LP,55.0,22 / 18,TangilBOT
#63,Jungle,YokoOno,Diamond IV - 76 LP,62.0,31 / 19,Freezy
#64,Top,Kaleid,Diamond IV - 74 LP,54.8,40 / 33,JMENDOZA
