Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,Jinxnator,Challenger - 157 LP,69.2,101 / 45,Jinxnator
#2,ADC,T1 T1,Challenger - 127 LP,66.3,67 / 34,Soraka
#3,ADC,Kadlin,Challenger - 46 LP,75.2,94 / 31,Jinxnator
#4,Mid,kittyperry,Challenger - 40 LP,67.9,76 / 36,GamerGirls
#5,Support,Aqua,Challenger - 5 LP,67.3,99 / 48,Trindor
#6,Top,Doran,Challenger - 3 LP,64.9,96 / 52,TheStriker9
#7,Top,MJay,Diamond I - 94 LP,63.7,72 / 41,Tangil
#8,Top,DoinB,Diamond I - 94 LP,68.2,101 / 47,LordArtos
#9,Mid,Frethborn,Diamond I - 80 LP,63.0,102 / 60,Jinxnator
#10,Mid,Arteros,Diamond I - 75 LP,67.4,87 / 42,Anbeeld
#11,ADC,BöllerBusch,Diamond I - 72 LP,67.7,65 / 31,Jungler1337
#12,Mid,AJDG Life,Diamond I - 41 LP,61.7,79 / 49,Lightandhope
#13,Top,Salsa,Diamond I - 34 LP,62.7,64 / 38,YungYiga
#14,Jungle,RNG mlxg,Diamond I - 29 LP,65.9,81 / 42,LPLAhri
#15,Top,Aryze,Diamond I - 28 LP,64.4,76 / 42,sanchesmemo
#16,Jungle,Poppey,Diamond I - 28 LP,56.6,56 / 43,NAVI
#17,Mid,Salt,Diamond I - 28 LP,59.2,71 / 49,JMENDOZA
#18,Jungle,Pyosik,Diamond I - 18 LP,58.6,85 / 60,TheStriker9
#19,ADC,AJDG Angel,Diamond I - 9 LP,63.8,74 / 42,Lightandhope
#20,Top,Dumbass,Diamond I - 8 LP,58.9,86 / 60,Key
#21,Jungle,Blaze,Diamond I - 5 LP,61.1,58 / 37,Hit_Critical
#22,ADC,CoolBroDenis,Diamond II - 97 LP,59.4,82 / 56,JMENDOZA
#23,ADC,DoubleDouble,Diamond II - 92 LP,59.0,92 / 64,Player2225
#24,Jungle,Test2,Diamond II - 87 LP,56.4,57 / 44,test
#25,Mid,Caps,Diamond II - 85 LP,56.0,98 / 77,LordArtos
#26,Support,Lambo Bambo,Diamond II - 84 LP,55.1,75 / 61,Byumbi
#27,Jungle,Ceasarna,Diamond II - 81 LP,57.0,69 / 52,iampvm
#28,ADC,Deft,Diamond II - 79 LP,58.1,75 / 54,TheStriker9
#29,ADC,be proud of me,Diamond II - 63 LP,63.0,68 / 40,cabula
#30,Jungle,Sparrow,Diamond II - 60 LP,60.5,75 / 49,Anbeeld
#31,Jungle,EG Voutocu,Diamond II - 57 LP,59.2,77 / 53,EG Voutocu
#32,Top,RNG Letme,Diamond II - 53 LP,61.0,83 / 53,LPLAhri
#33,Support,FPX Crisp,Diamond II - 48 LP,52.2,70 / 64,LPLAhri
#34,Jungle,EDG Clearlove7,Diamond II - 44 LP,56.0,75 / 59,RNGFirefox
#35,Mid,Frimmy23,Diamond II - 40 LP,57.1,56 / 42,YoloMedic
#36,Support,Egirl champs onl,Diamond II - 38 LP,56.6,69 / 53,Spooky
#37,Top,SS Flandre,Diamond II - 29 LP,58.2,82 / 59,RNGFirefox
#38,Support,Ex5 Drohne,Diamond II - 27 LP,54.8,86 / 71,ExiledLP
#39,Mid,Ex5 Infected,Diamond II - 24 LP,63.9,78 / 44,ExiledLP
#40,Mid,Galio,Diamond II - 22 LP,60.4,58 / 38,UNR Tokyo
