Champion name,Win rate(%),Wins / losses
Pyke,55.4,48423 / 38969
Karthus,55.2,65214 / 52936
Ahri,53.5,72467 / 63108
Nunu,53.4,27408 / 23925
Renekton,53.3,55932 / 49078
Ekko,52.3,43981 / 40125
Nautilus,52.2,40017 / 36696
Sett,51.6,21224 / 19920
Bard,51.5,47871 / 45085
Maokai,51.5,9784 / 9205
Poppy,51.3,16946 / 16064
Ornn,51.3,12435 / 11825
Blitzcrank,51.2,27558 / 26294
Sejuani,51.2,24196 / 23042
Kassadin,51.2,15374 / 14672
Galio,51.1,10138 / 9692
Fizz,51.0,4764 / 4584
Neeko,50.9,30639 / 29553
Volibear,50.8,21288 / 20644
Amumu,50.8,4469 / 4336
Udyr,50.7,5850 / 5688
Garen,50.4,10133 / 9960
Wukong,50.4,7260 / 7155
Shen,50.3,18028 / 17784
Cho'Gath,50.3,11415 / 11282
Rek'Sai,50.2,3267 / 3236
Pantheon,50.0,15122 / 15096
LeBlanc,50.0,9320 / 9302
Talon,49.9,5345 / 5363
Jarvan IV,49.9,4834 / 4852
Xayah,49.7,8952 / 9062
Warwick,49.5,5046 / 5146
Ivern,49.5,4982 / 5083
Urgot,49.5,3580 / 3653
Rammus,49.4,3892 / 3984
Tahm Kench,49.4,3773 / 3871
Hecarim,49.4,2516 / 2572
Skarner,49.4,2270 / 2328
Vi,49.3,5336 / 5496
Kai'Sa,49.2,15062 / 15538
Zac,49.2,9830 / 10169
Zoe,49.1,8724 / 9033
Alistar,49.1,7512 / 7788
Malphite,49.1,5167 / 5352
Dr. Mundo,49.0,8218 / 8561
Ezreal,48.9,11173 / 11685
Riven,48.9,6485 / 6774
Gragas,48.9,3909 / 4081
Rakan,48.7,10044 / 10564
Qiyana,48.6,7551 / 7971
Swain,48.6,7360 / 7776
Singed,48.6,6362 / 6726
Katarina,48.6,5033 / 5316
Illaoi,48.6,1510 / 1594
Lissandra,48.6,790 / 836
Zed,48.5,8133 / 8650
Leona,48.5,7271 / 7726
Diana,48.5,4046 / 4293
Aurelion Sol,48.5,3599 / 3825
Syndra,48.4,6021 / 6415
Evelynn,48.4,3773 / 4030
Quinn,48.3,7636 / 8181
Mordekaiser,48.3,6891 / 7380
Braum,48.3,5413 / 5801
Akali,48.2,11503 / 12377
Camille,48.2,7486 / 8034
Vladimir,48.1,7324 / 7904
Teemo,48.1,2324 / 2508
Taliyah,47.9,1997 / 2176
Nidalee,47.8,4170 / 4547
Lillia,47.8,3502 / 3832
Veigar,47.8,2867 / 3125
Aatrox,47.5,8075 / 8917
Sion,47.5,3115 / 3445
Fiora,47.5,2276 / 2515
Anivia,47.5,1405 / 1556
Aphelios,47.4,10465 / 11592
Miss Fortune,47.4,6749 / 7480
Karma,47.4,5553 / 6169
Sona,47.3,3416 / 3811
Kled,47.2,2448 / 2740
Ashe,47.1,7491 / 8406
Elise,47.1,4280 / 4809
Nocturne,47.1,2442 / 2748
Tristana,46.9,4707 / 5327
Nasus,46.9,2496 / 2822
Master Yi,46.9,1839 / 2081
Lee Sin,46.8,6520 / 7412
Jhin,46.7,4882 / 5583
Vayne,46.6,4872 / 5582
Kha'Zix,46.5,2311 / 2659
Varus,46.4,3747 / 4330
Annie,46.4,3431 / 3959
Rengar,46.4,2507 / 2893
Thresh,46.3,7075 / 8216
Irelia,46.2,3677 / 4277
Yorick,46.2,1291 / 1506
Ryze,46.0,3276 / 3850
Trundle,46.0,2901 / 3412
Darius,45.8,2314 / 2738
Caitlyn,45.7,7092 / 8432
Zyra,45.7,1748 / 2078
Twitch,45.5,6562 / 7848
Xerath,45.5,3190 / 3822
Draven,45.4,3733 / 4493
Graves,45.4,3576 / 4301
Kog'Maw,45.4,3284 / 3950
Gnar,45.4,1858 / 2233
Jayce,45.2,2056 / 2497
Rumble,45.1,1303 / 1587
Zilean,45.0,3989 / 4880
Sivir,45.0,2203 / 2695
Brand,44.8,1572 / 1938
Soraka,44.6,1942 / 2408
Yasuo,44.5,5993 / 7467
Fiddlesticks,44.5,2650 / 3311
Taric,44.2,1797 / 2270
Malzahar,44.2,1206 / 1521
Shaco,44.1,1203 / 1523
Sylas,43.8,3568 / 4585
Kalista,43.8,2762 / 3547
Jax,43.8,2684 / 3439
Jinx,43.7,3058 / 3935
Viktor,43.5,1977 / 2571
Xin Zhao,43.3,611 / 800
Yuumi,43.1,2838 / 3750
Olaf,43.0,2113 / 2797
Nami,42.8,1900 / 2543
Corki,42.7,1433 / 1926
Shyvana,42.5,1346 / 1821
Heimerdinger,42.4,1579 / 2142
Lulu,42.2,2236 / 3064
Kindred,42.2,1387 / 1900
Tryndamere,42.2,836 / 1147
Orianna,42.1,2133 / 2934
Lucian,41.7,2875 / 4016
Janna,41.5,2043 / 2874
Cassiopeia,41.1,1752 / 2511
Ziggs,40.9,764 / 1102
Morgana,40.5,2290 / 3370
Azir,40.5,1976 / 2901
Kennen,40.2,1213 / 1801
Lux,40.0,835 / 1254
Gangplank,39.2,1992 / 3093
Twisted Fate,38.7,888 / 1405
Vel'Koz,37.7,1340 / 2216
Senna,37.1,1973 / 3342
Kayle,36.6,745 / 1291
