Champion name,Win rate(%),Wins / losses
Pyke,54.8,88927 / 73480
Nautilus,53.8,79274 / 68001
Draven,52.8,24688 / 22072
Thresh,52.6,28196 / 25447
Sivir,52.2,9657 / 8841
Riven,51.8,16012 / 14926
Maokai,51.7,32031 / 29900
Senna,51.6,29758 / 27964
Janna,51.6,11847 / 11125
Amumu,51.6,6222 / 5831
Leona,51.5,12018 / 11331
Tryndamere,51.3,3444 / 3272
Lissandra,51.3,2403 / 2283
Shen,51.1,23444 / 22467
Ezreal,51.1,20994 / 20121
Quinn,51.1,7563 / 7228
Vi,51.1,4392 / 4210
Poppy,51.0,21759 / 20870
Aurelion Sol,51.0,11887 / 11422
Heimerdinger,50.9,7248 / 6999
Sejuani,50.8,34249 / 33137
Udyr,50.8,4595 / 4447
Ryze,50.7,12357 / 11998
Ziggs,50.6,3350 / 3271
Sett,50.5,42633 / 41815
Yasuo,50.5,19449 / 19071
Warwick,50.5,8494 / 8337
Fiora,50.5,6583 / 6459
Anivia,50.5,2199 / 2152
Ivern,50.4,41144 / 40431
Ornn,50.4,21717 / 21402
LeBlanc,50.4,14829 / 14610
Ekko,50.3,38340 / 37940
Fizz,50.3,8613 / 8525
Talon,50.3,6814 / 6741
Xayah,50.2,24804 / 24590
Irelia,50.2,8684 / 8617
Wukong,50.1,8785 / 8734
Viktor,50.1,3858 / 3849
Neeko,50.0,30972 / 30945
Cho'Gath,50.0,28978 / 29009
Qiyana,50.0,15946 / 15948
Akali,50.0,15515 / 15511
Kog'Maw,50.0,13632 / 13639
Evelynn,50.0,5160 / 5161
Galio,49.9,13977 / 14055
Jayce,49.9,4883 / 4907
Lucian,49.8,10712 / 10808
Jhin,49.8,7866 / 7930
Yuumi,49.8,7340 / 7395
Ahri,49.6,69778 / 70812
Renekton,49.6,47773 / 48633
Aphelios,49.6,30762 / 31209
Camille,49.6,16692 / 16949
Pantheon,49.6,14140 / 14373
Yone,49.6,10526 / 10713
Azir,49.6,4969 / 5050
Karthus,49.5,34208 / 34921
Nunu,49.5,21452 / 21908
Vayne,49.5,11551 / 11763
Miss Fortune,49.5,7640 / 7787
Cassiopeia,49.5,7177 / 7328
Braum,49.4,6957 / 7124
Varus,49.4,6477 / 6634
Syndra,49.4,4421 / 4531
Kassadin,49.3,13657 / 14058
Rumble,49.3,2557 / 2633
Xerath,49.3,2367 / 2430
Caitlyn,49.2,13096 / 13517
Katarina,49.2,6764 / 6979
Rammus,49.2,6288 / 6493
Illaoi,49.2,675 / 698
Bard,49.1,37334 / 38663
Malphite,49.1,5544 / 5756
Kai'Sa,49.0,16818 / 17513
Volibear,49.0,16638 / 17298
Zed,49.0,7711 / 8031
Gangplank,49.0,5328 / 5546
Taric,49.0,1890 / 1965
Graves,48.9,4092 / 4280
Hecarim,48.9,3301 / 3444
Garen,48.8,11572 / 12121
Jinx,48.8,9444 / 9893
Lillia,48.8,9263 / 9715
Twitch,48.7,11866 / 12500
Mordekaiser,48.7,5405 / 5688
Rek'Sai,48.7,4979 / 5244
Veigar,48.6,4244 / 4488
Rakan,48.4,33995 / 36233
Kennen,48.4,6026 / 6416
Lee Sin,48.4,5866 / 6252
Sion,48.4,4673 / 4981
Orianna,48.4,3890 / 4142
Tahm Kench,48.4,3838 / 4092
Gnar,48.4,3459 / 3686
Karma,48.3,12437 / 13329
Zoe,48.3,8815 / 9454
Singed,48.3,5607 / 6001
Gragas,48.3,4082 / 4361
Blitzcrank,48.2,18659 / 20067
Jarvan IV,48.2,14259 / 15322
Ashe,48.2,9188 / 9878
Diana,48.2,7956 / 8562
Kalista,48.1,4681 / 5046
Tristana,48.1,4018 / 4343
Dr. Mundo,48.1,3744 / 4034
Taliyah,48.1,1605 / 1729
Rengar,48.0,7227 / 7816
Alistar,48.0,7099 / 7699
Kayn,48.0,3043 / 3294
Yorick,48.0,1396 / 1510
Teemo,47.8,3752 / 4104
Nasus,47.8,3334 / 3648
Nocturne,47.8,2432 / 2651
Corki,47.8,2001 / 2182
Darius,47.7,8891 / 9733
Skarner,47.7,1667 / 1830
Aatrox,47.6,8290 / 9111
Zilean,47.6,3745 / 4118
Twisted Fate,47.6,1390 / 1531
Vladimir,47.4,5923 / 6576
Zac,47.3,7447 / 8284
Sylas,47.3,4464 / 4973
Urgot,47.3,3445 / 3836
Swain,47.2,4877 / 5455
Kled,47.2,3691 / 4136
Vel'Koz,46.8,2147 / 2442
Nidalee,46.7,4078 / 4657
Lux,46.7,1422 / 1624
Lulu,46.5,17493 / 20150
Morgana,46.4,6354 / 7337
Elise,46.2,3502 / 4073
Zyra,46.1,1653 / 1932
Malzahar,46.1,1196 / 1396
Nami,45.8,4301 / 5094
Jax,45.7,3949 / 4690
Annie,45.7,1958 / 2325
Kayle,45.7,1780 / 2116
Kindred,45.4,1497 / 1803
Master Yi,45.1,1953 / 2374
Trundle,44.0,2685 / 3413
Soraka,43.7,3668 / 4735
Sona,43.7,3172 / 4083
Kha'Zix,43.1,2686 / 3546
Fiddlesticks,43.0,2422 / 3210
Brand,42.9,1493 / 1984
Shyvana,42.5,2196 / 2968
Olaf,40.7,1931 / 2814
Shaco,40.1,1156 / 1724
Xin Zhao,37.2,568 / 958
