Champion name,Win rate(%),Wins / losses
Pyke,54.8,89935 / 74247
Nautilus,53.8,80216 / 68774
Draven,52.9,25127 / 22411
Thresh,52.5,28532 / 25782
Sivir,52.1,9730 / 8931
Riven,51.8,16183 / 15084
Maokai,51.7,32378 / 30218
Senna,51.6,30112 / 28243
Amumu,51.6,6267 / 5877
Leona,51.5,12128 / 11431
Janna,51.5,11958 / 11246
Tryndamere,51.3,3471 / 3291
Lissandra,51.3,2421 / 2297
Shen,51.1,23608 / 22618
Ezreal,51.1,21157 / 20284
Quinn,51.1,7611 / 7281
Poppy,51.0,21915 / 21026
Vi,51.0,4423 / 4251
Aurelion Sol,50.9,11947 / 11513
Sejuani,50.8,34511 / 33404
Heimerdinger,50.8,7291 / 7054
Udyr,50.8,4618 / 4465
Ryze,50.7,12649 / 12277
Yasuo,50.6,19617 / 19190
Ziggs,50.6,3378 / 3302
Sett,50.5,42942 / 42159
Fiora,50.5,6631 / 6508
Anivia,50.5,2211 / 2168
Ivern,50.4,41424 / 40736
Ornn,50.4,21885 / 21576
Warwick,50.4,8533 / 8393
Ekko,50.3,38650 / 38228
LeBlanc,50.3,14958 / 14777
Xayah,50.2,24939 / 24753
Fizz,50.2,8672 / 8593
Talon,50.2,6848 / 6795
Wukong,50.1,8853 / 8819
Irelia,50.1,8733 / 8683
Viktor,50.1,3887 / 3876
Neeko,50.0,31190 / 31174
Cho'Gath,50.0,29249 / 29275
Qiyana,50.0,16053 / 16059
Akali,50.0,15625 / 15617
Kog'Maw,50.0,13727 / 13730
Evelynn,50.0,5194 / 5190
Galio,49.9,14092 / 14172
Jayce,49.9,4925 / 4943
Lucian,49.8,10789 / 10866
Jhin,49.8,7932 / 7994
Yuumi,49.8,7399 / 7446
Ahri,49.6,70287 / 71348
Renekton,49.6,48183 / 48998
Aphelios,49.6,30952 / 31414
Camille,49.6,16808 / 17065
Pantheon,49.6,14249 / 14467
Vayne,49.6,11684 / 11880
Yone,49.6,10604 / 10793
Azir,49.6,5004 / 5085
Karthus,49.5,34532 / 35258
Nunu,49.5,21607 / 22086
Miss Fortune,49.5,7700 / 7841
Cassiopeia,49.5,7215 / 7363
Braum,49.4,7000 / 7163
Varus,49.4,6517 / 6674
Syndra,49.3,4439 / 4557
Rumble,49.3,2578 / 2650
Xerath,49.3,2381 / 2449
Kassadin,49.2,13743 / 14181
Caitlyn,49.2,13208 / 13645
Katarina,49.2,6824 / 7033
Rammus,49.2,6343 / 6556
Bard,49.1,37612 / 39007
Malphite,49.1,5584 / 5788
Taric,49.1,1901 / 1974
Illaoi,49.1,679 / 705
Kai'Sa,49.0,16936 / 17629
Volibear,49.0,16744 / 17404
Zed,49.0,7769 / 8093
Gangplank,49.0,5362 / 5592
Hecarim,49.0,3328 / 3468
Garen,48.8,11634 / 12190
Jinx,48.8,9512 / 9967
Lillia,48.8,9317 / 9783
Graves,48.8,4127 / 4322
Twitch,48.7,11946 / 12596
Mordekaiser,48.7,5456 / 5739
Rek'Sai,48.6,5014 / 5299
Veigar,48.6,4274 / 4524
Rakan,48.4,34219 / 36454
Kennen,48.4,6064 / 6454
Lee Sin,48.4,5900 / 6296
Sion,48.4,4705 / 5021
Gragas,48.4,4101 / 4379
Orianna,48.4,3907 / 4158
Tahm Kench,48.4,3862 / 4115
Gnar,48.4,3474 / 3700
Zoe,48.3,8885 / 9519
Singed,48.3,5648 / 6047
Blitzcrank,48.2,18807 / 20220
Jarvan IV,48.2,14328 / 15425
Karma,48.2,12511 / 13419
Diana,48.2,8004 / 8605
Dr. Mundo,48.2,3770 / 4058
Taliyah,48.2,1617 / 1735
Ashe,48.1,9253 / 9966
Kalista,48.1,4712 / 5076
Tristana,48.1,4045 / 4367
Rengar,48.0,7274 / 7885
Kayn,48.0,3059 / 3309
Yorick,48.0,1404 / 1523
Alistar,47.9,7136 / 7767
Nasus,47.8,3359 / 3667
Nocturne,47.8,2445 / 2667
Darius,47.7,8975 / 9834
Teemo,47.7,3776 / 4137
Corki,47.7,2011 / 2202
Aatrox,47.6,8329 / 9161
Zilean,47.6,3761 / 4135
Skarner,47.6,1677 / 1844
Twisted Fate,47.5,1398 / 1544
Zac,47.4,7513 / 8344
Vladimir,47.4,5958 / 6613
Sylas,47.3,4489 / 5006
Urgot,47.3,3475 / 3865
Swain,47.2,4909 / 5487
Kled,47.1,3705 / 4155
Vel'Koz,46.8,2153 / 2452
Nidalee,46.7,4107 / 4686
Lux,46.6,1425 / 1630
Lulu,46.4,17584 / 20286
Morgana,46.4,6388 / 7391
Elise,46.3,3524 / 4092
Malzahar,46.2,1201 / 1401
Zyra,46.1,1663 / 1948
Nami,45.8,4323 / 5108
Kayle,45.8,1802 / 2129
Jax,45.7,3976 / 4720
Annie,45.7,1966 / 2334
Kindred,45.4,1510 / 1816
Master Yi,45.2,1964 / 2380
Trundle,44.0,2699 / 3431
Soraka,43.7,3681 / 4751
Sona,43.7,3182 / 4095
Kha'Zix,43.2,2712 / 3573
Fiddlesticks,43.0,2431 / 3225
Brand,43.0,1500 / 1990
Shyvana,42.4,2203 / 2987
Olaf,40.8,1944 / 2826
Shaco,40.1,1161 / 1731
Xin Zhao,37.2,569 / 961
