Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,DanDyx,Challenger - 2832 LP,70.7,982 / 407,Choi
#2,Jungle,Aela ,Challenger - 1541 LP,57.7,1225 / 897,MolscarZX
#3,ADC,Impx,Challenger - 1381 LP,60.4,1527 / 1000,Choi
#4,Jungle,tarzaned,Challenger - 997 LP,59.1,524 / 362,Tyler1
#5,Top,Heimerdonger,Challenger - 966 LP,56.2,1991 / 1551,TimoMacDonut
#6,Mid,Jarl Mid,Challenger - 899 LP,59.0,1370 / 953,Jarl
#7,Support,HelpingX,Challenger - 894 LP,58.1,1352 / 974,Felixxx
#8,Mid,Etosh,Challenger - 766 LP,54.5,1605 / 1340,Etosh
#9,Jungle,Prime Bengi,Challenger - 761 LP,60.0,1138 / 760,LDK
#10,Jungle,AttSeeker,Challenger - 729 LP,56.3,989 / 769,PaxVan
#11,Jungle,Sanga,Challenger - 719 LP,54.8,2348 / 1935,EMFyels
#12,Jungle,sandbox5,Challenger - 695 LP,56.2,1133 / 884,
#13,ADC,Cryhard II,Challenger - 695 LP,53.9,1804 / 1540,roysiggi
#14,Support,unicornpetpetuwu,Challenger - 667 LP,54.0,1620 / 1379,GamerGirls
#15,Jungle,Canyon,Challenger - 614 LP,57.7,1488 / 1089,YamatoCannon
#16,Jungle,Wakes,Challenger - 606 LP,57.2,1605 / 1199,alim
#17,Support,Fekker,Challenger - 598 LP,54.2,1669 / 1410,Key
#18,Top,Bijou,Challenger - 596 LP,51.7,2072 / 1936,EMFyels
#19,Jungle,Stupid Jungler,Challenger - 593 LP,58.5,1223 / 866,PooPooPeePee
#20,Jungle,Nunu V2,Challenger - 592 LP,56.5,1188 / 915,willchung1024
#21,Jungle,Shitfeather,Challenger - 580 LP,56.7,1283 / 981,hiroli
#22,Mid,PawNx,Challenger - 576 LP,53.9,1665 / 1423,Choi
#23,Mid,Choky,Challenger - 570 LP,54.0,1675 / 1424,Key
#24,ADC,botkek,Challenger - 561 LP,53.1,2158 / 1905,redeemer
#25,Support,xplayz4dayz,Challenger - 549 LP,56.6,1200 / 919,froggen
#26,Jungle,QQ Nino,Challenger - 542 LP,54.4,1566 / 1315,Futaro
#27,Mid,Chovy,Challenger - 536 LP,54.8,1472 / 1214,TheStriker9
#28,Jungle,Umbral,Challenger - 535 LP,54.7,1355 / 1122,Indoraps
#29,Top,Diablo,Challenger - 534 LP,53.1,1963 / 1731,Kyzent
#30,Support,Princess,Challenger - 534 LP,53.0,2014 / 1783,Princess
#31,Mid,midkek,Challenger - 516 LP,52.2,1761 / 1610,redeemer
#32,Jungle,Iris,Challenger - 487 LP,54.3,1605 / 1350,WildChoas
#33,ADC,Puki style23,Challenger - 483 LP,53.0,1451 / 1288,Klorellv4
#34,Support,Aeryn,Challenger - 480 LP,53.7,1521 / 1312,WildChoas
#35,ADC,NewMeta,Challenger - 476 LP,52.7,2198 / 1970,moxir
#36,Support,Keria,Challenger - 476 LP,52.4,1470 / 1336,TheStriker9
#37,Mid,sandbox10,Challenger - 475 LP,53.8,1372 / 1178,
#38,Top,Finch,Challenger - 475 LP,52.3,1271 / 1157,LumiFumi
#39,Support,ReaganHau,Challenger - 474 LP,51.9,1267 / 1176,reaganhau
#40,Mid,The_Ghost16,Challenger - 472 LP,53.6,1278 / 1106,Sb1
#41,Support,DieFliegendeKuh,Challenger - 466 LP,54.1,1553 / 1320,doofboy13
#42,Top,sandbox0,Challenger - 464 LP,53.8,1416 / 1214,
#43,ADC,sandbox15,Challenger - 460 LP,53.3,1628 / 1426,
#44,Support,Dibbs,Challenger - 457 LP,53.8,1338 / 1150,MaverickG
#45,Top,Salsa,Challenger - 457 LP,52.0,2431 / 2242,YungYiga
#46,Jungle,Kaltch,Challenger - 443 LP,54.8,1751 / 1442,Princess
#47,ADC,Rabbit4,Challenger - 436 LP,54.7,1272 / 1053,willchungtester
#48,Support,SupBot,Challenger - 433 LP,52.9,1548 / 1377,TangilBOT
#49,Jungle,PiolsJg,Challenger - 431 LP,56.3,1071 / 832,Piols2
#50,Top,Alistar top,Challenger - 428 LP,54.4,1232 / 1032,roysiggi 2 
#51,Mid,Bournoff,Grandmaster - 425 LP,50.8,1337 / 1294,reaganhau
#52,Mid,LeSnek,Grandmaster - 419 LP,52.3,1376 / 1253,LS
#53,ADC,-200 years,Grandmaster - 416 LP,53.4,1383 / 1208,aquietghost
#54,Jungle,Harry Cox,Grandmaster - 413 LP,50.6,2310 / 2259,Agentdj
#55,Mid,Snek,Grandmaster - 412 LP,52.3,1408 / 1282,prophetofvoid
#56,Mid,EMFyels,Grandmaster - 410 LP,53.5,2084 / 1814,EMFyels
#57,Jungle,Moxir,Grandmaster - 410 LP,53.3,2070 / 1815,moxir
#58,Top,Craq,Grandmaster - 408 LP,53.7,3495 / 3009,moxir
#59,ADC,Carrot,Grandmaster - 399 LP,52.2,1259 / 1153,Haram
#60,Top,Fantasy,Grandmaster - 397 LP,52.7,1396 / 1254,WildChoas
#61,ADC,Viyo,Grandmaster - 396 LP,51.9,1311 / 1216,Xcotch
#62,Mid,Tupac,Grandmaster - 395 LP,54.0,1229 / 1049,Pranceof
#63,Support,Rookie,Grandmaster - 395 LP,53.2,1493 / 1311,LordArtos
#64,Top,DoinB,Grandmaster - 395 LP,53.6,1301 / 1128,LordArtos
#65,Jungle,junglekek,Grandmaster - 393 LP,54.0,1507 / 1283,redeemer
#66,Jungle,SmelliElli,Grandmaster - 392 LP,56.4,1136 / 877,bigjon
#67,Mid,Mephisto,Grandmaster - 389 LP,53.1,1562 / 1381,Zettohail
#68,Support,JoseJose,Grandmaster - 385 LP,52.8,1578 / 1411,tytn
