Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,DanDyx,Challenger - 2832 LP,70.7,982 / 407,Choi
#2,Jungle,Aela ,Challenger - 1541 LP,57.7,1225 / 897,MolscarZX
#3,ADC,Impx,Challenger - 1381 LP,60.4,1527 / 1000,Choi
#4,Jungle,tarzaned,Challenger - 997 LP,59.1,524 / 362,Tyler1
#5,Top,Heimerdonger,Challenger - 968 LP,56.2,1989 / 1549,TimoMacDonut
#6,Mid,Jarl Mid,Challenger - 902 LP,59.0,1370 / 952,Jarl
#7,Support,HelpingX,Challenger - 892 LP,58.1,1351 / 974,Felixxx
#8,Jungle,Prime Bengi,Challenger - 762 LP,59.9,1131 / 756,LDK
#9,Mid,Etosh,Challenger - 756 LP,54.4,1599 / 1338,Etosh
#10,Jungle,AttSeeker,Challenger - 723 LP,56.2,986 / 769,PaxVan
#11,Jungle,Sanga,Challenger - 719 LP,54.8,2348 / 1935,EMFyels
#12,Jungle,sandbox5,Challenger - 690 LP,56.1,1127 / 881,
#13,ADC,Cryhard II,Challenger - 679 LP,53.9,1796 / 1539,roysiggi
#14,Support,unicornpetpetuwu,Challenger - 651 LP,53.9,1612 / 1378,GamerGirls
#15,Jungle,Canyon,Challenger - 617 LP,57.8,1485 / 1085,YamatoCannon
#16,Support,Fekker,Challenger - 604 LP,54.2,1668 / 1407,Key
#17,Jungle,Wakes,Challenger - 603 LP,57.2,1600 / 1196,alim
#18,Jungle,Stupid Jungler,Challenger - 599 LP,58.6,1221 / 862,PooPooPeePee
#19,Jungle,Nunu V2,Challenger - 590 LP,56.5,1186 / 914,willchung1024
#20,Top,Bijou,Challenger - 580 LP,51.6,2064 / 1934,EMFyels
#21,Mid,Choky,Challenger - 580 LP,54.1,1672 / 1418,Key
#22,Jungle,Shitfeather,Challenger - 576 LP,56.6,1279 / 979,hiroli
#23,Mid,PawNx,Challenger - 575 LP,53.9,1661 / 1420,Choi
#24,ADC,botkek,Challenger - 573 LP,53.2,2151 / 1895,redeemer
#25,Support,xplayz4dayz,Challenger - 551 LP,56.7,1196 / 915,froggen
#26,Support,Princess,Challenger - 544 LP,53.1,1991 / 1762,Princess
#27,Jungle,QQ Nino,Challenger - 540 LP,54.3,1512 / 1272,Futaro
#28,Top,Diablo,Challenger - 538 LP,53.2,1958 / 1725,Kyzent
#29,Jungle,Umbral,Challenger - 537 LP,54.7,1352 / 1119,Indoraps
#30,Mid,Chovy,Challenger - 533 LP,54.8,1464 / 1209,TheStriker9
#31,Mid,midkek,Challenger - 521 LP,52.3,1756 / 1604,redeemer
#32,Support,Aeryn,Challenger - 493 LP,53.8,1520 / 1307,WildChoas
#33,Jungle,Iris,Challenger - 481 LP,54.3,1602 / 1349,WildChoas
#34,Mid,The_Ghost16,Challenger - 481 LP,53.7,1272 / 1097,Sb1
#35,Support,Keria,Challenger - 481 LP,52.4,1469 / 1333,TheStriker9
#36,Top,sandbox0,Challenger - 470 LP,53.9,1412 / 1209,
#37,ADC,NewMeta,Challenger - 470 LP,52.7,2190 / 1965,moxir
#38,ADC,Puki style23,Challenger - 469 LP,52.9,1439 / 1282,Klorellv4
#39,Top,Finch,Challenger - 467 LP,52.3,1267 / 1156,LumiFumi
#40,ADC,sandbox15,Challenger - 466 LP,53.3,1625 / 1421,
#41,Mid,sandbox10,Challenger - 465 LP,53.7,1365 / 1176,
#42,Support,Dibbs,Challenger - 460 LP,53.8,1335 / 1146,MaverickG
#43,Support,DieFliegendeKuh,Challenger - 459 LP,54.0,1550 / 1320,doofboy13
#44,Top,Salsa,Challenger - 456 LP,52.0,2425 / 2237,YungYiga
#45,Support,SupBot,Challenger - 454 LP,53.1,1547 / 1369,TangilBOT
#46,ADC,Rabbit4,Challenger - 444 LP,54.8,1265 / 1044,willchungtester
#47,Support,ReaganHau,Challenger - 438 LP,51.8,1238 / 1154,reaganhau
#48,Jungle,PiolsJg,Challenger - 432 LP,56.3,1066 / 828,Piols2
#49,Top,Alistar top,Challenger - 429 LP,54.4,1224 / 1024,roysiggi 2 
#50,Mid,LeSnek,Challenger - 429 LP,52.4,1371 / 1246,LS
#51,ADC,-200 years,Grandmaster - 425 LP,53.4,1380 / 1202,aquietghost
#52,Mid,Snek,Grandmaster - 417 LP,52.4,1400 / 1273,prophetofvoid
#53,Mid,EMFyels,Grandmaster - 416 LP,53.5,2081 / 1809,EMFyels
#54,Jungle,Moxir,Grandmaster - 411 LP,53.3,2065 / 1811,moxir
#55,Top,Craq,Grandmaster - 406 LP,53.7,3487 / 3003,moxir
#56,Support,Rookie,Grandmaster - 404 LP,53.3,1491 / 1306,LordArtos
#57,Mid,Bournoff,Grandmaster - 401 LP,50.6,1305 / 1274,reaganhau
#58,Jungle,Kaltch,Grandmaster - 401 LP,54.8,1727 / 1424,Princess
#59,ADC,Carrot,Grandmaster - 400 LP,52.2,1255 / 1149,Haram
#60,ADC,Viyo,Grandmaster - 399 LP,51.9,1306 / 1211,Xcotch
#61,Top,DoinB,Grandmaster - 397 LP,53.6,1297 / 1123,LordArtos
#62,Support,JoseJose,Grandmaster - 393 LP,52.8,1574 / 1405,tytn
#63,Mid,Mephisto,Grandmaster - 390 LP,53.1,1555 / 1374,Zettohail
#64,Top,Fantasy,Grandmaster - 387 LP,52.6,1388 / 1250,WildChoas
#65,Mid,Tupac,Grandmaster - 385 LP,53.9,1223 / 1047,Pranceof
#66,Jungle,junglekek,Grandmaster - 383 LP,53.9,1498 / 1279,redeemer
#67,Jungle,SmelliElli,Grandmaster - 381 LP,56.3,1128 / 874,bigjon
#68,Mid,Rabbit108,Grandmaster - 378 LP,55.7,1105 / 879,willchung128
