Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,DanDyx,Challenger - 2559 LP,70.6,930 / 387,Choi
#2,Jungle,Aela ,Challenger - 1575 LP,58.1,1217 / 879,MolscarZX
#3,ADC,Impx,Challenger - 1267 LP,60.8,1435 / 927,Choi
#4,Jungle,tarzaned,Challenger - 1027 LP,60.0,504 / 336,Tyler1
#5,Mid,Jarl Mid,Challenger - 904 LP,59.4,1290 / 883,Jarl
#6,Top,Heimerdonger,Challenger - 840 LP,56.3,1801 / 1400,TimoMacDonut
#7,Support,HelpingX,Challenger - 834 LP,58.1,1233 / 890,Felixxx
#8,Mid,Etosh,Challenger - 757 LP,54.5,1447 / 1210,Etosh
#9,Jungle,AttSeeker,Challenger - 723 LP,56.3,910 / 705,PaxVan
#10,ADC,Cryhard II,Challenger - 691 LP,54.3,1537 / 1294,roysiggi
#11,Support,Fekker,Challenger - 645 LP,54.9,1504 / 1238,Key
#12,Jungle,Canyon,Challenger - 639 LP,58.2,1404 / 1008,YamatoCannon
#13,Jungle,sandbox5,Challenger - 622 LP,55.7,1023 / 813,
#14,Jungle,Prime Bengi,Challenger - 611 LP,60.1,933 / 620,LDK
#15,Jungle,Stupid Jungler,Challenger - 610 LP,59.4,1130 / 773,PooPooPeePee
#16,Jungle,Wakes,Challenger - 590 LP,57.4,1511 / 1120,alim
#17,Mid,Choky,Challenger - 587 LP,54.4,1517 / 1272,Key
#18,Support,unicornpetpetuwu,Challenger - 585 LP,53.8,1430 / 1227,GamerGirls
#19,Top,Diablo,Challenger - 582 LP,53.7,1632 / 1408,Kyzent
#20,Jungle,Nunu V2,Challenger - 572 LP,56.6,1087 / 833,willchung1024
#21,Jungle,Umbral,Challenger - 569 LP,55.1,1270 / 1036,Indoraps
#22,Support,Aeryn,Challenger - 557 LP,54.4,1386 / 1160,WildChoas
#23,Jungle,Shitfeather,Challenger - 548 LP,56.7,1180 / 900,hiroli
#24,Mid,The_Ghost16,Challenger - 540 LP,54.4,1146 / 962,Sb1
#25,Mid,PawNx,Challenger - 539 LP,54.4,1477 / 1237,Choi
#26,Jungle,Kaltch,Challenger - 536 LP,55.3,1463 / 1181,Princess
#27,Mid,Chovy,Challenger - 515 LP,54.9,1320 / 1084,TheStriker9
#28,Jungle,Iris,Challenger - 494 LP,54.4,1506 / 1264,WildChoas
#29,Jungle,QQ Nino,Challenger - 493 LP,53.8,1265 / 1086,Futaro
#30,Jungle,Sanga,Challenger - 483 LP,54.4,1839 / 1541,EMFyels
#31,Jungle,junglekek,Challenger - 483 LP,53.9,1347 / 1152,redeemer
#32,Mid,EMFyels,Challenger - 478 LP,53.6,1746 / 1510,EMFyels
#33,ADC,NewMeta,Challenger - 478 LP,52.8,2025 / 1813,moxir
#34,Mid,midkek,Challenger - 475 LP,52.5,1575 / 1425,redeemer
#35,Support,xplayz4dayz,Challenger - 461 LP,56.4,1029 / 795,froggen
#36,Support,DieFliegendeKuh,Challenger - 454 LP,54.2,1409 / 1190,doofboy13
#37,Support,SupBot,Challenger - 442 LP,53.0,1411 / 1250,TangilBOT
#38,Support,Kaflax,Challenger - 438 LP,54.4,1229 / 1032,Kawax
#39,Top,Salsa,Challenger - 437 LP,51.9,2294 / 2123,YungYiga
#40,Top,Bijou,Challenger - 431 LP,51.1,1513 / 1450,EMFyels
#41,ADC,Rabbit4,Challenger - 430 LP,55.3,1102 / 890,willchungtester
#42,Support,Princess,Challenger - 427 LP,53.1,1690 / 1492,Princess
#43,Top,Finch,Challenger - 425 LP,52.0,1123 / 1036,LumiFumi
#44,ADC,Puki style23,Challenger - 419 LP,52.8,1250 / 1118,Klorellv4
#45,Top,Alistar top,Challenger - 418 LP,54.7,1096 / 909,roysiggi 2 
#46,ADC,sandbox15,Challenger - 413 LP,53.3,1463 / 1283,
#47,ADC,botkek,Challenger - 412 LP,53.0,1915 / 1701,redeemer
#48,Support,Dibbs,Challenger - 411 LP,53.7,1187 / 1024,MaverickG
#49,Top,sandbox0,Challenger - 409 LP,53.6,1265 / 1095,
#50,ADC,-200 years,Challenger - 405 LP,53.7,1227 / 1058,aquietghost
#51,Support,Rookie,Grandmaster - 403 LP,53.6,1357 / 1174,LordArtos
#52,Top,TopBot,Grandmaster - 403 LP,51.9,1838 / 1701,TangilBOT
#53,ADC,Ree-ason,Grandmaster - 402 LP,51.7,1679 / 1571,hmphree
#54,Top,DoinB,Grandmaster - 400 LP,54.0,1166 / 995,LordArtos
#55,Top,Craq,Grandmaster - 394 LP,53.8,3308 / 2845,moxir
#56,Support,Keria,Grandmaster - 393 LP,51.9,1324 / 1227,TheStriker9
#57,Mid,LeSnek,Grandmaster - 384 LP,52.2,1224 / 1120,LS
#58,Mid,Prime Faker,Grandmaster - 381 LP,54.8,954 / 786,LDK
#59,Jungle,Freja,Grandmaster - 380 LP,54.6,1067 / 887,ornstein123
#60,Mid,Mephisto,Grandmaster - 379 LP,53.2,1422 / 1249,Zettohail
#61,Support,Meeeeew,Grandmaster - 377 LP,54.7,1044 / 865,Foxxo
#62,Top,Fantasy,Grandmaster - 373 LP,52.7,1231 / 1103,WildChoas
#63,Support,Wilde,Grandmaster - 373 LP,53.0,1468 / 1304,Wealth_and_Taste
#64,Jungle,SmelliElli,Grandmaster - 373 LP,56.7,1009 / 769,bigjon
#65,Jungle,Shard,Grandmaster - 371 LP,53.1,1644 / 1450,Memersticks
#66,Support,JoseJose,Grandmaster - 367 LP,52.8,1440 / 1286,tytn
#67,Mid,SrqUe,Grandmaster - 367 LP,52.5,1561 / 1413,moxir
#68,Mid,sandbox10,Grandmaster - 358 LP,53.2,1206 / 1059,
#69,Jungle,Souless,Grandmaster - 358 LP,54.7,1087 / 901,Bitesized
#70,Mid,Tupac,Grandmaster - 357 LP,54.0,1080 / 920,Pranceof
#71,Jungle,PiolsJg,Grandmaster - 352 LP,56.0,920 / 724,Piols2
#72,Jungle,Ricardo,Grandmaster - 342 LP,49.6,1306 / 1325,prophetofvoid
#73,ADC,Pokimane,Grandmaster - 341 LP,52.1,1443 / 1328,Simp
#74,Jungle,Pyosuck,Grandmaster - 336 LP,53.9,1047 / 897,Key
#75,ADC,Noob,Grandmaster - 323 LP,54.5,890 / 743,Baleygr
#76,ADC,Carrot,Grandmaster - 323 LP,51.8,1088 / 1011,Haram
#77,Top,Ooga,Grandmaster - 322 LP,54.1,1415 / 1199,Poggersnation
#78,Jungle,Rain,Grandmaster - 322 LP,53.1,1436 / 1268,cmoney847
#79,ADC,UziisBack,Grandmaster - 321 LP,51.4,1678 / 1587,Zettohail
#80,Jungle,DoperThanDopa,Grandmaster - 316 LP,54.6,1201 / 998,yukioken
#81,Jungle,Senbonzakura,Grandmaster - 316 LP,53.8,946 / 813,PacoPeco
#82,Jungle,02020202020202,Grandmaster - 312 LP,50.8,1357 / 1313,sanchesmemo
#83,Jungle,Prophet,Grandmaster - 312 LP,55.5,1022 / 818,Four
#84,Jungle,Jinxnator,Grandmaster - 305 LP,55.6,928 / 740,Jinxnator
#85,Top,Ayu,Grandmaster - 303 LP,51.4,1258 / 1188,Bitesized
#86,Top,Natlas,Grandmaster - 303 LP,52.2,1162 / 1064,Trindor
#87,Mid,Buddha Gautama,Grandmaster - 301 LP,54.1,967 / 822,meroaga
