Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,DanDyx,Challenger - 2676 LP,70.6,953 / 396,Choi
#2,Jungle,Aela ,Challenger - 1556 LP,57.9,1218 / 886,MolscarZX
#3,ADC,Impx,Challenger - 1324 LP,60.6,1470 / 954,Choi
#4,Jungle,tarzaned,Challenger - 1019 LP,59.8,507 / 341,Tyler1
#5,Mid,Jarl Mid,Challenger - 890 LP,59.1,1298 / 897,Jarl
#6,Support,HelpingX,Challenger - 856 LP,58.1,1256 / 906,Felixxx
#7,Top,Heimerdonger,Challenger - 844 LP,56.2,1841 / 1436,TimoMacDonut
#8,Mid,Etosh,Challenger - 781 LP,54.6,1478 / 1231,Etosh
#9,Jungle,AttSeeker,Challenger - 731 LP,56.4,926 / 717,PaxVan
#10,ADC,Cryhard II,Challenger - 682 LP,54.0,1582 / 1346,roysiggi
#11,Support,Fekker,Challenger - 665 LP,54.8,1539 / 1268,Key
#12,Jungle,Canyon,Challenger - 645 LP,58.2,1421 / 1021,YamatoCannon
#13,Jungle,Stupid Jungler,Challenger - 643 LP,59.6,1150 / 780,PooPooPeePee
#14,Jungle,sandbox5,Challenger - 631 LP,55.7,1043 / 828,
#15,Jungle,Wakes,Challenger - 602 LP,57.5,1524 / 1127,alim
#16,Support,unicornpetpetuwu,Challenger - 597 LP,53.8,1465 / 1259,GamerGirls
#17,Jungle,Sanga,Challenger - 594 LP,54.7,1963 / 1626,EMFyels
#18,Jungle,Nunu V2,Challenger - 588 LP,56.7,1107 / 844,willchung1024
#19,Mid,PawNx,Challenger - 587 LP,54.3,1517 / 1277,Choi
#20,Support,Aeryn,Challenger - 570 LP,54.4,1413 / 1183,WildChoas
#21,Mid,Choky,Challenger - 569 LP,54.2,1542 / 1304,Key
#22,Jungle,Umbral,Challenger - 554 LP,54.9,1283 / 1054,Indoraps
#23,Jungle,Shitfeather,Challenger - 543 LP,56.6,1193 / 913,hiroli
#24,Top,Bijou,Challenger - 539 LP,51.4,1612 / 1522,EMFyels
#25,Mid,Chovy,Challenger - 531 LP,55.0,1340 / 1097,TheStriker9
#26,Mid,The_Ghost16,Challenger - 529 LP,54.3,1166 / 983,Sb1
#27,Mid,midkek,Challenger - 526 LP,52.7,1616 / 1452,redeemer
#28,Mid,EMFyels,Challenger - 523 LP,53.6,1799 / 1555,EMFyels
#29,Jungle,Prime Bengi,Challenger - 514 LP,59.4,965 / 659,LDK
#30,ADC,botkek,Challenger - 487 LP,53.1,1962 / 1732,redeemer
#31,Jungle,QQ Nino,Challenger - 486 LP,53.8,1281 / 1101,Futaro
#32,Support,xplayz4dayz,Challenger - 485 LP,56.6,1056 / 810,froggen
#33,Top,Diablo,Challenger - 482 LP,53.4,1694 / 1479,Kyzent
#34,Jungle,Iris,Challenger - 479 LP,54.3,1523 / 1283,WildChoas
#35,Jungle,Kaltch,Challenger - 471 LP,55.2,1493 / 1214,Princess
#36,ADC,NewMeta,Challenger - 464 LP,52.8,2054 / 1836,moxir
#37,Jungle,junglekek,Challenger - 443 LP,53.9,1375 / 1176,redeemer
#38,ADC,Puki style23,Challenger - 434 LP,52.9,1267 / 1128,Klorellv4
#39,Top,Salsa,Challenger - 429 LP,51.9,2308 / 2138,YungYiga
#40,Top,Craq,Challenger - 428 LP,53.8,3353 / 2877,moxir
#41,Support,Kaflax,Challenger - 425 LP,54.3,1242 / 1047,Kawax
#42,Support,DieFliegendeKuh,Challenger - 424 LP,54.0,1428 / 1216,doofboy13
#43,Support,SupBot,Challenger - 424 LP,52.9,1420 / 1263,TangilBOT
#44,Support,Princess,Challenger - 423 LP,53.0,1732 / 1535,Princess
#45,Top,Finch,Challenger - 420 LP,52.0,1144 / 1056,LumiFumi
#46,ADC,Ree-ason,Challenger - 417 LP,51.8,1705 / 1588,hmphree
#47,ADC,Rabbit4,Challenger - 417 LP,55.1,1121 / 912,willchungtester
#48,Top,Alistar top,Challenger - 416 LP,54.6,1117 / 928,roysiggi 2 
#49,Jungle,Shard,Challenger - 415 LP,53.2,1675 / 1472,Memersticks
#50,Support,Keria,Challenger - 408 LP,52.1,1345 / 1238,TheStriker9
#51,ADC,sandbox15,Grandmaster - 404 LP,53.2,1487 / 1308,
#52,Top,sandbox0,Grandmaster - 403 LP,53.6,1282 / 1111,
#53,Support,Dibbs,Grandmaster - 401 LP,53.6,1201 / 1040,MaverickG
#54,Mid,LeSnek,Grandmaster - 399 LP,52.3,1243 / 1132,LS
#55,Support,Rookie,Grandmaster - 395 LP,53.5,1381 / 1199,LordArtos
#56,Top,DoinB,Grandmaster - 395 LP,53.9,1185 / 1014,LordArtos
#57,Top,Fantasy,Grandmaster - 394 LP,52.9,1256 / 1119,WildChoas
#58,ADC,-200 years,Grandmaster - 388 LP,53.5,1240 / 1076,aquietghost
#59,Support,Meeeeew,Grandmaster - 379 LP,54.7,1061 / 880,Foxxo
#60,Support,JoseJose,Grandmaster - 375 LP,52.8,1457 / 1301,tytn
#61,Jungle,Freja,Grandmaster - 375 LP,54.6,1090 / 908,ornstein123
#62,Top,TopBot,Grandmaster - 370 LP,51.8,1859 / 1732,TangilBOT
#63,ADC,Seymour Buttz,Grandmaster - 365 LP,51.4,1626 / 1538,Agentdj
#64,ADC,Carrot,Grandmaster - 365 LP,52.1,1116 / 1024,Haram
#65,Mid,Mephisto,Grandmaster - 361 LP,53.1,1434 / 1267,Zettohail
#66,Mid,SrqUe,Grandmaster - 361 LP,52.4,1580 / 1434,moxir
#67,Mid,sandbox10,Grandmaster - 357 LP,53.2,1221 / 1074,
#68,Support,Wilde,Grandmaster - 355 LP,52.8,1485 / 1327,Wealth_and_Taste
#69,Jungle,SmelliElli,Grandmaster - 355 LP,56.5,1021 / 786,bigjon
#70,Mid,Tupac,Grandmaster - 354 LP,53.9,1094 / 934,Pranceof
#71,Jungle,PiolsJg,Grandmaster - 354 LP,55.9,937 / 738,Piols2
#72,Top,Ooga,Grandmaster - 351 LP,54.2,1443 / 1217,Poggersnation
#73,ADC,Noob,Grandmaster - 348 LP,54.6,917 / 762,Baleygr
#74,Jungle,Moxir,Grandmaster - 346 LP,53.0,1944 / 1723,moxir
#75,Jungle,Pyosuck,Grandmaster - 345 LP,53.9,1070 / 914,Key
#76,Jungle,Souless,Grandmaster - 341 LP,54.5,1100 / 919,Bitesized
#77,Mid,Buddha Gautama,Grandmaster - 336 LP,54.4,990 / 831,meroaga
#78,Mid,Prime Faker,Grandmaster - 332 LP,54.6,993 / 826,LDK
#79,ADC,Pokimane,Grandmaster - 332 LP,51.9,1465 / 1357,Simp
#80,ADC,Viyo,Grandmaster - 331 LP,51.6,1163 / 1093,Xcotch
#81,Jungle,Senbonzakura,Grandmaster - 331 LP,53.9,965 / 826,PacoPeco
#82,Mid,Yunbee,Grandmaster - 330 LP,53.1,1502 / 1327,Memersticks
#83,Jungle,Ricardo,Grandmaster - 328 LP,49.6,1321 / 1343,prophetofvoid
#84,Top,Ayu,Grandmaster - 322 LP,51.5,1284 / 1210,Bitesized
#85,Jungle,02020202020202,Grandmaster - 319 LP,50.9,1373 / 1325,sanchesmemo
#86,Jungle,DoperThanDopa,Grandmaster - 319 LP,54.6,1216 / 1012,yukioken
#87,Top,Natlas,Grandmaster - 316 LP,52.3,1181 / 1079,Trindor
#88,Mid,Viree,Grandmaster - 315 LP,52.0,1075 / 991,viree
#89,Jungle,Prophet,Grandmaster - 314 LP,55.4,1039 / 835,Four
#90,ADC,UziisBack,Grandmaster - 309 LP,51.3,1691 / 1605,Zettohail
#91,Support,ReaganHau,Grandmaster - 305 LP,51.7,1001 / 937,reaganhau
#92,Jungle,Jinxnator,Grandmaster - 303 LP,55.6,939 / 751,Jinxnator
#93,Top,Chad,Grandmaster - 302 LP,49.3,1152 / 1187,prophetofvoid
#94,Jungle,Jungler23,Grandmaster - 301 LP,55.3,943 / 762,js2614
#95,Support,Doc,Grandmaster - 298 LP,54.2,968 / 817,MaverickG4
#96,Top,Kingen,Grandmaster - 294 LP,53.4,1034 / 904,Maffayoo
#97,ADC,Panther,Grandmaster - 294 LP,52.9,1396 / 1241,WildChoas
#98,Mid,Rabbit108,Grandmaster - 293 LP,55.5,980 / 786,willchung128
#99,Mid,Xylitol,Grandmaster - 291 LP,50.8,1162 / 1126,wertyce
#100,Support,Emwues24,Grandmaster - 290 LP,53.2,980 / 861,Jinxnator
