Champion name,Win rate(%),Wins / losses
Ivern,54.5,43072 / 35909
Ahri,54.3,70341 / 59184
Senna,53.9,23709 / 20292
Lillia,53.3,10124 / 8885
Neeko,53.0,34966 / 31028
Rakan,52.9,40616 / 36093
Sett,52.9,39027 / 34748
Cho'Gath,52.8,20855 / 18653
Jarvan IV,52.7,18348 / 16447
Qiyana,52.6,14177 / 12777
Sejuani,52.4,25984 / 23580
Garen,52.3,13697 / 12507
Ryze,52.3,11791 / 10753
Aurelion Sol,52.3,9677 / 8822
Aphelios,52.2,29926 / 27405
Nautilus,52.1,43766 / 40253
Soraka,51.9,6440 / 5980
Lulu,51.5,25158 / 23720
Karma,51.5,15831 / 14897
Pantheon,51.5,15226 / 14314
Fiora,51.5,6582 / 6188
Shen,51.4,18390 / 17412
Swain,51.3,6813 / 6463
Cassiopeia,51.3,6723 / 6388
Janna,51.1,8422 / 8053
Akali,51.0,12355 / 11881
Diana,51.0,5915 / 5682
Camille,50.9,16781 / 16161
Irelia,50.9,7223 / 6964
Maokai,50.6,27602 / 26966
Galio,50.6,12555 / 12235
Talon,50.6,6589 / 6435
Ornn,50.5,19567 / 19144
Blitzcrank,50.4,19538 / 19244
Poppy,50.4,16822 / 16542
Kog'Maw,50.4,10072 / 9913
Zoe,50.4,8391 / 8251
Xayah,50.3,28855 / 28464
Thresh,50.3,10669 / 10548
Miss Fortune,50.3,8982 / 8878
Quinn,50.3,5952 / 5876
Taric,50.3,1952 / 1927
Pyke,50.2,46343 / 45939
Katarina,50.2,5946 / 5896
Wukong,50.1,8876 / 8852
Riven,50.1,8594 / 8570
Vi,50.1,4180 / 4168
Hecarim,50.1,2693 / 2677
Heimerdinger,49.9,2734 / 2746
Tryndamere,49.9,2520 / 2534
Caitlyn,49.8,10543 / 10617
Renekton,49.7,48692 / 49362
Sona,49.7,6645 / 6728
Fizz,49.7,6133 / 6202
Ekko,49.6,36746 / 37361
Kled,49.6,2517 / 2562
Bard,49.5,33874 / 34597
Yasuo,49.4,18704 / 19188
Amumu,49.3,5655 / 5827
Sivir,49.3,3901 / 4014
Zed,49.2,8038 / 8303
Tahm Kench,49.2,4606 / 4759
Kassadin,49.1,14123 / 14629
LeBlanc,49.1,10899 / 11321
Yone,49.0,5669 / 5894
Nami,48.9,5884 / 6156
Darius,48.8,7406 / 7761
Vayne,48.8,6892 / 7239
Lee Sin,48.8,6602 / 6924
Evelynn,48.8,4636 / 4857
Urgot,48.8,3993 / 4184
Taliyah,48.8,1623 / 1704
Leona,48.7,7997 / 8414
Draven,48.7,7464 / 7861
Kai'Sa,48.6,15575 / 16449
Jhin,48.6,6912 / 7296
Morgana,48.6,6790 / 7195
Nasus,48.6,3499 / 3699
Zilean,48.6,2782 / 2942
Rammus,48.2,3441 / 3699
Ziggs,48.2,2958 / 3185
Lucian,48.1,7437 / 8037
Jax,48.1,3028 / 3268
Twitch,48.0,13309 / 14391
Dr. Mundo,48.0,5123 / 5539
Gragas,48.0,3256 / 3523
Aatrox,47.9,8224 / 8932
Gangplank,47.8,4252 / 4646
Elise,47.8,3384 / 3689
Udyr,47.8,3282 / 3578
Azir,47.8,3063 / 3341
Rengar,47.7,3402 / 3729
Nocturne,47.7,2608 / 2854
Corki,47.6,2550 / 2807
Nunu,47.5,17873 / 19779
Varus,47.5,5797 / 6417
Volibear,47.4,15963 / 17746
Jinx,47.4,9822 / 10894
Malphite,47.4,4631 / 5145
Nidalee,47.4,4157 / 4606
Ezreal,47.2,13066 / 14588
Rek'Sai,47.2,3852 / 4308
Anivia,47.2,1469 / 1640
Xerath,46.9,1434 / 1623
Rumble,46.6,1976 / 2260
Shaco,46.6,1571 / 1801
Warwick,46.5,7366 / 8486
Graves,46.5,3596 / 4143
Orianna,46.5,2544 / 2925
Veigar,46.4,4049 / 4670
Sion,46.4,3131 / 3623
Ashe,46.3,6713 / 7786
Alistar,46.3,5607 / 6515
Kayn,46.3,4687 / 5438
Shyvana,46.2,2822 / 3285
Kennen,46.2,1682 / 1960
Yuumi,46.1,5500 / 6435
Sylas,46.1,4364 / 5096
Mordekaiser,45.9,4859 / 5737
Gnar,45.9,1815 / 2135
Jayce,45.8,3542 / 4186
Singed,45.7,4823 / 5725
Braum,45.6,4883 / 5814
Tristana,45.6,3640 / 4340
Yorick,45.4,1415 / 1703
Vladimir,45.3,5568 / 6717
Trundle,45.1,3127 / 3804
Illaoi,44.9,959 / 1176
Zyra,44.8,1574 / 1940
Skarner,44.7,1040 / 1288
Olaf,44.5,2615 / 3257
Syndra,44.4,4281 / 5363
Fiddlesticks,44.2,2911 / 3675
Viktor,44.2,2597 / 3279
Kindred,44.2,1422 / 1794
Zac,44.1,5442 / 6903
Kalista,44.1,3889 / 4934
Malzahar,44.1,1331 / 1688
Kha'Zix,44.0,1834 / 2337
Teemo,43.9,2442 / 3117
Brand,43.7,1974 / 2543
Master Yi,43.4,2107 / 2749
Vel'Koz,43.0,2290 / 3035
Karthus,42.8,33065 / 44227
Annie,41.4,2280 / 3229
Lissandra,40.8,500 / 725
Twisted Fate,40.6,1481 / 2166
Kayle,40.6,999 / 1461
Xin Zhao,39.5,772 / 1182
Lux,39.4,1352 / 2080
