Champion name,Win rate(%),Wins / losses
Ivern,54.7,38273 / 31732
Ahri,54.4,63015 / 52719
Senna,54.1,20861 / 17665
Lillia,53.2,9012 / 7935
Sett,53.1,34998 / 30932
Neeko,53.1,31688 / 27946
Rakan,53.0,36514 / 32434
Jarvan IV,52.9,16336 / 14533
Sejuani,52.5,23047 / 20828
Cho'Gath,52.5,17049 / 15437
Qiyana,52.5,12522 / 11336
Aphelios,52.4,26403 / 23958
Ryze,52.4,10643 / 9672
Aurelion Sol,52.4,8549 / 7755
Garen,52.3,12409 / 11339
Nautilus,52.1,38910 / 35829
Fiora,51.8,5799 / 5393
Soraka,51.8,5643 / 5245
Lulu,51.7,22805 / 21346
Pantheon,51.6,13841 / 12990
Cassiopeia,51.5,5936 / 5595
Shen,51.4,16714 / 15776
Karma,51.4,14277 / 13485
Janna,51.3,7690 / 7296
Swain,51.3,6229 / 5924
Camille,51.0,15079 / 14484
Akali,51.0,11101 / 10663
Diana,51.0,5380 / 5170
Irelia,50.8,6452 / 6242
Talon,50.8,5986 / 5786
Maokai,50.7,25111 / 24398
Galio,50.7,11590 / 11281
Ornn,50.6,17965 / 17544
Zoe,50.6,7634 / 7443
Xayah,50.5,26527 / 26035
Blitzcrank,50.4,17876 / 17600
Kog'Maw,50.4,9097 / 8963
Hecarim,50.4,2486 / 2449
Poppy,50.3,15127 / 14947
Thresh,50.3,9663 / 9530
Katarina,50.3,5419 / 5359
Pyke,50.2,41888 / 41499
Miss Fortune,50.2,8236 / 8174
Quinn,50.2,5334 / 5293
Taric,50.2,1781 / 1765
Wukong,50.1,8150 / 8113
Riven,50.1,7734 / 7712
Vi,50.1,3818 / 3801
Tryndamere,50.1,2316 / 2307
Heimerdinger,49.9,2508 / 2523
Sona,49.8,6077 / 6122
Fizz,49.8,5533 / 5583
Renekton,49.7,44319 / 44887
Kled,49.7,2291 / 2318
Ekko,49.6,33282 / 33791
Yasuo,49.6,17015 / 17321
Caitlyn,49.5,9437 / 9626
Bard,49.4,30736 / 31421
Kassadin,49.3,12952 / 13334
Zed,49.2,7368 / 7616
Amumu,49.2,5137 / 5310
Tahm Kench,49.1,4229 / 4387
LeBlanc,49.0,9974 / 10383
Vayne,49.0,6298 / 6562
Lee Sin,49.0,6066 / 6301
Evelynn,49.0,4300 / 4476
Sivir,49.0,3500 / 3639
Yone,48.9,4615 / 4831
Darius,48.8,6710 / 7036
Urgot,48.8,3649 / 3828
Jhin,48.7,6286 / 6623
Nami,48.7,5237 / 5524
Zilean,48.7,2517 / 2655
Kai'Sa,48.6,14030 / 14832
Leona,48.6,7241 / 7666
Morgana,48.6,6143 / 6495
Draven,48.5,6595 / 6995
Rammus,48.4,3155 / 3363
Taliyah,48.4,1457 / 1551
Jax,48.3,2742 / 2930
Twitch,48.2,12270 / 13208
Nasus,48.2,3241 / 3478
Ziggs,48.2,2640 / 2842
Lucian,48.1,6923 / 7463
Dr. Mundo,48.1,4729 / 5100
Gangplank,47.9,3971 / 4326
Elise,47.9,3087 / 3352
Gragas,47.9,2937 / 3190
Udyr,47.8,2975 / 3245
Azir,47.8,2812 / 3074
Aatrox,47.7,7378 / 8074
Corki,47.7,2387 / 2622
Nunu,47.5,16425 / 18177
Jinx,47.5,9056 / 10006
Malphite,47.5,4175 / 4610
Varus,47.4,5264 / 5842
Nidalee,47.4,3800 / 4216
Volibear,47.3,14585 / 16243
Ezreal,47.3,11837 / 13170
Rengar,47.3,3010 / 3351
Rumble,47.3,1805 / 2015
Rek'Sai,47.2,3439 / 3852
Nocturne,47.2,2354 / 2633
Anivia,47.2,1348 / 1506
Xerath,46.9,1322 / 1494
Shaco,46.5,1443 / 1657
Veigar,46.4,3749 / 4329
Ashe,46.3,6098 / 7059
Kayn,46.3,4398 / 5094
Graves,46.3,3250 / 3763
Shyvana,46.3,2598 / 3014
Orianna,46.3,2294 / 2659
Warwick,46.2,6697 / 7796
Sylas,46.1,4051 / 4740
Gnar,46.1,1612 / 1881
Yuumi,46.0,5096 / 5973
Alistar,46.0,4961 / 5830
Sion,46.0,2827 / 3324
Mordekaiser,45.9,4472 / 5277
Singed,45.9,4464 / 5254
Braum,45.9,4382 / 5161
Tristana,45.9,3340 / 3938
Jayce,45.7,3250 / 3859
Yorick,45.3,1347 / 1625
Vladimir,45.2,5137 / 6218
Kennen,44.9,1303 / 1599
Trundle,44.8,2870 / 3535
Olaf,44.7,2441 / 3016
Zyra,44.7,1459 / 1805
Kindred,44.7,1332 / 1645
Illaoi,44.5,867 / 1081
Syndra,44.3,3972 / 4991
Malzahar,44.3,1222 / 1536
Kalista,44.2,3573 / 4509
Viktor,44.2,2432 / 3066
Zac,44.1,4924 / 6238
Kha'Zix,44.1,1720 / 2182
Fiddlesticks,44.0,2667 / 3394
Skarner,43.6,914 / 1183
Brand,43.5,1828 / 2379
Teemo,43.4,2207 / 2878
Master Yi,43.1,1939 / 2555
Vel'Koz,43.0,2141 / 2841
Karthus,42.6,30377 / 40992
Annie,41.6,2165 / 3044
Twisted Fate,40.9,1346 / 1948
Lissandra,40.8,466 / 677
Kayle,40.4,927 / 1369
Xin Zhao,39.6,730 / 1115
Lux,39.5,1245 / 1910
