Champion name,Win rate(%),Wins / losses
Ivern,54.6,42273 / 35210
Ahri,54.3,69168 / 58143
Senna,53.9,23175 / 19819
Lillia,53.2,9915 / 8716
Neeko,53.0,34500 / 30589
Rakan,52.9,39904 / 35466
Sett,52.9,38363 / 34139
Cho'Gath,52.8,20191 / 18076
Jarvan IV,52.7,18025 / 16151
Qiyana,52.6,13872 / 12516
Sejuani,52.5,25513 / 23076
Aurelion Sol,52.4,9482 / 8628
Garen,52.3,13473 / 12302
Ryze,52.3,11592 / 10570
Aphelios,52.2,29316 / 26798
Nautilus,52.1,42962 / 39556
Soraka,51.8,6321 / 5884
Karma,51.6,15588 / 14640
Pantheon,51.6,15038 / 14119
Fiora,51.6,6494 / 6087
Lulu,51.5,24800 / 23339
Cassiopeia,51.4,6579 / 6225
Shen,51.3,18120 / 17175
Swain,51.3,6721 / 6391
Janna,51.1,8287 / 7922
Diana,51.1,5824 / 5582
Camille,51.0,16466 / 15825
Akali,50.9,12156 / 11718
Irelia,50.9,7107 / 6847
Galio,50.7,12399 / 12050
Maokai,50.6,27231 / 26588
Talon,50.6,6500 / 6338
Ornn,50.5,19304 / 18888
Poppy,50.5,16579 / 16279
Taric,50.5,1931 / 1894
Blitzcrank,50.4,19268 / 18988
Kog'Maw,50.4,9897 / 9759
Zoe,50.4,8271 / 8130
Xayah,50.3,28471 / 28098
Miss Fortune,50.3,8866 / 8761
Quinn,50.3,5849 / 5780
Pyke,50.2,45589 / 45232
Thresh,50.2,10481 / 10395
Hecarim,50.2,2658 / 2639
Wukong,50.1,8777 / 8751
Riven,50.1,8438 / 8418
Katarina,50.1,5865 / 5834
Vi,50.0,4124 / 4120
Heimerdinger,49.9,2701 / 2711
Caitlyn,49.8,10353 / 10436
Fizz,49.8,6057 / 6113
Tryndamere,49.8,2474 / 2496
Renekton,49.7,47979 / 48620
Sona,49.7,6554 / 6632
Kled,49.7,2484 / 2512
Ekko,49.6,36192 / 36781
Bard,49.5,33388 / 34084
Yasuo,49.4,18404 / 18852
Sivir,49.3,3840 / 3950
Zed,49.2,7935 / 8201
Amumu,49.2,5552 / 5728
Kassadin,49.1,13926 / 14414
Tahm Kench,49.1,4548 / 4710
LeBlanc,49.0,10754 / 11201
Yone,49.0,5511 / 5735
Darius,48.8,7296 / 7643
Vayne,48.8,6795 / 7125
Lee Sin,48.8,6524 / 6845
Nami,48.8,5762 / 6054
Evelynn,48.8,4571 / 4804
Zilean,48.8,2749 / 2886
Leona,48.7,7868 / 8275
Draven,48.7,7334 / 7732
Jhin,48.7,6821 / 7182
Urgot,48.7,3898 / 4101
Taliyah,48.7,1587 / 1670
Kai'Sa,48.6,15329 / 16201
Morgana,48.5,6686 / 7095
Nasus,48.5,3462 / 3671
Rammus,48.2,3371 / 3622
Jax,48.2,2982 / 3210
Twitch,48.1,13158 / 14203
Lucian,48.1,7363 / 7960
Gragas,48.1,3209 / 3461
Ziggs,48.1,2906 / 3130
Dr. Mundo,48.0,5051 / 5467
Aatrox,47.9,8100 / 8806
Elise,47.9,3348 / 3640
Udyr,47.9,3232 / 3515
Gangplank,47.8,4213 / 4602
Azir,47.8,3021 / 3297
Rengar,47.7,3334 / 3662
Malphite,47.5,4554 / 5041
Nidalee,47.5,4106 / 4531
Nocturne,47.5,2555 / 2820
Corki,47.5,2524 / 2785
Nunu,47.4,17632 / 19538
Jinx,47.4,9740 / 10789
Varus,47.4,5706 / 6334
Volibear,47.3,15760 / 17528
Ezreal,47.3,12884 / 14377
Anivia,47.3,1457 / 1622
Rek'Sai,47.2,3798 / 4241
Rumble,46.9,1904 / 2157
Xerath,46.9,1417 / 1604
Shaco,46.6,1536 / 1762
Graves,46.5,3554 / 4095
Warwick,46.4,7252 / 8365
Ashe,46.4,6619 / 7645
Veigar,46.4,3994 / 4617
Orianna,46.4,2498 / 2885
Alistar,46.3,5527 / 6410
Sion,46.3,3079 / 3578
Kayn,46.2,4637 / 5400
Shyvana,46.2,2779 / 3241
Yuumi,46.1,5442 / 6370
Sylas,46.1,4306 / 5028
Kennen,46.1,1651 / 1930
Gnar,45.9,1772 / 2091
Mordekaiser,45.8,4793 / 5663
Singed,45.8,4776 / 5648
Jayce,45.8,3489 / 4128
Braum,45.6,4815 / 5739
Tristana,45.6,3595 / 4283
Yorick,45.4,1400 / 1686
Vladimir,45.3,5499 / 6630
Trundle,45.1,3088 / 3757
Illaoi,44.9,950 / 1165
Zyra,44.7,1563 / 1930
Olaf,44.6,2586 / 3214
Skarner,44.6,1022 / 1269
Syndra,44.4,4242 / 5311
Kindred,44.3,1412 / 1773
Malzahar,44.3,1318 / 1659
Kalista,44.2,3843 / 4848
Viktor,44.2,2572 / 3250
Zac,44.1,5368 / 6805
Fiddlesticks,44.1,2863 / 3634
Kha'Zix,44.0,1813 / 2304
Teemo,43.8,2402 / 3081
Brand,43.5,1942 / 2518
Master Yi,43.3,2081 / 2722
Vel'Koz,43.0,2271 / 3012
Karthus,42.8,32727 / 43740
Annie,41.4,2258 / 3198
Twisted Fate,40.7,1457 / 2125
Lissandra,40.7,495 / 721
Kayle,40.5,987 / 1450
Xin Zhao,39.6,766 / 1170
Lux,39.4,1334 / 2052
