Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,Stupid Jungler,Challenger - 314 LP,59.3,354 / 243,PooPooPeePee
#2,Jungle,tarzaned,Challenger - 272 LP,56.5,325 / 250,Tyler1
#3,Jungle,Nunu V2,Challenger - 251 LP,55.4,447 / 360,willchung1024
#4,Support,HelpingX,Challenger - 230 LP,59.0,426 / 296,Felixxx
#5,Support,unicornpetpetuwu,Challenger - 213 LP,55.9,515 / 407,GamerGirls
#6,Mid,Chovy,Challenger - 210 LP,52.7,555 / 498,TheStriker9
#7,Mid,Cody275,Challenger - 164 LP,55.4,486 / 392,[email protected]
#8,Mid,Rabbit8,Challenger - 159 LP,55.9,447 / 352,racingrabbits3
#9,ADC,Teddy,Challenger - 149 LP,52.7,416 / 373,Kim
#10,Top,topkek,Challenger - 136 LP,55.1,452 / 369,redeemer
#11,Support,DieFliegendeKuh,Challenger - 108 LP,53.2,564 / 496,doofboy13
#12,Top,pulsion,Challenger - 104 LP,52.5,568 / 513,garbz
#13,Support,Eclipsed,Challenger - 98 LP,52.7,594 / 533,cmoney847
#14,Top,Craq,Challenger - 96 LP,51.7,728 / 680,moxir
#15,Jungle,AttSeeker,Challenger - 93 LP,53.8,536 / 461,PaxVan
#16,Jungle,Canyon,Challenger - 91 LP,56.6,381 / 292,YamatoCannon
#17,Support,suppbeast777,Challenger - 71 LP,53.8,588 / 505,squzzz
#18,Support,zazee,Challenger - 67 LP,53.7,323 / 278,crownshot
#19,Support,Wilde,Challenger - 48 LP,53.4,584 / 510,Wealth_and_Taste
#20,Top,TheAccelerator,Challenger - 43 LP,53.3,457 / 400,Lokalika
#21,Jungle,Souless,Challenger - 43 LP,52.2,713 / 654,Bitesized
#22,ADC,Noob,Challenger - 41 LP,54.0,527 / 449,Baleygr
#23,Top,Alistar top,Challenger - 40 LP,52.8,503 / 450,roysiggi 2 
#24,Support,Fekker,Challenger - 35 LP,53.8,511 / 438,Key
#25,Mid,MidHE,Challenger - 34 LP,49.4,446 / 457,tyrion
#26,Top,jayce top only,Challenger - 33 LP,52.0,765 / 707,aquietghost
