Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,Stupid Jungler,Challenger - 226 LP,59.2,325 / 224,PooPooPeePee
#2,Support,HelpingX,Challenger - 184 LP,59.8,374 / 251,Felixxx
#3,Mid,Rabbit8,Challenger - 151 LP,55.8,409 / 324,racingrabbits3
#4,Jungle,Nunu V2,Challenger - 134 LP,54.7,409 / 339,willchung1024
#5,Support,Salut,Challenger - 123 LP,50.9,587 / 567,moxir
#6,Top,topkek,Challenger - 118 LP,55.1,419 / 342,redeemer
#7,Support,unicornpetpetuwu,Challenger - 114 LP,55.7,467 / 372,GamerGirls
#8,Jungle,tarzaned,Challenger - 112 LP,55.1,285 / 232,Tyler1
#9,Support,Eclipsed,Challenger - 107 LP,52.8,563 / 503,cmoney847
#10,Top,TheAccelerator,Challenger - 93 LP,54.0,420 / 358,Lokalika
#11,Top,CHADWICK,Challenger - 80 LP,53.2,408 / 359,MaverickG2
#12,Support,Wilde,Challenger - 76 LP,53.7,547 / 472,Wealth_and_Taste
#13,Mid,Cody275,Challenger - 75 LP,55.1,430 / 351,[email protected]
#14,ADC,NewMeta,Challenger - 66 LP,52.5,443 / 401,moxir
#15,Jungle,Canyon,Challenger - 58 LP,56.4,330 / 255,YamatoCannon
#16,ADC,Noob,Challenger - 55 LP,54.3,471 / 397,Baleygr
#17,Jungle,SmelliElli,Challenger - 54 LP,55.8,396 / 314,bigjon
#18,Top,pulsion,Challenger - 46 LP,52.4,505 / 458,garbz
#19,Support,V5 ppgod,Challenger - 42 LP,54.6,454 / 377,Lior
#20,Mid,Pane,Challenger - 40 LP,56.9,389 / 295,remixitagain
#21,Jungle,Senbonzakura,Challenger - 38 LP,54.7,421 / 348,PacoPeco
#22,Mid,Chovy,Challenger - 37 LP,51.0,464 / 445,TheStriker9
#23,Mid,Jarl Mid,Challenger - 35 LP,54.4,381 / 320,Jarl
#24,ADC,lumbago,Challenger - 31 LP,55.7,384 / 305,debauchery
#25,Jungle,Prophet,Challenger - 29 LP,56.3,409 / 317,Four
#26,ADC,Abeel,Challenger - 25 LP,53.8,477 / 409,NismanSlayer
#27,Support,suppbeast777,Challenger - 21 LP,53.2,510 / 448,squzzz
#28,Jungle,AttSeeker,Challenger - 17 LP,52.8,424 / 379,PaxVan
#29,Support,Support23,Challenger - 12 LP,49.3,479 / 493,js2614
#30,Support,Chrome,Challenger - 9 LP,49.7,374 / 379,Memersticks
#31,ADC,Nieuss,Challenger - 9 LP,55.2,419 / 340,Nieuss
#32,Jungle,Aela ,Challenger - 8 LP,53.1,442 / 391,MolscarZX
#33,ADC,DokuTheBot,Challenger - 8 LP,52.2,478 / 437,Doku
#34,Jungle,Papafrita,Challenger - 2 LP,53.3,439 / 384,NismanSlayer
#35,Jungle,Shard,Diamond I - 95 LP,51.8,473 / 440,Memersticks
#36,Mid,Factor,Diamond I - 95 LP,52.0,462 / 427,thefactor7
#37,Top,Sirio,Diamond I - 95 LP,52.8,220 / 197,Spezza
#38,Top,jayce top only,Diamond I - 91 LP,52.5,653 / 590,aquietghost
#39,Top,Ayu,Diamond I - 88 LP,52.7,595 / 533,Bitesized
#40,Top,Torendri,Diamond I - 84 LP,53.3,333 / 292,denax
