Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,Stupid Jungler,Challenger - 234 LP,58.9,341 / 238,PooPooPeePee
#2,Jungle,tarzaned,Challenger - 232 LP,56.5,308 / 237,Tyler1
#3,Jungle,Nunu V2,Challenger - 214 LP,55.2,438 / 356,willchung1024
#4,Support,HelpingX,Challenger - 187 LP,59.0,394 / 274,Felixxx
#5,Mid,Rabbit8,Challenger - 143 LP,55.7,424 / 337,racingrabbits3
#6,Support,unicornpetpetuwu,Challenger - 141 LP,55.5,492 / 394,GamerGirls
#7,Top,topkek,Challenger - 138 LP,55.1,436 / 355,redeemer
#8,Mid,Chovy,Challenger - 125 LP,52.0,521 / 481,TheStriker9
#9,Support,Eclipsed,Challenger - 109 LP,52.9,576 / 513,cmoney847
#10,ADC,Teddy,Challenger - 108 LP,51.5,380 / 358,Kim
#11,Mid,Cody275,Challenger - 97 LP,55.1,452 / 369,[email protected]
#12,Jungle,Canyon,Challenger - 95 LP,56.9,356 / 270,YamatoCannon
#13,ADC,lumbago,Challenger - 69 LP,56.2,413 / 322,debauchery
#14,Jungle,Senbonzakura,Challenger - 68 LP,55.0,442 / 361,PacoPeco
#15,Top,TheAccelerator,Challenger - 67 LP,53.7,433 / 374,Lokalika
#16,Support,Wilde,Challenger - 59 LP,53.5,564 / 490,Wealth_and_Taste
#17,Top,CHADWICK,Challenger - 57 LP,53.0,428 / 380,MaverickG2
#18,ADC,NewMeta,Challenger - 52 LP,52.4,471 / 428,moxir
#19,Mid,Pane,Challenger - 50 LP,56.9,406 / 308,remixitagain
#20,Jungle,Papafrita,Challenger - 39 LP,53.6,466 / 403,NismanSlayer
#21,Top,pulsion,Challenger - 39 LP,52.5,528 / 478,garbz
#22,Jungle,SmelliElli,Challenger - 39 LP,55.5,422 / 339,bigjon
#23,ADC,Noob,Challenger - 34 LP,54.0,497 / 424,Baleygr
#24,Mid,MidHE,Challenger - 31 LP,49.0,410 / 427,tyrion
#25,Jungle,AttSeeker,Challenger - 31 LP,53.1,475 / 419,PaxVan
#26,Support,Support23,Challenger - 26 LP,49.7,529 / 536,js2614
#27,Top,Fabrizio Frizzi,Challenger - 25 LP,52.2,512 / 469,CQANQKA
#28,Jungle,Aela ,Challenger - 18 LP,53.2,470 / 414,MolscarZX
#29,Support,Salut,Challenger - 16 LP,50.7,612 / 595,moxir
#30,Support,xplayz4dayz,Challenger - 13 LP,55.8,445 / 352,froggen
#31,Support,V5 ppgod,Challenger - 8 LP,54.0,478 / 407,Lior
#32,ADC,Nieuss,Challenger - 8 LP,55.1,443 / 361,Nieuss
#33,ADC,Marksman23,Challenger - 4 LP,50.7,560 / 545,js2614
#34,ADC,invention,Challenger - 2 LP,52.7,595 / 533,garbz
#35,Support,Chrome,Challenger - 0 LP,49.8,405 / 408,Memersticks
#36,Jungle,Prophet,Diamond I - 99 LP,55.6,437 / 349,Four
#37,ADC,-200 years,Diamond I - 96 LP,52.5,594 / 537,aquietghost
#38,Top,Heimerdonger,Diamond I - 92 LP,50.9,487 / 470,TimoMacDonut
#39,Mid,Jarl Mid,Diamond I - 90 LP,53.5,399 / 347,Jarl
#40,Mid,DeliciousMilk,Diamond I - 90 LP,50.8,539 / 522,Bitesized
#41,Mid,Ciri,Diamond I - 90 LP,54.3,514 / 432,warmi024
#42,Top,GuppyMilk,Diamond I - 86 LP,53.1,549 / 484,gespenst
#43,Top,DreamWix,Diamond I - 85 LP,52.7,326 / 293,haxplague1
#44,Top,Fantasy,Diamond I - 84 LP,50.9,388 / 374,WildChoas
#45,Mid,0/10 yasuo,Diamond I - 83 LP,49.6,403 / 409,aquietghost
#46,Support,Stracchino,Diamond I - 81 LP,54.2,452 / 382,LovelyKangaroo
#47,ADC,Abeel,Diamond I - 80 LP,53.6,510 / 441,NismanSlayer
#48,Mid,Choky,Diamond I - 80 LP,54.5,350 / 292,Key
#49,Support,suppbeast777,Diamond I - 78 LP,52.7,540 / 484,squzzz
#50,Jungle,Freja,Diamond I - 78 LP,53.2,403 / 354,ornstein123
#51,ADC,adcdiff,Diamond I - 77 LP,53.8,494 / 425,difference
#52,ADC,Soju,Diamond I - 77 LP,50.2,504 / 500,Bitesized
#53,Support,Hubble Telescope,Diamond I - 75 LP,52.7,433 / 388,Popelyua
#54,Jungle,TheSecretWeapon,Diamond I - 75 LP,53.7,404 / 348,Erknaite
#55,Mid,Yuumi Mid,Diamond I - 75 LP,51.8,465 / 432,Noon
#56,Jungle,BigBillsPlatypus,Diamond I - 74 LP,51.7,417 / 390,Viserra0325
#57,Top,Alistar top,Diamond I - 74 LP,51.9,455 / 421,roysiggi 2 
