Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,Pokimane,Challenger - 957 LP,87.0,180 / 27,Simp
#2,Jungle,Prime Bengi,Challenger - 450 LP,78.4,181 / 50,LDK
#3,Top,Attila,Challenger - 410 LP,70.1,310 / 132,huffey
#4,Mid,Ciri,Challenger - 381 LP,67.2,215 / 105,warmi024
#5,Mid,Zer0,Challenger - 364 LP,64.1,207 / 116,Trindor
#6,Jungle,Geralt,Challenger - 352 LP,61.1,190 / 121,warmi024
#7,Mid,Etosh,Challenger - 344 LP,58.6,299 / 211,Etosh
#8,Jungle,Bliz,Challenger - 325 LP,63.3,280 / 162,GooseHouse
#9,Jungle,Chiquinho,Challenger - 280 LP,60.1,273 / 181,Sb1
#10,Mid,Piols,Challenger - 252 LP,58.8,282 / 198,Piols
#11,Support,unicornpetpetuwu,Challenger - 227 LP,57.0,216 / 163,GamerGirls
#12,Top,Akari,Challenger - 216 LP,52.5,328 / 297,GooseHouse
#13,Support,HelpingX,Challenger - 187 LP,54.3,184 / 155,Felixxx
#14,ADC,Rabbit4,Challenger - 179 LP,56.6,284 / 218,willchungtester
#15,Top,Kingen,Challenger - 174 LP,57.1,228 / 171,Maffayoo
#16,ADC,Cryhard II,Challenger - 165 LP,56.7,258 / 197,roysiggi
#17,Support,Chrome,Challenger - 155 LP,54.5,253 / 211,Memersticks
#18,Jungle,tarzaned,Challenger - 153 LP,51.3,164 / 156,Tyler1
#19,Support,subby,Challenger - 143 LP,75.2,203 / 67,Cuz
#20,Support,zazee,Challenger - 137 LP,51.1,317 / 303,crownshot
#21,Mid,Fakerz,Challenger - 132 LP,73.0,206 / 76,xingst
#22,Support,DieFliegendeKuh,Challenger - 131 LP,53.0,232 / 206,doofboy13
#23,Jungle,Canyon,Challenger - 130 LP,55.7,146 / 116,YamatoCannon
#24,ADC,Soju,Challenger - 126 LP,53.0,256 / 227,Bitesized
#25,Top,Jodko,Challenger - 125 LP,57.1,252 / 189,Jinxnator
#26,Jungle,Stupid Jungler,Challenger - 120 LP,54.2,110 / 93,PooPooPeePee
#27,ADC,cumshot,Challenger - 116 LP,56.2,283 / 221,crownshot
#28,ADC,Jussin,Challenger - 115 LP,54.2,266 / 225,Jussin
#29,Top,topkek,Challenger - 111 LP,50.1,184 / 183,redeemer
#30,Top,Scarra,Challenger - 111 LP,52.0,277 / 256,OfflineTV
#31,ADC,adcdiff,Challenger - 108 LP,64.3,184 / 102,difference
#32,Mid,Jarl Mid,Challenger - 104 LP,52.8,280 / 250,Jarl
#33,ADC,Maffa,Challenger - 104 LP,53.7,226 / 195,Tetraa
#34,Mid,Lama glama,Challenger - 103 LP,62.6,253 / 151,Laminatory
#35,Support,Jellybeans,Challenger - 100 LP,57.8,260 / 190,Shagrad
#36,ADC,lumbago,Challenger - 96 LP,53.0,214 / 190,debauchery
#37,Top,Craq,Challenger - 81 LP,54.9,322 / 265,moxir
#38,Jungle,SmelliElli,Challenger - 79 LP,57.8,215 / 157,bigjon
#39,Jungle,Skogs Johnny,Challenger - 78 LP,65.4,206 / 109,Barebackassassin
#40,Top,Diablo,Challenger - 64 LP,52.0,270 / 249,Kyzent
#41,Mid,Meta Mid,Challenger - 57 LP,56.4,238 / 184,tkrow
#42,Top,Z0mbievampire,Challenger - 56 LP,58.6,217 / 153,z0mbievampire
#43,Support,Atract,Challenger - 56 LP,57.9,158 / 115,BREwak
#44,Top,Togato,Challenger - 56 LP,54.1,273 / 232,Megadava
#45,Jungle,4fun jungle,Challenger - 53 LP,60.9,240 / 154,Mullster
#46,Support,suppbeast777,Challenger - 53 LP,55.2,203 / 165,squzzz
#47,ADC,QQ Itsuki,Challenger - 50 LP,50.9,234 / 226,Futaro
#48,ADC,Teal,Challenger - 47 LP,55.1,204 / 166,cmoney847
#49,Mid,Chovy,Challenger - 47 LP,51.3,214 / 203,TheStriker9
#50,Jungle,Shard,Challenger - 45 LP,51.0,365 / 351,Memersticks
#51,ADC,Carrot,Grandmaster - 44 LP,54.6,279 / 232,Haram
#52,ADC,Percy,Grandmaster - 41 LP,58.9,241 / 168,b1gw00dy613
#53,Support,Elythys,Grandmaster - 40 LP,53.7,253 / 218,Elythys
#54,ADC,Ornstein,Grandmaster - 31 LP,54.5,216 / 180,ebaines
#55,Jungle,Wakes,Grandmaster - 30 LP,49.5,213 / 217,alim
#56,Mid,Ciaran,Grandmaster - 30 LP,53.1,302 / 267,ebaines
#57,ADC,MolscarZ,Grandmaster - 28 LP,58.3,236 / 169,MolscarZX
#58,Jungle,AttSeeker,Grandmaster - 24 LP,47.6,233 / 256,PaxVan
#59,Jungle,Arden,Grandmaster - 21 LP,53.8,271 / 233,Wealth_and_Taste
#60,ADC,NewMeta,Grandmaster - 21 LP,54.1,262 / 222,moxir
#61,Support,Backpack,Grandmaster - 20 LP,52.7,262 / 235,Zettohail
#62,Support,Healslut,Grandmaster - 20 LP,54.1,301 / 255,roysiggi
#63,Top,MZRY,Grandmaster - 17 LP,47.6,243 / 267,Entferner
#64,Top,DasRoggenbrot,Grandmaster - 15 LP,55.9,208 / 164,doofboy14
#65,ADC,UziisBack,Grandmaster - 15 LP,54.2,296 / 250,Zettohail
#66,Jungle,Jinxnator,Grandmaster - 15 LP,53.3,256 / 224,Jinxnator
#67,ADC,Blink Sooyaaa,Grandmaster - 13 LP,54.7,226 / 187,willchung127
#68,Mid,LAYER,Grandmaster - 11 LP,53.7,288 / 248,Mevious
#69,Mid,Kiddlazy,Grandmaster - 11 LP,53.5,363 / 315,Gawaine
#70,Support,Support23,Grandmaster - 9 LP,51.6,290 / 272,js2614
#71,Mid,xPeke xaxaxa,Grandmaster - 7 LP,48.1,269 / 290,Pussy Destoyer
#72,ADC,Primmish,Grandmaster - 7 LP,55.8,192 / 152,Trindor
#73,ADC,Ajax,Grandmaster - 6 LP,58.2,202 / 145,Zezro
#74,Support,pneu,Grandmaster - 6 LP,54.8,336 / 277,garbz
#75,ADC,invention,Grandmaster - 6 LP,51.6,292 / 274,garbz
#76,Top,Salsa,Grandmaster - 5 LP,52.8,339 / 303,YungYiga
#77,Jungle,RedPandaMochi,Grandmaster - 1 LP,52.1,353 / 324,Gawaine
#78,Jungle,Jungler23,Diamond I - 95 LP,52.2,261 / 239,js2614
#79,Mid,Yunbee,Diamond I - 93 LP,52.5,353 / 320,Memersticks
#80,Top,迈特晒,Diamond I - 92 LP,58.0,203 / 147,theshy
#81,Top,Xenvex,Diamond I - 86 LP,48.5,251 / 266,Gawaine
#82,Top,jZen,Diamond I - 85 LP,52.8,210 / 188,agamero
#83,Mid,SSONG,Diamond I - 84 LP,51.3,232 / 220,silsoleuwalt2
#84,Top,Biopanther,Diamond I - 81 LP,52.9,240 / 214,Best region 
#85,Support,Stracchino,Diamond I - 81 LP,50.0,209 / 209,LovelyKangaroo
#86,Support,Serperior,Diamond I - 80 LP,56.8,229 / 174,krxington
#87,Jungle,Souless,Diamond I - 80 LP,49.7,377 / 382,Bitesized
#88,Top,GuppyMilk,Diamond I - 80 LP,51.7,255 / 238,gespenst
#89,Jungle,Shitfeather,Diamond I - 79 LP,51.3,205 / 195,hiroli
#90,Jungle,Blind Idiot,Diamond I - 75 LP,54.0,336 / 286,Darkheart
#91,Top,Admire,Diamond I - 73 LP,53.3,256 / 224,Hopestarxo
#92,Mid,Cody275,Diamond I - 73 LP,52.3,258 / 235,[email protected]
#93,ADC,DeadlyXRecon,Diamond I - 72 LP,61.8,165 / 102,yukioken
#94,Jungle,Papafrita,Diamond I - 72 LP,53.4,297 / 259,NismanSlayer
#95,Top,Ayu,Diamond I - 72 LP,48.2,254 / 273,Bitesized
#96,Mid,The_Ghost16,Diamond I - 70 LP,50.1,280 / 279,Sb1
#97,Jungle,Cacao,Diamond I - 68 LP,52.4,289 / 263,CoachCoach
#98,Support,Rabbit5,Diamond I - 67 LP,51.4,238 / 225,willchungtester
#99,Top,Torendri,Diamond I - 66 LP,52.0,192 / 177,denax
#100,Support,Tiriana,Diamond I - 65 LP,50.8,234 / 227,Kythaela
