Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,ADC,Pokimane,Challenger - 1076 LP,83.8,207 / 40,Simp
#2,Jungle,Prime Bengi,Challenger - 617 LP,81.1,241 / 56,LDK
#3,Top,Attila,Challenger - 469 LP,68.9,395 / 178,huffey
#4,Mid,Ciri,Challenger - 468 LP,68.3,282 / 131,warmi024
#5,Mid,Etosh,Challenger - 395 LP,57.2,370 / 277,Etosh
#6,Mid,Zer0,Challenger - 384 LP,60.5,270 / 176,Trindor
#7,Jungle,Chiquinho,Challenger - 360 LP,59.4,345 / 236,Sb1
#8,Support,Chrome,Challenger - 353 LP,54.9,339 / 279,Memersticks
#9,ADC,adcdiff,Challenger - 339 LP,62.5,285 / 171,difference
#10,Support,unicornpetpetuwu,Challenger - 336 LP,56.9,287 / 217,GamerGirls
#11,Jungle,Bliz,Challenger - 313 LP,62.2,364 / 221,GooseHouse
#12,Top,Craq,Challenger - 313 LP,56.4,461 / 357,moxir
#13,Top,Akari,Challenger - 306 LP,52.3,413 / 377,GooseHouse
#14,Support,subby,Challenger - 306 LP,71.4,289 / 116,Cuz
#15,ADC,QQ Itsuki,Challenger - 283 LP,55.6,350 / 279,Futaro
#16,Jungle,Geralt,Challenger - 283 LP,56.0,229 / 180,warmi024
#17,Top,Kingen,Challenger - 277 LP,57.3,311 / 232,Maffayoo
#18,ADC,Rabbit4,Challenger - 272 LP,58.2,397 / 285,willchungtester
#19,Jungle,Stupid Jungler,Challenger - 271 LP,58.4,209 / 149,PooPooPeePee
#20,Mid,Piols,Challenger - 220 LP,57.6,336 / 247,Piols
#21,ADC,NewMeta,Challenger - 219 LP,54.6,414 / 344,moxir
#22,Support,zazee,Challenger - 217 LP,51.0,384 / 369,crownshot
#23,Jungle,tarzaned,Challenger - 213 LP,52.5,239 / 216,Tyler1
#24,Support,HelpingX,Challenger - 201 LP,54.2,230 / 194,Felixxx
#25,Mid,Lama glama,Challenger - 197 LP,63.5,346 / 199,Laminatory
#26,Top,Togato,Challenger - 194 LP,54.9,368 / 302,Megadava
#27,ADC,cumshot,Challenger - 185 LP,55.9,365 / 288,crownshot
#28,ADC,Cryhard II,Challenger - 184 LP,56.6,310 / 238,roysiggi
#29,Top,Jodko,Challenger - 182 LP,57.2,324 / 242,Jinxnator
#30,Mid,SrqUe,Challenger - 178 LP,55.4,530 / 426,moxir
#31,Mid,Chovy,Challenger - 173 LP,53.4,417 / 364,TheStriker9
#32,Mid,Xingjie,Challenger - 170 LP,52.5,362 / 328,clharris123
#33,Support,Jellybeans,Challenger - 170 LP,58.2,335 / 241,Shagrad
#34,Top,Scarra,Challenger - 153 LP,53.1,374 / 330,OfflineTV
#35,Top,Diablo,Challenger - 140 LP,52.7,377 / 338,Kyzent
#36,Jungle,4fun jungle,Challenger - 134 LP,60.9,324 / 208,Mullster
#37,Top,Salsa,Challenger - 132 LP,53.8,435 / 374,YungYiga
#38,Mid,Jarl Mid,Challenger - 118 LP,52.9,360 / 321,Jarl
#39,Jungle,Canyon,Challenger - 117 LP,55.0,289 / 236,YamatoCannon
#40,Jungle,Skogs Johnny,Challenger - 115 LP,62.7,284 / 169,Barebackassassin
#41,Support,Support23,Challenger - 114 LP,52.7,456 / 410,js2614
#42,Support,DieFliegendeKuh,Challenger - 114 LP,52.4,301 / 273,doofboy13
#43,Support,Salut,Challenger - 112 LP,49.8,324 / 327,moxir
#44,ADC,Maffa,Challenger - 111 LP,53.7,295 / 254,Tetraa
#45,Top,topkek,Challenger - 110 LP,50.4,253 / 249,redeemer
#46,ADC,Soju,Challenger - 102 LP,52.4,331 / 301,Bitesized
#47,Support,pneu,Challenger - 102 LP,53.6,454 / 393,garbz
#48,Top,DoinB,Challenger - 98 LP,55.0,374 / 306,LordArtos
#49,Support,Supkekw,Challenger - 94 LP,49.6,319 / 324,shaqui
#50,ADC,Percy,Challenger - 91 LP,57.5,350 / 259,b1gw00dy613
#51,ADC,Marksman23,Grandmaster - 90 LP,52.7,482 / 433,js2614
#52,Mid,Vax,Grandmaster - 89 LP,58.4,327 / 233,b1gw00dy613
#53,Jungle,SmelliElli,Grandmaster - 81 LP,55.6,295 / 236,bigjon
#54,ADC,Jussin,Grandmaster - 76 LP,53.1,334 / 295,Jussin
#55,Mid,Meta Mid,Grandmaster - 74 LP,55.5,350 / 281,tkrow
#56,ADC,SasukeyLove,Grandmaster - 67 LP,53.6,428 / 370,kcheng6996
#57,ADC,Wide Hardoo,Grandmaster - 60 LP,50.3,367 / 362,Vuz
#58,Jungle,Aela ,Grandmaster - 60 LP,53.6,483 / 418,MolscarZX
#59,ADC,Carrot,Grandmaster - 55 LP,53.7,410 / 353,Haram
#60,ADC,Leysu,Grandmaster - 54 LP,52.3,426 / 389,Memersticks
#61,Mid,Frick Yasuo6969,Grandmaster - 52 LP,50.9,365 / 352,moonrat
#62,Jungle,Freja,Grandmaster - 51 LP,51.8,429 / 399,ornstein123
#63,Jungle,AttSeeker,Grandmaster - 51 LP,50.3,384 / 380,PaxVan
#64,Support,Super Idiot,Grandmaster - 49 LP,51.2,445 / 424,Darkheart
#65,Top,Sirio,Grandmaster - 49 LP,53.4,372 / 325,Spezza
#66,Top,Big Boy Slappy,Grandmaster - 48 LP,52.5,321 / 290,dericos
#67,Top,Z0mbievampire,Grandmaster - 47 LP,57.2,325 / 243,z0mbievampire
#68,Jungle,Iris,Grandmaster - 45 LP,56.3,442 / 343,WildChoas
#69,ADC,Primmish,Grandmaster - 45 LP,54.6,323 / 269,Trindor
#70,ADC,Rem-chan,Grandmaster - 43 LP,54.5,339 / 283,Kuurys
#71,Support,Dibbs,Grandmaster - 40 LP,52.1,386 / 355,MaverickG
#72,Support,suppbeast777,Grandmaster - 39 LP,54.5,348 / 291,squzzz
#73,Support,Wilde,Grandmaster - 38 LP,51.3,438 / 415,Wealth_and_Taste
#74,Jungle,Papafrita,Grandmaster - 37 LP,53.6,463 / 401,NismanSlayer
#75,Jungle,Blind Idiot,Grandmaster - 35 LP,54.4,517 / 433,Darkheart
#76,Mid,Exodia,Grandmaster - 34 LP,53.3,382 / 335,yugi
#77,Support,V5 ppgod,Grandmaster - 34 LP,53.8,279 / 240,Lior
#78,Support,Keria,Grandmaster - 34 LP,53.5,270 / 235,TheStriker9
#79,Mid,Snek,Grandmaster - 32 LP,51.4,310 / 293,prophetofvoid
#80,Jungle,PRIKOLYASIKK,Grandmaster - 29 LP,54.3,366 / 308,babanchik
#81,Mid,Faker 2.0,Grandmaster - 29 LP,55.8,318 / 252,Coach_Kim
#82,Top,WoodenInternet,Grandmaster - 29 LP,53.9,345 / 295,TheShruik2
#83,ADC,Noob,Grandmaster - 27 LP,52.1,380 / 349,Baleygr
#84,Support,Praise,Grandmaster - 27 LP,61.1,265 / 169,PraiseThalos
#85,ADC,Phill,Grandmaster - 25 LP,52.9,482 / 430,clharris123
#86,Support,Hantera,Grandmaster - 23 LP,53.3,215 / 188,Shuuya114
#87,Top,Ayu,Grandmaster - 22 LP,49.9,401 / 402,Bitesized
#88,Mid,Master Jim,Grandmaster - 21 LP,52.9,361 / 321,dericos
#89,Mid,Kiddlazy,Grandmaster - 21 LP,53.3,556 / 487,Gawaine
#90,Mid,Rune,Grandmaster - 20 LP,51.4,447 / 423,GooseHouse
#91,Top,jZen,Grandmaster - 18 LP,53.1,334 / 295,agamero
#92,Jungle,Prophet,Grandmaster - 18 LP,51.1,404 / 386,Four
#93,Jungle,Shitfeather,Grandmaster - 15 LP,52.3,346 / 316,hiroli
#94,Support,xplayz4dayz,Grandmaster - 14 LP,50.5,373 / 366,froggen
#95,Mid,Ze To,Grandmaster - 13 LP,50.5,342 / 335,tytn
#96,Mid,Wrekz,Grandmaster - 12 LP,55.1,215 / 175,alim
#97,Mid,LAYER,Grandmaster - 12 LP,52.9,412 / 367,Mevious
#98,Top,Admire,Grandmaster - 12 LP,52.5,384 / 347,Hopestarxo
#99,Top,Xenvex,Grandmaster - 11 LP,50.2,403 / 399,Gawaine
#100,Support,Stracchino,Grandmaster - 11 LP,51.0,324 / 311,LovelyKangaroo
