Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Nautilus,8,9,1863,1163,0,0,0,0,254,183
Zac,0,0,26,18,0,0,0,0,0,0
Volibear,132,115,111,79,0,0,0,0,0,0
Maokai,0,0,864,577,0,0,0,0,23,16
Pyke,2,0,244,131,771,479,0,0,3337,2261
Sett,260,234,23,22,0,0,0,1,140,100
Nunu,0,0,63,44,0,0,0,0,6,5
Kennen,0,2,0,0,282,208,0,0,0,0
Orianna,0,0,0,0,170,145,0,0,0,0
Jarvan IV,69,50,620,454,159,127,0,0,6,14
Qiyana,24,30,364,244,177,148,0,0,0,0
Irelia,417,358,0,0,66,60,0,0,0,0
Yone,336,348,0,0,8,6,0,0,0,0
Yasuo,220,165,0,0,596,486,0,1,0,0
Draven,0,0,0,0,90,79,1066,836,0,0
Senna,132,89,0,0,977,579,510,422,340,302
Ivern,0,0,2265,1705,0,0,0,0,0,0
Veigar,0,0,0,0,116,85,0,0,0,0
Heimerdinger,0,0,0,0,233,164,0,0,0,0
Aurelion Sol,119,91,97,73,285,257,0,0,0,0
Cassiopeia,0,0,0,0,487,441,0,0,0,0
Anivia,0,0,0,0,53,52,54,39,0,0
Azir,0,0,0,0,65,81,28,25,0,0
Zoe,0,0,0,0,258,257,0,0,0,0
Gnar,388,299,0,0,0,0,0,0,0,0
Gangplank,0,0,0,0,80,64,0,0,0,0
Ryze,92,87,0,0,171,149,0,0,0,0
Galio,173,159,57,41,580,492,46,42,0,0
Vi,0,0,50,29,0,0,0,0,0,0
Udyr,0,0,59,35,0,0,0,0,0,0
Thresh,0,0,23,13,0,0,0,0,218,214
Rammus,0,0,80,89,0,0,0,0,0,0
Rumble,0,0,5,8,48,53,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Sejuani,0,0,386,340,0,0,0,0,26,29
Rengar,0,0,112,103,25,29,0,0,351,317
Elise,0,0,31,38,0,0,0,0,0,0
Rek'Sai,0,0,3,3,0,0,0,0,0,0
Lee Sin,0,0,1,2,0,0,0,0,0,0
Shen,0,0,67,48,0,0,0,0,32,22
Leona,0,0,150,103,0,0,0,0,138,107
Poppy,46,61,200,125,0,0,0,0,127,102
Lillia,50,39,194,156,52,49,0,0,0,0
Warwick,0,0,106,109,0,0,0,0,0,0
Cho'Gath,650,569,0,0,82,64,629,491,0,0
Ahri,0,0,0,0,196,158,34,33,0,0
Garen,148,137,0,0,15,15,22,21,0,0
Kayle,0,0,0,0,7,9,0,0,0,0
Janna,317,196,0,0,0,2,0,0,140,152
Rakan,0,0,55,52,0,0,0,0,537,515
Bard,0,0,0,0,0,0,0,0,359,348
Lulu,156,138,0,0,0,0,0,0,68,56
Karma,176,141,0,0,53,63,0,0,45,47
LeBlanc,0,0,0,0,210,172,0,0,0,0
Lissandra,0,0,0,0,188,150,0,0,0,0
Nidalee,0,0,0,0,0,3,0,0,0,0
Wukong,0,0,0,0,2,1,0,0,0,0
Aatrox,0,0,0,0,245,193,0,0,0,0
Lucian,0,0,0,0,53,55,376,289,0,0
Singed,0,0,0,0,1,1,0,0,0,0
Kassadin,0,0,6,6,39,28,0,0,0,0
Jinx,0,0,0,0,0,0,276,235,0,0
Aphelios,0,0,0,0,0,0,503,476,0,0
Kog'Maw,0,0,0,0,0,0,504,440,0,0
Sivir,0,0,0,0,0,0,116,99,0,0
Vayne,0,0,0,0,0,0,287,252,0,0
Ezreal,0,0,0,0,15,13,69,66,0,0
Twitch,0,0,0,0,0,0,52,50,0,0
Corki,0,0,0,0,101,94,0,0,0,0
Akali,0,0,0,0,68,70,0,0,0,0
Ekko,122,127,87,87,143,121,0,0,0,0
Fizz,0,0,0,0,71,71,0,0,0,0
Katarina,0,0,0,0,104,102,0,0,0,0
Ornn,268,218,0,0,25,13,0,0,0,0
Illaoi,0,0,0,0,19,16,0,0,0,0
Riven,353,277,0,0,16,21,0,0,0,0
Camille,153,143,0,0,18,11,316,254,0,0
Malphite,62,72,0,0,0,0,0,0,0,0
Skarner,0,0,24,25,0,0,0,0,0,0
Blitzcrank,0,0,0,0,0,0,0,0,31,31
Neeko,0,0,0,0,21,27,245,191,0,0
Xayah,0,0,0,0,0,0,314,279,0,0
Swain,73,66,0,0,113,125,0,0,0,0
Soraka,6,7,0,0,0,0,0,0,23,27
Karthus,0,0,0,0,196,146,0,0,0,0
Jayce,348,265,0,0,0,0,0,0,0,0
Renekton,42,47,0,0,0,0,0,0,0,0
Tryndamere,25,28,0,0,0,0,0,0,0,0
Varus,9,12,0,0,0,0,51,39,0,0
Kled,124,97,0,0,0,0,0,0,0,0
Jhin,0,0,0,0,0,0,29,31,0,0
Caitlyn,0,0,0,0,0,0,242,199,0,0
Tristana,0,0,0,0,0,0,15,16,0,0
Darius,249,198,0,0,0,0,0,0,0,0
Pantheon,54,39,0,0,0,0,0,0,0,0
Amumu,0,0,39,36,0,0,0,0,0,0
Fiora,168,119,0,0,0,0,0,0,0,0
Urgot,38,29,0,0,16,20,0,0,0,0
Kai'Sa,0,0,0,0,0,0,44,41,0,0
Alistar,250,198,0,0,0,0,0,0,0,0
Twisted Fate,0,0,0,0,150,155,0,0,0,0
Teemo,0,0,0,0,99,91,0,0,0,0
Talon,0,0,97,72,25,44,0,0,0,0
Morgana,0,0,0,0,0,0,0,0,93,96
Yuumi,0,0,0,0,0,0,0,0,90,86
Zilean,261,216,0,0,100,97,0,0,0,0
Zed,0,0,0,0,94,99,0,0,0,0
Diana,2,1,0,0,63,66,0,0,0,0
Nami,0,0,0,0,0,0,0,0,27,18
Sona,0,0,0,0,0,0,0,0,3,10
Shyvana,0,0,0,0,39,45,0,0,0,0
Viktor,0,0,0,0,32,46,0,0,0,0
Kayn,0,0,147,122,0,0,0,0,0,0
