Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Nautilus,0,0,2181,1403,0,0,0,0,506,395
Zac,0,0,33,21,0,0,0,0,0,0
Volibear,169,148,275,232,0,0,0,0,0,0
Maokai,0,0,1215,876,0,0,0,0,24,16
Pyke,14,13,285,174,728,452,0,0,4476,3050
Sett,572,579,22,14,0,0,0,2,280,223
Nunu,0,0,493,384,0,0,0,0,8,6
Sejuani,0,0,593,492,0,0,0,0,60,62
Shen,0,0,232,147,0,0,0,0,122,103
Poppy,112,115,368,246,0,0,0,0,169,136
Leona,0,0,139,74,0,0,0,0,180,141
Senna,143,99,0,0,1211,724,971,802,417,345
Qiyana,24,30,402,273,259,208,0,0,0,0
Kayle,0,0,0,0,7,9,0,0,0,0
Yasuo,247,202,0,0,748,610,11,7,0,0
Jarvan IV,92,77,932,745,157,140,0,0,6,14
Ahri,46,34,0,0,221,176,110,100,0,0
Aurelion Sol,176,158,0,0,358,315,0,0,0,0
Galio,85,89,57,41,752,624,24,25,0,0
Janna,913,669,0,0,0,2,0,0,141,134
Kennen,0,2,0,0,325,275,0,0,0,0
Orianna,0,0,0,0,168,148,0,0,0,0
Ryze,72,72,0,0,281,208,0,0,0,0
Viktor,0,0,0,0,101,90,0,0,0,0
Karthus,0,0,0,0,334,250,0,0,0,0
Azir,0,0,0,0,222,186,51,51,0,0
Veigar,0,0,0,0,204,152,0,0,0,0
Ivern,0,0,2410,1777,0,0,0,0,0,0
Jinx,0,0,0,0,0,0,337,272,0,0
Kog'Maw,0,0,0,0,0,0,433,351,0,0
Twitch,0,0,0,0,0,0,134,101,0,0
Vayne,9,16,0,0,0,0,509,449,0,0
Rakan,0,0,82,80,0,0,0,0,1139,1071
Thresh,0,0,70,49,0,0,0,0,220,223
Morgana,0,0,0,0,0,0,0,0,66,57
Vi,0,0,91,49,0,0,0,0,0,0
Udyr,0,0,140,94,0,0,0,0,0,0
Rammus,0,0,76,84,0,0,0,0,0,0
Rumble,0,0,5,8,56,58,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Rek'Sai,0,0,67,50,0,0,0,0,0,0
Evelynn,0,0,20,16,0,0,0,0,0,0
Rengar,0,0,11,8,25,29,0,0,397,365
Elise,0,0,3,7,0,0,0,0,0,0
Lee Sin,0,0,3,4,0,0,0,0,0,0
Lillia,132,107,253,191,82,65,0,0,0,0
Warwick,0,0,108,112,0,0,0,0,0,0
Cassiopeia,0,0,0,0,665,592,0,0,0,0
Gangplank,9,12,0,0,104,85,0,0,0,0
Yone,434,416,0,0,12,9,0,0,0,0
Irelia,484,440,0,0,33,19,0,0,0,0
Draven,0,0,0,0,117,89,1283,1014,0,0
Gnar,605,511,0,0,0,0,0,0,0,0
Soraka,20,45,0,0,0,0,0,0,48,73
Ekko,15,13,115,110,178,134,0,0,0,0
Malphite,92,95,0,0,0,0,0,0,0,0
Anivia,0,0,0,0,53,52,89,71,0,0
Varus,9,12,0,0,0,0,167,157,0,0
Sivir,0,0,0,0,0,0,437,388,0,0
Ezreal,0,0,0,0,15,13,125,119,0,0
Caitlyn,0,0,0,0,0,0,301,241,0,0
Jhin,0,0,0,0,0,0,31,32,0,0
Tristana,0,0,0,0,0,0,2,2,0,0
Jayce,671,529,0,0,0,0,0,0,0,0
Lucian,148,104,0,0,68,71,490,397,0,0
Zed,82,74,0,0,123,140,0,0,0,0
Tryndamere,96,77,0,0,0,0,0,0,0,0
Fiora,267,194,0,0,0,0,0,0,0,0
Camille,202,192,0,0,18,11,0,0,0,0
Riven,252,233,0,0,15,19,0,0,0,0
Cho'Gath,922,837,0,0,2,3,803,668,0,0
Renekton,171,164,0,0,0,0,0,0,0,0
Aatrox,0,0,0,0,288,215,0,0,0,0
Singed,0,0,0,0,1,1,0,0,0,0
Bard,0,0,0,0,0,0,0,0,260,279
Lulu,222,195,0,0,0,0,0,0,96,100
Karma,244,216,0,0,77,92,0,0,51,47
Pantheon,94,76,0,0,0,0,0,0,0,0
Garen,196,179,0,0,15,15,4,2,0,0
Darius,382,350,0,0,0,0,0,0,0,0
Ornn,378,297,0,0,25,13,0,0,14,17
Twisted Fate,0,0,0,0,184,182,0,0,0,0
Teemo,228,187,0,0,141,125,0,0,0,0
Fizz,0,0,0,0,120,109,0,0,0,0
Neeko,0,0,0,0,18,24,413,350,0,0
Heimerdinger,0,0,0,0,206,168,0,0,0,0
Zoe,0,0,0,0,367,351,0,0,0,0
LeBlanc,0,0,0,0,281,239,0,0,0,0
Lissandra,0,0,0,0,281,240,0,0,0,0
Nidalee,0,0,0,0,0,3,0,0,0,0
Wukong,0,0,0,0,2,1,0,0,0,0
Aphelios,0,0,0,0,0,0,758,694,0,0
Kai'Sa,0,0,0,0,0,0,169,146,0,0
Yuumi,40,17,0,0,0,0,0,0,21,28
Blitzcrank,0,0,0,0,0,0,0,0,58,56
Katarina,0,0,0,0,197,191,0,0,0,0
Illaoi,0,0,0,0,19,16,0,0,0,0
Swain,49,49,0,0,113,125,0,0,0,0
Yorick,43,33,0,0,0,0,0,0,0,0
Braum,0,0,0,0,0,0,9,9,18,7
Amumu,0,0,52,41,0,0,0,0,0,0
Skarner,0,0,1,5,0,0,0,0,0,0
Kled,148,124,0,0,0,0,0,0,0,0
Xayah,0,0,0,0,0,0,42,28,0,0
Zilean,388,325,0,0,125,126,0,0,0,0
Diana,2,1,0,0,85,85,0,0,0,0
Corki,0,0,0,0,0,3,0,0,0,0
Kassadin,0,0,6,6,54,35,0,0,0,0
Talon,0,0,138,104,25,44,0,0,0,0
Alistar,397,325,0,0,0,0,0,0,0,0
Sona,2,5,0,0,0,0,0,0,42,50
Graves,0,0,1,0,0,0,0,0,0,0
Urgot,0,0,0,0,16,20,0,0,0,0
Miss Fortune,0,0,0,0,0,0,194,183,0,0
Akali,5,1,0,0,54,48,0,0,0,0
Ziggs,0,0,0,0,484,455,0,0,0,0
Gragas,0,0,0,0,0,1,0,0,0,0
Shyvana,0,0,0,0,39,45,0,0,0,0
Olaf,0,0,0,0,0,0,10,12,0,0
