Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Nautilus,8,9,2242,1503,0,0,0,0,210,166
Zac,0,0,30,18,0,0,0,0,0,0
Volibear,146,127,249,201,0,0,0,0,0,0
Maokai,0,0,902,627,0,0,0,0,24,16
Pyke,13,12,255,140,595,360,0,0,3357,2210
Sett,245,239,23,22,0,0,2,1,174,123
Nunu,0,0,69,50,0,0,0,0,8,6
Jarvan IV,0,0,671,497,181,159,0,0,6,14
Ivern,0,0,2498,1889,0,0,0,0,0,0
Shen,0,0,105,67,0,0,0,0,42,38
Leona,0,0,62,47,0,0,0,0,150,116
Sejuani,0,0,419,378,0,0,0,0,36,35
Poppy,99,109,224,152,0,0,0,0,133,110
Kennen,0,2,0,0,239,170,0,0,0,0
Orianna,0,0,0,0,178,157,0,0,0,0
Qiyana,24,30,364,244,202,167,0,0,0,0
Irelia,462,405,0,0,33,19,0,0,0,0
Yone,378,371,0,0,9,7,0,0,0,0
Yasuo,236,184,0,0,711,586,0,1,0,0
Draven,0,0,0,0,93,75,1187,948,0,0
Senna,149,104,0,0,1108,669,536,457,311,266
Heimerdinger,0,0,0,0,265,203,0,0,0,0
Veigar,0,0,0,0,126,94,0,0,0,0
Aurelion Sol,137,110,0,0,137,124,0,0,0,0
Cassiopeia,0,0,0,0,534,478,0,0,0,0
Anivia,0,0,0,0,139,121,64,49,0,0
Azir,0,0,0,0,166,166,28,27,0,0
Zoe,0,0,0,0,385,365,0,0,0,0
Gangplank,6,10,0,0,88,67,0,0,0,0
Ryze,92,88,0,0,172,149,0,0,0,0
Vi,0,0,66,38,0,0,0,0,0,0
Galio,213,209,57,41,502,412,46,42,0,0
Udyr,0,0,77,47,0,0,0,0,0,0
Thresh,0,0,31,20,0,0,0,0,239,223
Rammus,0,0,83,93,0,0,0,0,0,0
Rumble,0,0,5,8,51,55,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Rek'Sai,0,0,36,19,0,0,0,0,0,0
Rengar,0,0,119,111,25,29,0,0,358,327
Elise,0,0,3,7,0,0,0,0,0,0
Lee Sin,0,0,1,2,0,0,0,0,0,0
Rakan,0,0,59,54,0,0,0,0,639,616
Morgana,0,0,0,0,0,0,0,0,8,11
Gnar,480,385,0,0,0,0,0,0,0,0
Kayle,0,0,0,0,7,9,0,0,0,0
Ahri,35,25,0,0,200,162,54,44,0,0
Janna,665,463,0,0,0,2,0,0,163,173
Lillia,97,78,207,164,57,51,0,0,0,0
Warwick,0,0,107,110,0,0,0,0,0,0
Cho'Gath,1004,946,0,0,82,64,757,601,0,0
Garen,220,208,0,0,15,15,25,21,0,0
Aatrox,0,0,0,0,249,184,0,0,0,0
Lucian,94,68,0,0,58,60,415,323,0,0
Singed,0,0,0,0,1,1,0,0,0,0
Jinx,0,0,0,0,0,0,191,162,0,0
Aphelios,0,0,0,0,0,0,498,472,0,0
Kog'Maw,0,0,0,0,0,0,543,453,0,0
Sivir,0,0,0,0,0,0,157,131,0,0
Vayne,9,16,0,0,0,0,278,253,0,0
Ezreal,0,0,0,0,15,13,75,68,0,0
Twitch,0,0,0,0,0,0,14,20,0,0
Bard,0,0,0,0,0,0,0,0,191,229
Lulu,173,153,0,0,0,0,0,0,3,2
Karma,195,167,0,0,59,70,0,0,0,1
LeBlanc,0,0,0,0,235,197,0,0,0,0
Lissandra,0,0,0,0,93,63,0,0,87,68
Nidalee,0,0,0,0,0,3,0,0,0,0
Wukong,0,0,0,0,2,1,0,0,0,0
Varus,9,12,0,0,0,0,59,45,0,0
Jhin,0,0,0,0,0,0,31,32,0,0
Caitlyn,0,0,0,0,0,0,156,125,0,0
Tristana,0,0,0,0,0,0,16,17,0,0
Blitzcrank,0,0,0,0,0,0,0,0,32,31
Katarina,0,0,0,0,216,213,0,0,0,0
Ornn,304,248,0,0,25,13,0,0,0,0
Illaoi,0,0,0,0,19,16,0,0,0,0
Riven,382,309,0,0,15,19,0,0,0,0
Camille,111,106,0,0,18,11,347,282,0,0
Skarner,0,0,4,7,0,0,0,0,0,0
Soraka,17,39,0,0,0,0,0,0,1,4
Corki,0,0,0,0,118,117,0,0,0,0
Akali,0,0,0,0,71,71,0,0,0,0
Ekko,142,146,96,91,155,124,0,0,0,0
Fizz,0,0,0,0,93,85,0,0,0,0
Karthus,0,0,0,0,213,163,0,0,0,0
Darius,318,260,0,0,0,0,0,0,0,0
Fiora,265,183,0,0,0,0,0,0,0,0
Renekton,42,47,0,0,0,0,0,0,0,0
Swain,81,76,0,0,113,125,0,0,0,0
Neeko,0,0,0,0,18,24,19,19,0,0
Malphite,3,8,0,0,0,0,0,0,0,0
Xayah,0,0,0,0,0,0,206,186,0,0
Twisted Fate,0,0,0,0,161,163,0,0,0,0
Teemo,151,121,0,0,110,96,0,0,0,0
Kai'Sa,0,0,0,0,0,0,5,6,0,0
Jayce,432,339,0,0,0,0,0,0,0,0
Tryndamere,61,48,0,0,0,0,0,0,0,0
Pantheon,60,45,0,0,0,0,0,0,0,0
Kassadin,0,0,6,6,43,31,0,0,0,0
Viktor,0,0,0,0,32,46,0,0,0,0
Amumu,0,0,40,37,0,0,0,0,0,0
Yuumi,0,0,0,0,0,0,0,0,39,50
Talon,0,0,114,83,25,44,0,0,0,0
Zed,82,74,0,0,104,108,0,0,0,0
Zilean,283,236,0,0,107,100,0,0,0,0
Kled,131,108,0,0,0,0,0,0,0,0
Urgot,43,35,0,0,16,20,0,0,0,0
Alistar,325,265,0,0,0,0,0,0,0,0
Diana,2,1,0,0,66,69,0,0,0,0
Kayn,0,0,121,98,0,0,0,0,0,0
Sona,2,5,0,0,0,0,0,0,0,0
Mordekaiser,0,0,0,0,0,0,365,298,0,0
Nami,0,0,0,0,0,0,0,0,2,4
