Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Nautilus,8,9,2228,1486,0,0,0,0,217,178
Zac,0,0,30,20,0,0,0,0,0,0
Volibear,156,139,264,221,0,0,0,0,0,0
Maokai,0,0,1368,1056,0,0,0,0,24,16
Pyke,13,12,268,157,633,387,0,0,3349,2179
Sett,225,208,24,24,0,0,0,2,219,164
Nunu,0,0,495,396,0,0,0,0,8,6
Kennen,0,2,0,0,278,213,0,0,0,0
Orianna,0,0,0,0,183,168,0,0,0,0
Aurelion Sol,160,130,0,0,185,158,0,0,0,0
Senna,131,93,0,0,1229,765,626,539,457,383
Qiyana,24,30,374,252,242,199,0,0,0,0
Kayle,0,0,0,0,7,9,0,0,0,0
Yasuo,212,180,0,0,682,541,0,1,0,0
Jarvan IV,0,0,715,537,157,140,0,0,6,14
Ahri,0,0,0,0,413,384,48,41,0,0
Galio,188,173,57,41,533,449,24,25,0,0
Janna,775,530,0,0,0,2,0,0,209,212
Sejuani,0,0,517,428,0,0,0,0,43,43
Shen,0,0,178,108,0,0,0,0,48,51
Leona,0,0,104,66,0,0,0,0,159,130
Poppy,46,61,305,190,0,0,0,0,143,122
Ivern,0,0,2674,2027,0,0,0,0,0,0
Rakan,0,0,68,67,0,0,0,0,988,904
Thresh,0,0,41,25,0,0,0,0,143,131
Cassiopeia,0,0,0,0,603,527,0,0,0,0
Vi,0,0,81,44,0,0,0,0,0,0
Udyr,0,0,104,66,0,0,0,0,0,0
Rammus,0,0,85,94,0,0,0,0,0,0
Rumble,0,0,5,8,54,57,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Yone,392,380,0,0,12,8,0,0,0,0
Irelia,484,440,0,0,33,19,0,0,0,0
Azir,0,0,0,0,140,111,91,71,0,0
Draven,0,0,0,0,102,84,1340,1089,0,0
Gangplank,6,10,0,0,95,78,0,0,0,0
Anivia,0,0,0,0,53,52,78,58,0,0
Varus,9,12,0,0,0,0,100,93,0,0
Sivir,0,0,0,0,0,0,186,156,0,0
Kog'Maw,0,0,0,0,0,0,647,521,0,0
Ezreal,0,0,0,0,15,13,153,134,0,0
Caitlyn,0,0,0,0,0,0,182,145,0,0
Jhin,0,0,0,0,0,0,31,32,0,0
Tristana,0,0,0,0,0,0,2,2,0,0
Rek'Sai,0,0,55,37,0,0,0,0,0,0
Rengar,0,0,11,8,25,29,0,0,377,343
Elise,0,0,3,7,0,0,0,0,0,0
Lee Sin,0,0,1,2,0,0,0,0,0,0
Ryze,51,59,0,0,233,183,0,0,0,0
Morgana,0,0,0,0,0,0,0,0,149,131
Soraka,18,41,0,0,0,0,0,0,48,73
Gnar,539,451,0,0,0,0,0,0,0,0
Ekko,148,150,102,101,193,138,0,0,0,0
Malphite,3,8,0,0,0,0,0,0,0,0
Heimerdinger,0,0,0,0,181,142,0,0,0,0
Veigar,0,0,0,0,180,124,0,0,0,0
Zoe,0,0,0,0,313,299,0,0,0,0
Viktor,0,0,0,0,81,75,71,50,0,0
Karthus,0,0,0,0,270,202,0,0,0,0
Lulu,198,173,0,0,0,0,0,0,199,182
Cho'Gath,970,924,0,0,2,3,451,339,0,0
Garen,175,154,0,0,15,15,3,2,0,0
LeBlanc,0,0,0,0,256,221,0,0,0,0
Lissandra,0,0,0,0,116,74,0,0,0,0
Nidalee,0,0,0,0,0,3,0,0,0,0
Wukong,0,0,0,0,2,1,0,0,0,0
Bard,0,0,0,0,0,0,0,0,154,161
Karma,217,187,0,0,63,75,0,0,118,125
Aatrox,0,0,0,0,283,218,0,0,0,0
Lucian,107,78,0,0,62,65,435,348,0,0
Singed,0,0,0,0,1,1,0,0,0,0
Ornn,335,265,0,0,25,13,0,0,0,0
Lillia,62,47,223,174,67,54,0,0,0,0
Warwick,0,0,107,111,0,0,0,0,0,0
Twisted Fate,0,0,0,0,172,169,0,0,0,0
Teemo,183,146,0,0,125,110,0,0,0,0
Swain,96,98,0,0,113,125,0,0,0,0
Vayne,9,16,0,0,0,0,374,340,0,0
Aphelios,0,0,0,0,0,0,376,368,0,0
Jinx,0,0,0,0,0,0,265,195,0,0
Twitch,0,0,0,0,0,0,68,48,0,0
Kai'Sa,0,0,0,0,0,0,82,94,0,0
Camille,91,88,0,0,28,23,0,0,0,0
Pantheon,66,49,0,0,0,0,0,0,0,0
Darius,305,255,0,0,0,0,0,0,0,0
Katarina,0,0,0,0,158,151,0,0,0,0
Illaoi,0,0,0,0,19,16,0,0,0,0
Riven,96,83,0,0,15,19,0,0,0,0
Fizz,0,0,0,0,96,82,0,0,0,0
Neeko,0,0,0,0,18,24,23,24,0,0
Blitzcrank,0,0,0,0,0,0,0,0,46,44
Amumu,0,0,44,38,0,0,0,0,0,0
Jayce,479,364,0,0,0,0,0,0,0,0
Zed,82,74,0,0,114,123,0,0,0,0
Tryndamere,75,58,0,0,0,0,0,0,0,0
Fiora,244,172,0,0,0,0,0,0,0,0
Skarner,0,0,2,5,0,0,0,0,0,0
Akali,0,0,0,0,170,149,0,0,0,0
Kassadin,0,0,6,6,313,299,0,0,0,0
Talon,0,0,123,97,27,44,0,0,0,0
Yorick,5,3,0,0,0,0,0,0,0,0
Renekton,42,47,0,0,0,0,0,0,0,0
Xayah,0,0,0,0,0,0,380,314,0,0
Sona,0,0,0,0,0,0,0,0,45,60
Yuumi,18,6,0,0,0,0,0,0,105,107
Kled,140,117,0,0,0,0,0,0,0,0
Diana,2,1,0,0,464,436,0,0,0,0
Alistar,299,245,0,0,0,0,0,0,0,0
Corki,0,0,0,0,0,3,0,0,0,0
Urgot,0,0,0,0,16,20,0,0,0,0
Sylas,0,0,0,0,1,2,0,0,0,0
Zilean,307,257,0,0,114,112,0,0,0,0
Nami,0,0,0,0,0,0,0,0,42,45
Ashe,0,0,0,0,0,0,73,49,0,0
Braum,0,0,0,0,0,0,0,0,17,7
Graves,0,0,1,0,0,0,0,0,0,0
