Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Nautilus,8,9,1911,1235,0,0,0,0,216,176
Zac,0,0,29,17,0,0,0,0,0,0
Volibear,156,139,263,217,0,0,0,0,0,0
Maokai,0,0,1423,1068,0,0,0,0,24,16
Pyke,13,12,267,153,628,384,0,0,3390,2219
Sett,219,205,21,14,0,0,0,2,209,156
Nunu,0,0,487,392,0,0,0,0,8,6
Kennen,0,2,0,0,275,207,0,0,0,0
Orianna,0,0,0,0,183,168,0,0,0,0
Aurelion Sol,155,127,0,0,181,155,0,0,0,0
Sejuani,0,0,507,418,0,0,0,0,43,43
Shen,0,0,173,101,0,0,0,0,46,50
Leona,0,0,101,61,0,0,0,0,158,127
Poppy,46,61,290,189,0,0,0,0,143,120
Jarvan IV,0,0,705,525,157,140,0,0,6,14
Ivern,0,0,2558,1931,0,0,0,0,0,0
Senna,129,92,0,0,1103,673,621,538,450,376
Qiyana,24,30,373,250,133,102,0,0,0,0
Kayle,0,0,0,0,7,9,0,0,0,0
Yasuo,230,188,0,0,669,534,0,1,0,0
Ahri,0,0,0,0,409,380,47,39,0,0
Galio,185,173,57,41,525,443,24,25,0,0
Janna,756,516,0,0,0,2,0,0,192,189
Rakan,0,0,67,62,0,0,0,0,977,895
Thresh,0,0,41,24,0,0,0,0,207,209
Vi,0,0,78,42,0,0,0,0,0,0
Udyr,0,0,100,60,0,0,0,0,0,0
Rammus,0,0,68,76,0,0,0,0,0,0
Rumble,0,0,5,8,53,57,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Yone,385,371,0,0,12,8,0,0,0,0
Irelia,484,440,0,0,33,19,0,0,0,0
Draven,0,0,0,0,98,82,1312,1060,0,0
Gangplank,6,10,0,0,93,77,0,0,0,0
Anivia,0,0,0,0,53,52,77,56,0,0
Varus,9,12,0,0,0,0,100,93,0,0
Sivir,0,0,0,0,0,0,184,150,0,0
Kog'Maw,0,0,0,0,0,0,637,511,0,0
Ezreal,0,0,0,0,15,13,150,128,0,0
Caitlyn,0,0,0,0,0,0,176,141,0,0
Jhin,0,0,0,0,0,0,31,32,0,0
Azir,0,0,0,0,132,106,91,71,0,0
Tristana,0,0,0,0,0,0,2,2,0,0
Cassiopeia,0,0,0,0,497,420,0,0,0,0
Ryze,66,76,0,0,228,182,0,0,0,0
Rek'Sai,0,0,53,36,0,0,0,0,0,0
Rengar,0,0,123,116,25,29,0,0,373,341
Elise,0,0,3,7,0,0,0,0,0,0
Lee Sin,0,0,1,2,0,0,0,0,0,0
Heimerdinger,0,0,0,0,176,139,0,0,0,0
Veigar,0,0,0,0,176,121,0,0,0,0
Zoe,0,0,0,0,188,172,0,0,0,0
Morgana,0,0,0,0,0,0,0,0,149,131
Gnar,529,441,0,0,0,0,0,0,0,0
Soraka,17,39,0,0,0,0,0,0,48,73
Lillia,56,42,217,171,62,54,0,0,0,0
Warwick,0,0,107,111,0,0,0,0,0,0
Aatrox,0,0,0,0,281,215,0,0,0,0
Lucian,104,73,0,0,62,64,433,344,0,0
Singed,0,0,0,0,1,1,0,0,0,0
LeBlanc,0,0,0,0,253,219,0,0,0,0
Lissandra,0,0,0,0,115,72,0,0,0,0
Cho'Gath,1364,1262,0,0,2,3,435,335,0,0
Nidalee,0,0,0,0,0,3,0,0,0,0
Wukong,0,0,0,0,2,1,0,0,0,0
Lulu,194,171,0,0,0,0,0,0,150,133
Ekko,147,149,100,97,190,135,0,0,0,0
Malphite,3,8,0,0,0,0,0,0,0,0
Karma,216,182,0,0,63,74,0,0,68,69
Ornn,331,262,0,0,25,13,0,0,0,0
Bard,0,0,0,0,0,0,0,0,153,158
Garen,164,153,0,0,15,15,3,2,0,0
Vayne,9,16,0,0,0,0,362,329,0,0
Aphelios,0,0,0,0,0,0,370,365,0,0
Jinx,0,0,0,0,0,0,261,192,0,0
Twitch,0,0,0,0,0,0,68,47,0,0
Kai'Sa,0,0,0,0,0,0,82,94,0,0
Fizz,0,0,0,0,96,79,0,0,0,0
Neeko,0,0,0,0,18,24,23,23,0,0
Katarina,0,0,0,0,155,148,0,0,0,0
Illaoi,0,0,0,0,19,16,0,0,0,0
Riven,96,83,0,0,15,19,0,0,0,0
Camille,83,85,0,0,28,23,0,0,0,0
Viktor,0,0,0,0,77,75,71,50,0,0
Karthus,0,0,0,0,266,199,0,0,0,0
Twisted Fate,0,0,0,0,169,168,0,0,0,0
Teemo,177,140,0,0,121,108,0,0,0,0
Skarner,0,0,2,5,0,0,0,0,0,0
Swain,89,88,0,0,113,125,0,0,0,0
Blitzcrank,0,0,0,0,0,0,0,0,45,43
Yorick,5,3,0,0,0,0,0,0,0,0
Jayce,469,359,0,0,0,0,0,0,0,0
Renekton,42,47,0,0,0,0,0,0,0,0
Tryndamere,71,58,0,0,0,0,0,0,0,0
Zed,82,74,0,0,0,0,0,0,0,0
Fiora,239,169,0,0,0,0,0,0,0,0
Xayah,0,0,0,0,0,0,376,310,0,0
Darius,297,252,0,0,0,0,0,0,0,0
Kassadin,0,0,6,6,308,298,0,0,0,0
Pantheon,63,49,0,0,0,0,0,0,0,0
Amumu,0,0,42,38,0,0,0,0,0,0
Kled,140,117,0,0,0,0,0,0,0,0
Yuumi,13,4,0,0,0,0,0,0,105,107
Akali,0,0,0,0,166,146,0,0,0,0
Talon,0,0,118,94,27,44,0,0,0,0
Alistar,295,242,0,0,0,0,0,0,0,0
Corki,0,0,0,0,0,3,0,0,0,0
Urgot,0,0,0,0,16,20,0,0,0,0
Nami,0,0,0,0,0,0,0,0,40,43
Sona,21,19,0,0,0,0,0,0,45,60
Zilean,301,255,0,0,0,0,0,0,0,0
Diana,2,1,0,0,451,428,0,0,0,0
Ashe,0,0,0,0,0,0,72,47,0,0
Graves,0,0,1,0,0,0,0,0,0,0
Kayn,0,0,128,104,0,0,0,0,0,0
Braum,0,0,0,0,0,0,0,0,17,7
Sylas,0,0,0,0,1,2,0,0,0,0
