Champion name,Win rate(%),Wins / losses
Malphite,57.7,342 / 251
Karma,56.3,4971 / 3855
Illaoi,54.4,233 / 195
Skarner,54.2,1137 / 962
Zac,54.0,1950 / 1658
Pyke,53.7,2567 / 2211
Brand,53.5,53 / 46
Udyr,53.3,2427 / 2123
Volibear,53.2,546 / 481
Nunu,53.1,354 / 313
Galio,53.0,414 / 367
Zyra,52.9,111 / 99
Karthus,52.8,3903 / 3492
Lee Sin,52.8,692 / 619
Poppy,52.7,246 / 221
Aurelion Sol,52.5,302 / 273
Dr. Mundo,52.4,444 / 403
Gragas,52.4,186 / 169
Shen,52.3,881 / 803
Sejuani,52.3,250 / 228
Vi,52.3,78 / 71
Garen,52.2,36 / 33
Rakan,52.1,3339 / 3070
Aphelios,52.1,1883 / 1730
Ivern,51.8,610 / 567
Senna,51.5,3191 / 3006
Warwick,51.5,600 / 566
Irelia,51.3,1968 / 1872
Sona,51.1,2040 / 1949
Yasuo,51.1,1620 / 1549
Alistar,51.1,316 / 302
Yorick,51.1,169 / 162
Ashe,51.0,876 / 842
Jarvan IV,50.9,216 / 208
Hecarim,50.7,466 / 454
Nidalee,50.7,307 / 299
Graves,50.6,1338 / 1307
Lucian,50.6,242 / 236
Malzahar,50.6,216 / 211
Teemo,50.6,125 / 122
Rammus,50.5,94 / 92
Thresh,50.4,470 / 462
Blitzcrank,50.3,556 / 550
Bard,50.2,898 / 891
Ahri,50.2,634 / 629
Zilean,50.1,283 / 282
Gnar,50.1,204 / 203
Maokai,50.1,176 / 175
Fiddlesticks,50.0,375 / 375
Syndra,50.0,323 / 323
Draven,49.9,483 / 485
Ornn,49.7,808 / 817
Nocturne,49.7,499 / 505
Janna,49.6,531 / 540
Xayah,49.4,1279 / 1311
Rek'Sai,49.4,304 / 311
Wukong,49.4,295 / 302
Nasus,49.4,267 / 274
Trundle,49.3,206 / 212
Kayle,49.3,132 / 136
Singed,49.1,742 / 768
Kog'Maw,48.9,174 / 182
Corki,48.9,113 / 118
Orianna,48.8,410 / 431
Elise,48.8,105 / 110
Jax,48.5,79 / 84
Caitlyn,48.4,502 / 535
Ziggs,48.4,119 / 127
Nautilus,48.3,530 / 567
Camille,48.1,668 / 721
Master Yi,48.1,574 / 619
Leona,48.1,360 / 388
Jinx,48.1,208 / 224
Swain,48.0,144 / 156
Amumu,47.9,126 / 137
Kassadin,47.8,232 / 253
Vel'Koz,47.8,150 / 164
Fizz,47.7,92 / 101
Pantheon,47.6,336 / 370
Shaco,47.6,108 / 119
Tryndamere,47.5,736 / 813
Miss Fortune,47.5,558 / 616
Renekton,47.5,104 / 115
Ryze,47.3,375 / 417
Sion,47.2,256 / 286
Mordekaiser,46.6,274 / 314
Rengar,46.4,32 / 37
Riven,46.3,507 / 587
Braum,46.3,492 / 570
Rumble,46.3,76 / 88
Ekko,46.0,151 / 177
Kennen,45.8,383 / 454
Kai'Sa,45.8,351 / 416
Kindred,45.8,115 / 136
Aatrox,45.7,404 / 480
Sylas,45.7,283 / 336
Urgot,45.6,149 / 178
Zed,45.5,165 / 198
Tahm Kench,45.2,192 / 233
Sivir,45.2,119 / 144
Shyvana,45.1,37 / 45
Anivia,45.0,245 / 299
Ezreal,44.9,706 / 867
Varus,44.8,300 / 370
Evelynn,44.8,264 / 325
Kha'Zix,44.7,306 / 378
Sett,44.5,380 / 473
Jayce,44.5,174 / 217
Cassiopeia,44.3,199 / 250
Vladimir,44.3,125 / 157
Tristana,44.2,159 / 201
Azir,44.0,195 / 248
LeBlanc,44.0,164 / 209
Kled,44.0,85 / 108
Diana,44.0,59 / 75
Nami,43.9,192 / 245
Katarina,43.6,112 / 145
Twitch,43.5,156 / 203
Cho'Gath,43.5,77 / 100
Xerath,43.4,726 / 946
Soraka,43.3,77 / 101
Gangplank,42.9,231 / 308
Quinn,42.9,141 / 188
Jhin,42.9,111 / 148
Taliyah,42.8,65 / 87
Yuumi,42.7,530 / 711
Akali,42.7,332 / 445
Olaf,42.6,186 / 251
Darius,42.6,162 / 218
Viktor,42.6,55 / 74
Lulu,42.4,115 / 156
Veigar,42.3,269 / 367
Talon,42.3,199 / 271
Zoe,42.2,196 / 268
Heimerdinger,42.1,107 / 147
Neeko,42.0,71 / 98
Kalista,42.0,29 / 40
Fiora,41.7,235 / 328
Lux,41.0,48 / 69
Twisted Fate,40.7,79 / 115
Annie,40.5,77 / 113
Vayne,40.3,288 / 426
Qiyana,39.8,70 / 106
Lissandra,39.8,49 / 74
Morgana,39.6,67 / 102
Xin Zhao,39.2,76 / 118
Taric,30.5,253 / 576
