Champion name,Win rate(%),Wins / losses
Malphite,57.0,503 / 379
Brand,56.5,126 / 97
Illaoi,55.6,388 / 310
Karma,55.3,6358 / 5133
Nunu,55.2,538 / 436
Garen,54.3,50 / 42
Pyke,54.0,3398 / 2899
Zac,53.9,2583 / 2209
Poppy,53.9,368 / 315
Skarner,53.7,1497 / 1290
Karthus,53.2,5111 / 4499
Udyr,53.2,3257 / 2866
Shen,53.0,1328 / 1177
Warwick,53.0,743 / 660
Volibear,52.7,730 / 654
Rakan,52.5,4426 / 3997
Galio,52.4,913 / 831
Vi,52.4,99 / 90
Malzahar,52.0,306 / 282
Aphelios,51.9,2627 / 2437
Dr. Mundo,51.9,601 / 558
Sejuani,51.9,389 / 361
Rammus,51.7,139 / 130
Lee Sin,51.6,928 / 872
Zyra,51.5,156 / 147
Senna,51.4,4198 / 3971
Yasuo,51.4,2139 / 2024
Ashe,51.4,1140 / 1078
Alistar,51.4,519 / 491
Kalista,51.4,57 / 54
Thresh,51.3,707 / 672
Rek'Sai,51.3,408 / 387
Sona,51.0,2543 / 2439
Hecarim,51.0,616 / 592
Gragas,51.0,232 / 223
Aurelion Sol,50.9,385 / 371
Irelia,50.8,2592 / 2506
Graves,50.7,1763 / 1714
Bard,50.5,1201 / 1175
Nocturne,50.4,673 / 661
Draven,50.4,635 / 625
Ivern,50.3,773 / 764
Blitzcrank,50.3,699 / 691
Orianna,50.3,558 / 552
Jinx,50.3,303 / 299
Nidalee,50.2,389 / 386
Zilean,50.2,369 / 366
Trundle,50.2,281 / 279
Yorick,50.2,210 / 208
Ornn,50.0,1081 / 1083
Syndra,49.9,418 / 420
Singed,49.8,1056 / 1063
Ahri,49.8,806 / 811
Kayle,49.7,194 / 196
Elise,49.7,167 / 169
Xayah,49.5,1691 / 1726
Renekton,49.5,147 / 150
Ziggs,49.4,156 / 160
Nautilus,49.1,726 / 752
Caitlyn,49.1,666 / 691
Fiddlesticks,49.1,473 / 491
Nasus,49.1,365 / 379
Janna,49.0,707 / 736
Wukong,49.0,391 / 407
Lucian,48.9,337 / 352
Camille,48.4,917 / 976
Leona,48.4,467 / 498
Jarvan IV,48.4,279 / 297
Ryze,48.1,550 / 593
Maokai,48.0,254 / 275
Teemo,48.0,190 / 206
Amumu,48.0,156 / 169
Master Yi,47.9,746 / 812
Tryndamere,47.7,943 / 1034
Pantheon,47.7,477 / 522
Miss Fortune,47.5,724 / 800
Mordekaiser,47.5,376 / 416
Katarina,47.5,177 / 196
Fizz,47.4,126 / 140
Gnar,47.3,266 / 296
Corki,47.3,131 / 146
Rumble,47.1,112 / 126
Sion,47.0,331 / 373
Kog'Maw,47.0,234 / 264
Vel'Koz,46.9,192 / 217
Anivia,46.8,353 / 402
Braum,46.7,643 / 733
Riven,46.6,653 / 748
Tristana,46.6,234 / 268
Urgot,46.6,194 / 222
Sylas,46.1,426 / 499
Kassadin,46.0,295 / 346
Jayce,45.8,240 / 284
Kindred,45.6,167 / 199
Aatrox,45.5,528 / 632
Varus,45.5,401 / 480
Shaco,45.5,166 / 199
Shyvana,45.5,56 / 67
Sivir,45.4,158 / 190
Kai'Sa,45.3,450 / 544
Heimerdinger,45.3,145 / 175
Tahm Kench,45.2,221 / 268
LeBlanc,45.2,218 / 264
Swain,45.2,198 / 240
Kennen,45.1,481 / 585
Evelynn,45.1,339 / 413
Kled,45.1,123 / 150
Jax,45.1,96 / 117
Neeko,45.0,116 / 142
Kha'Zix,44.8,398 / 491
Cassiopeia,44.7,284 / 352
Rengar,44.7,38 / 47
Ezreal,44.6,917 / 1140
Sett,44.6,569 / 706
Nami,44.5,277 / 345
Olaf,44.3,258 / 324
Ekko,44.3,208 / 261
Vladimir,44.1,169 / 214
Yuumi,44.0,740 / 940
Zed,43.9,214 / 274
Lux,43.8,74 / 95
Twitch,43.7,215 / 277
Cho'Gath,43.6,125 / 162
Jhin,43.5,161 / 209
Azir,43.3,262 / 343
Xerath,43.2,887 / 1164
Diana,43.2,76 / 100
Zoe,42.9,264 / 352
Qiyana,42.9,108 / 144
Viktor,42.7,70 / 94
Akali,42.5,494 / 668
Fiora,42.3,326 / 444
Gangplank,42.3,301 / 410
Veigar,42.2,346 / 473
Soraka,42.0,97 / 134
Vayne,41.9,431 / 598
Darius,41.9,222 / 308
Talon,41.8,249 / 347
Lulu,41.5,149 / 210
Quinn,41.3,172 / 244
Morgana,41.3,86 / 122
Annie,41.0,130 / 187
Taliyah,40.1,69 / 103
Twisted Fate,39.4,137 / 211
Xin Zhao,38.4,96 / 154
Lissandra,38.4,63 / 101
Taric,30.6,401 / 909
