Champion name,Win rate(%),Wins / losses
Malphite,56.9,236 / 179
Karma,56.6,4310 / 3300
Illaoi,55.8,163 / 129
Zyra,54.6,89 / 74
Sejuani,54.4,212 / 178
Brand,54.4,43 / 36
Zac,53.9,1623 / 1386
Pyke,53.7,2216 / 1911
Nunu,53.5,309 / 269
Aurelion Sol,53.5,253 / 220
Udyr,53.4,2070 / 1809
Galio,53.4,281 / 245
Skarner,53.3,970 / 849
Lee Sin,53.2,582 / 511
Karthus,53.0,3383 / 3003
Rakan,52.3,2864 / 2614
Aphelios,52.2,1600 / 1466
Rammus,52.2,70 / 64
Hecarim,52.1,411 / 378
Dr. Mundo,52.1,367 / 337
Garen,52.1,25 / 23
Vi,52.0,66 / 61
Senna,51.7,2724 / 2548
Volibear,51.7,453 / 423
Irelia,51.6,1707 / 1604
Yasuo,51.6,1407 / 1322
Shen,51.5,717 / 676
Warwick,51.5,566 / 533
Ivern,51.5,524 / 493
Poppy,51.4,209 / 198
Lucian,51.4,198 / 187
Ashe,51.3,776 / 737
Bard,51.2,774 / 737
Sona,51.1,1805 / 1725
Gragas,51.1,156 / 149
Kayle,50.9,119 / 115
Janna,50.8,466 / 452
Blitzcrank,50.3,492 / 486
Syndra,50.2,276 / 274
Fiddlesticks,50.1,332 / 331
Malzahar,50.1,173 / 172
Graves,50.0,1130 / 1132
Draven,50.0,425 / 425
Alistar,50.0,235 / 235
Trundle,50.0,178 / 178
Ahri,49.9,572 / 574
Teemo,49.8,104 / 105
Xayah,49.7,1105 / 1120
Ornn,49.7,684 / 691
Nasus,49.7,229 / 232
Gnar,49.7,175 / 177
Rek'Sai,49.6,262 / 266
Zilean,49.5,245 / 250
Kog'Maw,49.5,142 / 145
Fizz,49.4,80 / 82
Singed,49.3,635 / 654
Thresh,49.3,389 / 400
Nidalee,49.3,253 / 260
Jarvan IV,49.3,165 / 170
Amumu,49.3,113 / 116
Yorick,48.9,134 / 140
Nautilus,48.7,433 / 457
Orianna,48.7,356 / 375
Wukong,48.7,245 / 258
Corki,48.6,103 / 109
Camille,48.4,566 / 604
Vel'Koz,48.4,135 / 144
Nocturne,48.3,409 / 438
Shaco,48.3,86 / 92
Leona,48.2,324 / 348
Master Yi,48.1,480 / 518
Jinx,48.0,179 / 194
Elise,47.9,81 / 88
Maokai,47.8,133 / 145
Caitlyn,47.7,430 / 472
Tryndamere,47.6,640 / 704
Swain,47.6,119 / 131
Pantheon,47.5,288 / 318
Miss Fortune,47.3,491 / 547
Kindred,47.2,100 / 112
Ryze,47.1,311 / 349
Tahm Kench,47.1,185 / 208
Sivir,46.8,103 / 117
Mordekaiser,46.5,233 / 268
Sion,46.5,217 / 250
Kassadin,46.5,188 / 216
Ziggs,46.5,101 / 116
Riven,46.4,426 / 492
Kennen,46.3,341 / 396
Ekko,46.3,131 / 152
Braum,46.2,422 / 492
Jax,46.2,61 / 71
Shyvana,46.2,30 / 35
Sylas,46.1,229 / 268
Kha'Zix,45.7,263 / 313
Sett,45.6,325 / 387
Anivia,45.6,206 / 246
Kai'Sa,45.3,302 / 364
Evelynn,45.3,234 / 282
Rengar,45.3,29 / 35
Ezreal,45.0,625 / 763
Aatrox,44.6,335 / 416
Jayce,44.5,150 / 187
Zed,44.4,142 / 178
Renekton,44.4,83 / 104
Varus,44.2,255 / 322
Nami,44.1,153 / 194
Vladimir,44.1,109 / 138
Tristana,44.0,129 / 164
Gangplank,43.8,196 / 251
Katarina,43.8,92 / 118
Soraka,43.8,70 / 90
Talon,43.4,177 / 231
Xerath,43.3,649 / 850
Urgot,43.3,122 / 160
Heimerdinger,43.2,96 / 126
Kalista,43.1,22 / 29
Darius,43.0,133 / 176
Quinn,43.0,122 / 162
Cassiopeia,42.9,164 / 218
Cho'Gath,42.9,66 / 88
Viktor,42.7,47 / 63
Rumble,42.6,58 / 78
Diana,42.5,45 / 61
LeBlanc,42.4,145 / 197
Yuumi,42.3,444 / 605
Zoe,42.1,163 / 224
Azir,41.8,151 / 210
Akali,41.7,270 / 378
Jhin,41.7,93 / 130
Neeko,41.5,59 / 83
Taliyah,41.5,56 / 79
Veigar,41.4,223 / 315
Olaf,41.4,151 / 214
Fiora,41.2,194 / 277
Twitch,41.0,123 / 177
Lissandra,40.2,41 / 61
Vayne,39.9,237 / 357
Lulu,39.9,87 / 131
Annie,39.9,61 / 92
Lux,39.4,39 / 60
Qiyana,39.3,59 / 91
Kled,39.0,64 / 100
Xin Zhao,38.8,64 / 101
Twisted Fate,38.0,54 / 88
Morgana,37.4,55 / 92
Taric,31.0,150 / 334
