Champion name,Win rate(%),Wins / losses
Malphite,57.1,434 / 326
Karma,55.9,5793 / 4577
Nunu,55.0,448 / 367
Poppy,54.3,319 / 269
Illaoi,54.2,310 / 262
Pyke,54.0,3025 / 2574
Zac,53.9,2293 / 1962
Garen,53.8,42 / 36
Shen,53.6,1178 / 1019
Skarner,53.3,1329 / 1163
Udyr,53.1,2895 / 2560
Karthus,53.0,4590 / 4077
Sejuani,52.9,333 / 296
Galio,52.8,672 / 601
Vi,52.8,93 / 83
Brand,52.8,76 / 68
Warwick,52.7,692 / 621
Volibear,52.6,651 / 586
Aurelion Sol,52.2,361 / 330
Rakan,52.1,3972 / 3647
Gragas,52.1,225 / 207
Alistar,51.9,453 / 419
Zyra,51.9,140 / 130
Aphelios,51.7,2313 / 2163
Ashe,51.7,1026 / 957
Dr. Mundo,51.7,529 / 495
Lee Sin,51.6,832 / 781
Thresh,51.5,616 / 580
Senna,51.4,3768 / 3564
Yasuo,51.2,1932 / 1840
Rek'Sai,51.2,372 / 355
Irelia,50.9,2329 / 2243
Bard,50.9,1107 / 1067
Sona,50.8,2326 / 2251
Ivern,50.8,707 / 685
Nocturne,50.8,619 / 600
Graves,50.7,1583 / 1541
Draven,50.6,576 / 563
Hecarim,50.6,554 / 541
Malzahar,50.6,262 / 256
Blitzcrank,50.3,641 / 634
Zilean,50.2,332 / 330
Nidalee,50.1,355 / 353
Trundle,50.1,252 / 251
Rammus,50.0,119 / 119
Ahri,49.9,727 / 731
Jarvan IV,49.9,261 / 262
Xayah,49.8,1530 / 1544
Singed,49.8,925 / 932
Janna,49.8,641 / 647
Elise,49.8,145 / 146
Ornn,49.7,973 / 986
Wukong,49.7,348 / 352
Yorick,49.7,190 / 192
Orianna,49.6,496 / 503
Fiddlesticks,49.6,439 / 446
Lucian,49.6,312 / 317
Syndra,49.5,381 / 388
Ziggs,49.5,147 / 150
Kayle,49.4,166 / 170
Renekton,49.4,130 / 133
Rumble,49.3,99 / 102
Jinx,49.2,260 / 268
Caitlyn,48.9,602 / 630
Maokai,48.9,226 / 236
Jax,48.9,92 / 96
Kalista,48.9,44 / 46
Nautilus,48.8,640 / 671
Sion,48.8,310 / 325
Nasus,48.7,320 / 337
Gnar,48.7,242 / 255
Camille,48.5,817 / 869
Leona,48.5,429 / 456
Teemo,48.4,164 / 175
Master Yi,48.2,687 / 739
Pantheon,48.1,426 / 459
Kog'Maw,47.9,208 / 226
Corki,47.9,124 / 135
Ryze,47.8,488 / 532
Amumu,47.6,140 / 154
Fizz,47.5,112 / 124
Tryndamere,47.4,856 / 949
Miss Fortune,47.3,665 / 740
Mordekaiser,46.9,332 / 376
Jayce,46.9,214 / 242
Vel'Koz,46.9,173 / 196
Sylas,46.8,370 / 421
Riven,46.7,605 / 691
Kassadin,46.7,271 / 309
Kennen,46.4,445 / 514
Tristana,46.4,205 / 237
Urgot,46.2,176 / 205
Braum,45.9,569 / 672
Kai'Sa,45.9,420 / 496
Aatrox,45.8,490 / 579
Anivia,45.8,304 / 360
Swain,45.8,173 / 205
Shyvana,45.7,48 / 57
Evelynn,45.4,309 / 371
Kha'Zix,45.1,366 / 445
LeBlanc,45.1,198 / 241
Varus,44.9,357 / 438
Kindred,44.9,136 / 167
Tahm Kench,44.8,205 / 253
Sett,44.5,486 / 607
Ezreal,44.3,824 / 1037
Cassiopeia,44.3,255 / 320
Katarina,44.3,141 / 177
Shaco,44.3,139 / 175
Ekko,44.2,179 / 226
Nami,44.1,245 / 310
Jhin,44.1,143 / 181
Twitch,44.0,199 / 253
Zed,44.0,195 / 248
Heimerdinger,44.0,129 / 164
Sivir,43.9,138 / 176
Kled,43.9,108 / 138
Rengar,43.8,35 / 45
Soraka,43.7,90 / 116
Yuumi,43.6,661 / 856
Neeko,43.6,98 / 127
Xerath,43.5,827 / 1075
Azir,43.5,240 / 312
Olaf,43.4,226 / 295
Qiyana,43.4,95 / 124
Vladimir,43.3,145 / 190
Diana,43.3,71 / 93
Cho'Gath,43.1,106 / 140
Viktor,43.1,62 / 82
Fiora,42.7,297 / 398
Zoe,42.6,236 / 318
Lux,42.3,63 / 86
Veigar,42.2,313 / 429
Akali,42.1,429 / 589
Taliyah,42.1,69 / 95
Gangplank,41.9,273 / 378
Morgana,41.8,81 / 113
Talon,41.7,230 / 321
Darius,41.6,197 / 277
Lulu,41.6,133 / 187
Quinn,40.9,156 / 225
Annie,40.8,109 / 158
Lissandra,40.7,61 / 89
Vayne,40.5,367 / 539
Twisted Fate,39.7,117 / 178
Xin Zhao,39.1,91 / 142
Taric,31.1,349 / 774
