Champion name,Win rate(%),Wins / losses
Malphite,57.6,568 / 418
Brand,56.6,164 / 126
Illaoi,56.1,449 / 351
Garen,55.2,53 / 43
Karma,55.0,6727 / 5495
Nunu,54.9,587 / 483
Zac,54.1,2746 / 2332
Skarner,54.0,1578 / 1346
Pyke,53.8,3610 / 3096
Poppy,53.8,400 / 343
Warwick,53.5,796 / 692
Karthus,53.2,5434 / 4776
Udyr,53.2,3501 / 3077
Shen,52.9,1449 / 1288
Malzahar,52.9,334 / 297
Rammus,52.7,158 / 142
Rakan,52.5,4669 / 4226
Volibear,52.5,776 / 701
Galio,52.0,1069 / 987
Vi,52.0,105 / 97
Sejuani,51.9,433 / 401
Lee Sin,51.7,992 / 928
Rek'Sai,51.7,440 / 411
Aphelios,51.6,2784 / 2612
Ashe,51.5,1206 / 1138
Alistar,51.4,575 / 543
Hecarim,51.3,660 / 626
Dr. Mundo,51.3,630 / 597
Senna,51.2,4436 / 4221
Sona,51.2,2685 / 2560
Irelia,51.1,2766 / 2645
Yasuo,51.1,2238 / 2143
Zyra,51.1,166 / 159
Aurelion Sol,51.0,410 / 394
Thresh,50.9,754 / 727
Graves,50.8,1862 / 1801
Gragas,50.5,237 / 232
Yorick,50.5,223 / 219
Bard,50.4,1280 / 1260
Draven,50.4,681 / 669
Orianna,50.4,592 / 582
Syndra,50.3,450 / 445
Trundle,50.3,300 / 296
Ivern,50.2,820 / 815
Nasus,50.2,407 / 404
Jinx,50.2,336 / 333
Ornn,50.1,1158 / 1154
Blitzcrank,50.1,740 / 738
Zilean,50.1,387 / 386
Nocturne,50.0,697 / 698
Rumble,50.0,136 / 136
Kalista,50.0,61 / 61
Ahri,49.8,842 / 850
Nidalee,49.7,400 / 405
Elise,49.7,179 / 181
Singed,49.6,1111 / 1131
Xayah,49.5,1773 / 1812
Caitlyn,49.4,712 / 730
Kayle,49.2,208 / 215
Fiddlesticks,49.0,490 / 509
Lucian,49.0,357 / 371
Nautilus,48.8,776 / 813
Renekton,48.7,153 / 161
Janna,48.6,737 / 778
Leona,48.6,490 / 518
Ryze,48.5,587 / 624
Wukong,48.5,411 / 437
Maokai,48.4,276 / 294
Amumu,48.4,165 / 176
Camille,48.3,984 / 1053
Teemo,48.3,202 / 216
Katarina,48.2,190 / 204
Mordekaiser,48.1,404 / 436
Ziggs,48.0,160 / 173
Master Yi,47.7,781 / 856
Kog'Maw,47.7,250 / 274
Miss Fortune,47.6,758 / 835
Corki,47.6,138 / 152
Sion,47.5,361 / 399
Jarvan IV,47.5,289 / 319
Fizz,47.5,133 / 147
Tryndamere,47.4,978 / 1085
Pantheon,47.4,503 / 559
Gnar,47.4,278 / 309
Urgot,47.3,205 / 228
Tristana,47.2,257 / 287
Braum,46.9,678 / 767
Vel'Koz,46.9,202 / 229
Shyvana,46.9,60 / 68
Kassadin,46.6,313 / 358
Kindred,46.6,191 / 219
Riven,46.5,683 / 786
Anivia,46.2,373 / 435
LeBlanc,45.9,229 / 270
Heimerdinger,45.9,161 / 190
Sylas,45.8,447 / 528
Varus,45.8,427 / 506
Ekko,45.5,235 / 281
Shaco,45.5,181 / 217
Kled,45.5,133 / 159
Aatrox,45.4,554 / 667
Olaf,45.3,277 / 335
Jayce,45.3,247 / 298
Jax,45.3,102 / 123
Kai'Sa,45.2,471 / 572
Rengar,45.2,42 / 51
Evelynn,45.1,355 / 432
Cassiopeia,45.1,305 / 372
Tahm Kench,45.1,233 / 284
Kennen,44.9,495 / 608
Swain,44.9,209 / 256
Neeko,44.9,123 / 151
Ezreal,44.8,966 / 1191
Lux,44.7,85 / 105
Vladimir,44.6,183 / 227
Sivir,44.6,166 / 206
Nami,44.5,299 / 373
Yuumi,44.2,773 / 975
Kha'Zix,44.2,415 / 523
Sett,44.1,591 / 748
Zed,43.7,227 / 292
Jhin,43.7,174 / 224
Azir,43.5,277 / 360
Xerath,43.3,933 / 1224
Twitch,43.1,223 / 295
Cho'Gath,43.1,137 / 181
Darius,43.0,245 / 325
Zoe,42.9,286 / 380
Morgana,42.9,94 / 125
Fiora,42.4,347 / 471
Lulu,42.4,160 / 217
Viktor,42.4,73 / 99
Akali,42.3,523 / 713
Gangplank,42.3,312 / 425
Vayne,42.0,466 / 643
Soraka,42.0,102 / 141
Qiyana,41.9,111 / 154
Diana,41.8,77 / 107
Veigar,41.7,359 / 502
Talon,41.4,256 / 362
Quinn,40.9,176 / 254
Annie,40.1,136 / 203
Taliyah,39.0,69 / 108
Twisted Fate,38.9,145 / 228
Xin Zhao,38.8,100 / 158
Lissandra,37.5,63 / 105
Taric,30.7,427 / 962
