Champion name,Win rate(%),Wins / losses
Malphite,56.9,398 / 301
Karma,56.0,5465 / 4298
Illaoi,54.5,284 / 237
Brand,54.2,64 / 54
Pyke,54.0,2834 / 2419
Nunu,54.0,399 / 340
Poppy,53.9,288 / 246
Zac,53.8,2157 / 1853
Skarner,53.5,1245 / 1084
Shen,53.5,1062 / 922
Garen,53.5,38 / 33
Udyr,53.4,2731 / 2382
Karthus,52.8,4308 / 3845
Galio,52.8,566 / 505
Aurelion Sol,52.8,336 / 300
Vi,52.8,85 / 76
Volibear,52.6,604 / 545
Rakan,52.2,3747 / 3430
Warwick,52.2,653 / 598
Sejuani,52.2,287 / 263
Gragas,52.1,209 / 192
Aphelios,51.9,2151 / 1997
Lee Sin,51.7,776 / 724
Alistar,51.7,390 / 365
Zyra,51.7,123 / 115
Dr. Mundo,51.6,492 / 462
Senna,51.4,3547 / 3350
Ivern,51.3,671 / 636
Yasuo,51.2,1814 / 1726
Ashe,51.2,960 / 916
Sona,50.9,2210 / 2134
Irelia,50.9,2176 / 2097
Rek'Sai,50.9,348 / 336
Bard,50.8,1027 / 996
Malzahar,50.8,244 / 236
Graves,50.7,1492 / 1453
Thresh,50.7,548 / 533
Hecarim,50.7,527 / 512
Draven,50.6,537 / 524
Nidalee,50.6,339 / 331
Renekton,50.6,125 / 122
Nocturne,50.4,565 / 556
Trundle,50.4,234 / 230
Blitzcrank,50.3,602 / 596
Jarvan IV,50.3,244 / 241
Yorick,50.3,180 / 178
Ahri,50.1,694 / 691
Orianna,49.9,472 / 473
Syndra,49.9,365 / 366
Zilean,49.9,307 / 308
Gnar,49.9,235 / 236
Fiddlesticks,49.8,414 / 417
Janna,49.7,593 / 600
Xayah,49.6,1418 / 1438
Wukong,49.5,325 / 332
Teemo,49.5,148 / 151
Rammus,49.5,108 / 110
Singed,49.4,845 / 864
Ornn,49.3,897 / 923
Maokai,49.3,200 / 206
Rumble,49.2,90 / 93
Kayle,49.0,152 / 158
Leona,48.9,409 / 427
Caitlyn,48.8,561 / 589
Camille,48.6,764 / 807
Master Yi,48.6,644 / 682
Fizz,48.6,108 / 114
Nautilus,48.5,590 / 626
Nasus,48.5,297 / 316
Jinx,48.3,232 / 248
Pantheon,48.2,391 / 420
Ziggs,48.2,133 / 143
Lucian,48.1,276 / 298
Elise,48.1,124 / 134
Kog'Maw,48.0,196 / 212
Miss Fortune,47.8,622 / 680
Tryndamere,47.5,807 / 893
Ryze,47.4,442 / 491
Amumu,47.4,135 / 150
Corki,47.4,118 / 131
Mordekaiser,47.3,314 / 350
Sion,47.3,280 / 312
Kassadin,47.2,258 / 289
Riven,47.0,576 / 649
Jax,46.9,82 / 93
Vel'Koz,46.6,162 / 186
Kindred,46.6,135 / 155
Swain,46.4,163 / 188
Shaco,46.3,125 / 145
Sylas,46.2,325 / 379
Aatrox,46.1,456 / 533
Braum,46.0,535 / 628
Kennen,45.9,418 / 492
Jayce,45.7,192 / 228
Anivia,45.6,281 / 335
Kai'Sa,45.5,383 / 459
Urgot,45.3,162 / 196
Kled,45.2,99 / 120
Shyvana,45.2,42 / 51
Evelynn,45.1,291 / 354
Tahm Kench,45.1,201 / 245
Ekko,45.1,166 / 202
Tristana,45.0,185 / 226
Sivir,44.9,133 / 163
Ezreal,44.8,785 / 968
Kha'Zix,44.8,339 / 418
LeBlanc,44.7,187 / 231
Zed,44.7,185 / 229
Varus,44.3,328 / 413
Rengar,44.3,35 / 44
Kalista,44.3,35 / 44
Cassiopeia,44.2,232 / 293
Katarina,44.2,129 / 163
Nami,44.1,225 / 285
Cho'Gath,44.1,93 / 118
Sett,44.0,432 / 549
Heimerdinger,44.0,125 / 159
Azir,43.9,224 / 286
Xerath,43.6,787 / 1019
Neeko,43.6,92 / 119
Twitch,43.5,177 / 230
Soraka,43.2,83 / 109
Lux,43.2,57 / 75
Diana,43.1,66 / 87
Yuumi,43.0,601 / 797
Vladimir,43.0,136 / 180
Gangplank,42.9,255 / 340
Jhin,42.9,126 / 168
Veigar,42.8,293 / 392
Taliyah,42.6,66 / 89
Fiora,42.5,275 / 372
Olaf,42.2,207 / 284
Akali,42.0,387 / 535
Darius,42.0,181 / 250
Viktor,42.0,58 / 80
Talon,41.9,217 / 301
Zoe,41.9,216 / 300
Qiyana,41.8,84 / 117
Lissandra,41.8,56 / 78
Morgana,41.7,78 / 109
Quinn,41.5,152 / 214
Lulu,41.4,125 / 177
Annie,41.2,101 / 144
Vayne,40.8,338 / 490
Twisted Fate,39.9,99 / 149
Xin Zhao,39.3,83 / 128
Taric,31.2,317 / 698
