Champion name,Win rate(%),Wins / losses
Malphite,57.5,311 / 230
Karma,56.4,4757 / 3683
Illaoi,55.4,212 / 171
Zac,54.3,1847 / 1557
Skarner,54.1,1087 / 921
Pyke,53.7,2458 / 2119
Zyra,53.5,108 / 94
Brand,53.4,47 / 41
Udyr,53.3,2308 / 2026
Aurelion Sol,53.2,290 / 255
Nunu,53.1,338 / 299
Lee Sin,52.9,654 / 582
Galio,52.9,366 / 326
Karthus,52.7,3716 / 3332
Shen,52.4,818 / 744
Volibear,52.4,505 / 458
Garen,52.4,33 / 30
Sejuani,52.3,238 / 217
Rakan,52.2,3188 / 2914
Aphelios,52.2,1798 / 1644
Rammus,52.1,85 / 78
Dr. Mundo,51.9,414 / 384
Lucian,51.9,235 / 218
Gragas,51.9,177 / 164
Poppy,51.7,228 / 213
Senna,51.5,3040 / 2858
Ashe,51.3,849 / 805
Warwick,51.3,583 / 554
Ivern,51.3,579 / 549
Sona,51.2,1965 / 1873
Irelia,51.2,1885 / 1799
Alistar,51.2,287 / 274
Hecarim,51.1,450 / 431
Yorick,51.1,157 / 150
Yasuo,50.9,1530 / 1474
Jarvan IV,50.8,200 / 194
Bard,50.7,856 / 831
Vi,50.7,71 / 69
Graves,50.6,1272 / 1241
Blitzcrank,50.5,537 / 526
Gnar,50.5,196 / 192
Zilean,50.4,273 / 269
Thresh,50.2,443 / 439
Syndra,50.2,309 / 307
Ahri,50.1,610 / 608
Draven,50.0,469 / 469
Fiddlesticks,50.0,363 / 363
Nasus,50.0,259 / 259
Teemo,50.0,115 / 115
Ornn,49.7,771 / 779
Wukong,49.7,284 / 287
Trundle,49.7,196 / 198
Kog'Maw,49.7,166 / 168
Nidalee,49.6,279 / 283
Xayah,49.5,1225 / 1248
Rek'Sai,49.5,291 / 297
Malzahar,49.5,201 / 205
Singed,49.4,705 / 721
Janna,49.4,502 / 515
Nocturne,49.4,463 / 475
Maokai,49.4,161 / 165
Elise,49.3,103 / 106
Kayle,49.2,127 / 131
Corki,48.9,110 / 115
Vel'Koz,48.7,147 / 155
Ziggs,48.7,115 / 121
Nautilus,48.6,502 / 531
Orianna,48.6,386 / 409
Jinx,48.5,200 / 212
Caitlyn,48.4,479 / 510
Fizz,48.4,90 / 96
Amumu,48.2,124 / 133
Camille,48.1,636 / 685
Master Yi,47.8,546 / 597
Leona,47.8,342 / 374
Jax,47.8,76 / 83
Tryndamere,47.7,716 / 784
Kassadin,47.7,219 / 240
Pantheon,47.4,321 / 356
Shaco,47.2,101 / 113
Miss Fortune,47.1,530 / 596
Kindred,47.0,110 / 124
Swain,46.8,132 / 150
Sivir,46.8,117 / 133
Sion,46.7,243 / 277
Riven,46.6,485 / 556
Ryze,46.6,349 / 400
Sylas,46.4,267 / 309
Rengar,46.3,31 / 36
Shyvana,46.2,36 / 42
Mordekaiser,46.0,254 / 298
Anivia,46.0,238 / 279
Tahm Kench,46.0,192 / 225
Kai'Sa,45.9,339 / 400
Aatrox,45.8,383 / 454
Kennen,45.8,369 / 436
Urgot,45.8,141 / 167
Renekton,45.8,93 / 110
Rumble,45.8,70 / 83
Braum,45.4,459 / 551
Evelynn,45.4,257 / 309
Ekko,45.4,142 / 171
Zed,45.2,157 / 190
Jayce,44.8,167 / 206
Kha'Zix,44.7,293 / 362
Tristana,44.7,148 / 183
Varus,44.6,285 / 354
Ezreal,44.5,669 / 835
Nami,44.4,183 / 229
Sett,44.3,356 / 447
Vladimir,44.1,120 / 152
Katarina,44.1,109 / 138
Taliyah,43.8,64 / 82
Cassiopeia,43.6,184 / 238
Xerath,43.3,700 / 917
Gangplank,43.3,219 / 287
Darius,43.2,155 / 204
Diana,43.2,54 / 71
Azir,43.1,179 / 236
Soraka,43.1,75 / 99
Talon,43.0,192 / 254
LeBlanc,43.0,154 / 204
Kalista,42.9,27 / 36
Yuumi,42.8,499 / 667
Akali,42.7,314 / 422
Zoe,42.7,187 / 251
Quinn,42.7,132 / 177
Twitch,42.6,144 / 194
Lulu,42.5,107 / 145
Kled,42.5,79 / 107
Cho'Gath,42.4,70 / 95
Olaf,42.3,176 / 240
Jhin,42.0,105 / 145
Fiora,41.8,221 / 308
Heimerdinger,41.7,101 / 141
Veigar,41.4,252 / 356
Lux,41.2,47 / 67
Neeko,40.9,63 / 91
Lissandra,40.7,46 / 67
Vayne,40.6,275 / 403
Viktor,40.5,49 / 72
Annie,39.9,69 / 104
Xin Zhao,39.7,73 / 111
Twisted Fate,39.5,68 / 104
Qiyana,38.9,65 / 102
Morgana,38.8,62 / 98
Taric,30.0,219 / 510
