Champion name,Win rate(%),Wins / losses
Malphite,57.7,669 / 490
Brand,57.4,257 / 191
Illaoi,56.1,519 / 406
Garen,55.3,57 / 46
Nunu,54.9,651 / 535
Karma,54.8,7083 / 5838
Zac,54.1,2936 / 2492
Skarner,53.8,1681 / 1444
Poppy,53.8,437 / 375
Pyke,53.5,3848 / 3339
Udyr,53.4,3739 / 3264
Malzahar,53.3,357 / 313
Shen,53.2,1577 / 1386
Karthus,53.1,5749 / 5079
Warwick,53.1,824 / 727
Galio,52.9,1288 / 1149
Rammus,52.6,190 / 171
Volibear,52.4,832 / 757
Rakan,52.2,4913 / 4494
Aphelios,51.8,2996 / 2787
Ashe,51.5,1296 / 1219
Alistar,51.5,633 / 595
Sona,51.4,2805 / 2654
Zyra,51.4,178 / 168
Vi,51.4,112 / 106
Senna,51.3,4725 / 4490
Sejuani,51.3,469 / 446
Yasuo,51.2,2365 / 2251
Lee Sin,51.2,1045 / 995
Hecarim,51.2,698 / 665
Dr. Mundo,51.2,671 / 639
Rek'Sai,51.2,466 / 444
Irelia,50.9,2939 / 2831
Rumble,50.9,148 / 143
Thresh,50.8,806 / 780
Orianna,50.8,637 / 618
Trundle,50.8,324 / 314
Graves,50.7,1960 / 1904
Aurelion Sol,50.7,431 / 419
Syndra,50.6,477 / 466
Ornn,50.5,1243 / 1220
Ivern,50.4,866 / 853
Yorick,50.4,237 / 233
Bard,50.3,1352 / 1336
Blitzcrank,50.1,782 / 780
Jinx,50.1,364 / 362
Kalista,50.0,64 / 64
Xayah,49.7,1888 / 1911
Gragas,49.7,242 / 245
Ahri,49.6,897 / 910
Caitlyn,49.6,757 / 768
Nidalee,49.6,419 / 426
Nocturne,49.5,724 / 739
Draven,49.5,718 / 732
Zilean,49.5,411 / 419
Singed,49.4,1173 / 1200
Kayle,49.3,221 / 227
Fiddlesticks,49.2,514 / 531
Nasus,49.2,440 / 455
Nautilus,49.1,828 / 859
Janna,49.0,788 / 819
Lucian,48.9,380 / 397
Amumu,48.8,178 / 187
Wukong,48.7,439 / 463
Renekton,48.7,166 / 175
Ryze,48.6,625 / 661
Maokai,48.6,291 / 308
Leona,48.4,506 / 540
Katarina,48.2,203 / 218
Corki,48.2,146 / 157
Mordekaiser,48.1,433 / 468
Elise,48.1,188 / 203
Miss Fortune,47.9,802 / 873
Kindred,47.9,212 / 231
Master Yi,47.8,823 / 900
Camille,47.7,1044 / 1143
Tryndamere,47.7,1026 / 1123
Kog'Maw,47.7,266 / 292
Sion,47.6,374 / 411
Pantheon,47.4,538 / 596
Tristana,47.4,279 / 310
Vel'Koz,47.4,213 / 236
Teemo,47.4,209 / 232
Ziggs,47.4,165 / 183
Jarvan IV,47.3,308 / 343
Braum,47.2,728 / 815
Urgot,47.2,214 / 239
Fizz,47.1,136 / 153
Gnar,47.0,295 / 333
Riven,46.9,711 / 806
Shyvana,46.7,64 / 73
Kassadin,46.4,331 / 383
Ekko,46.4,256 / 296
Sylas,46.0,478 / 562
Nami,46.0,335 / 394
Neeko,45.9,134 / 158
Anivia,45.7,392 / 465
LeBlanc,45.7,239 / 284
Heimerdinger,45.6,167 / 199
Kai'Sa,45.4,491 / 590
Varus,45.4,454 / 546
Olaf,45.4,299 / 360
Aatrox,45.3,582 / 703
Tahm Kench,45.2,246 / 298
Shaco,45.2,193 / 234
Kled,45.1,142 / 173
Ezreal,44.8,1007 / 1239
Jayce,44.8,256 / 315
Swain,44.8,218 / 269
Evelynn,44.7,373 / 461
Kennen,44.6,514 / 638
Cassiopeia,44.5,317 / 395
Jhin,44.5,191 / 238
Rengar,44.3,43 / 54
Sett,44.2,632 / 797
Vladimir,44.2,191 / 241
Yuumi,44.1,810 / 1026
Sivir,44.1,173 / 219
Kha'Zix,44.0,430 / 547
Jax,44.0,106 / 135
Azir,43.6,301 / 389
Zed,43.6,244 / 315
Twitch,43.6,236 / 305
Cho'Gath,43.6,151 / 195
Morgana,43.5,104 / 135
Lux,43.3,93 / 122
Diana,43.3,87 / 114
Viktor,43.2,79 / 104
Xerath,43.0,961 / 1274
Darius,42.6,259 / 349
Gangplank,42.5,326 / 441
Akali,42.4,550 / 746
Fiora,42.4,372 / 506
Zoe,42.4,302 / 410
Lulu,42.1,172 / 237
Vayne,42.0,499 / 690
Veigar,41.9,375 / 519
Annie,41.6,150 / 211
Talon,41.5,266 / 375
Qiyana,41.4,115 / 163
Soraka,41.4,104 / 147
Quinn,40.6,181 / 265
Xin Zhao,40.6,113 / 165
Twisted Fate,39.3,155 / 239
Taliyah,38.3,70 / 113
Lissandra,36.4,63 / 110
Taric,31.1,459 / 1019
