Champion name,Win rate(%),Wins / losses
Malphite,57.8,52 / 38
Karma,57.4,2488 / 1850
Vi,56.3,36 / 28
Aurelion Sol,55.6,158 / 126
Skarner,54.9,492 / 404
Zyra,54.1,53 / 45
Zac,53.9,888 / 758
Lee Sin,53.8,361 / 310
Pyke,53.7,1299 / 1120
Nautilus,53.7,255 / 220
Gragas,53.4,93 / 81
Karthus,52.8,1957 / 1749
Rakan,52.8,1645 / 1471
Nunu,52.8,199 / 178
Bard,52.7,463 / 416
Sejuani,52.5,106 / 96
Udyr,52.4,1192 / 1081
Volibear,52.3,286 / 261
Nidalee,52.2,178 / 163
Warwick,52.1,464 / 426
Yasuo,52.0,844 / 780
Aphelios,52.0,807 / 745
Dr. Mundo,51.9,189 / 175
Illaoi,51.9,95 / 88
Irelia,51.8,1029 / 959
Ivern,51.8,310 / 288
Fiddlesticks,51.7,193 / 180
Lucian,51.5,102 / 96
Draven,51.4,260 / 246
Hecarim,51.3,212 / 201
Poppy,51.3,134 / 127
Rek'Sai,51.2,165 / 157
Sona,51.1,1103 / 1056
Senna,50.9,1533 / 1480
Orianna,50.8,223 / 216
Wukong,50.7,146 / 142
Ashe,50.6,481 / 470
Graves,50.5,629 / 617
Gnar,50.5,92 / 90
Fizz,50.5,53 / 52
Shaco,50.5,52 / 51
Xayah,50.4,677 / 665
Yorick,50.3,88 / 87
Syndra,50.0,157 / 157
Brand,50.0,21 / 21
Garen,50.0,11 / 11
Shen,49.9,388 / 390
Ahri,49.8,402 / 405
Ornn,49.6,401 / 407
Thresh,49.5,211 / 215
Blitzcrank,49.4,269 / 275
Ekko,49.4,79 / 81
Maokai,49.4,77 / 79
Elise,49.4,44 / 45
Janna,49.2,251 / 259
Master Yi,49.2,223 / 230
Alistar,49.0,125 / 130
Malzahar,48.9,112 / 117
Zilean,48.7,135 / 142
Trundle,48.7,113 / 119
Galio,48.7,77 / 81
Camille,48.6,333 / 352
Tryndamere,48.5,423 / 449
Nocturne,48.5,251 / 267
Tahm Kench,48.5,128 / 136
Kalista,48.3,14 / 15
Singed,48.2,366 / 394
Caitlyn,48.0,285 / 309
Sion,48.0,129 / 140
Corki,47.9,70 / 76
Leona,47.8,198 / 216
Evelynn,47.6,147 / 162
Nasus,47.6,127 / 140
Kog'Maw,47.5,77 / 85
Riven,47.4,253 / 281
Ryze,47.4,172 / 191
Amumu,47.4,45 / 50
Kindred,47.3,61 / 68
Pantheon,47.0,157 / 177
Vel'Koz,46.9,84 / 95
Jinx,46.8,109 / 124
Kayle,46.7,63 / 72
Kennen,46.6,218 / 250
Mordekaiser,46.3,138 / 160
Ziggs,46.3,62 / 72
Talon,46.0,114 / 134
Vladimir,46.0,57 / 67
Kha'Zix,45.9,173 / 204
Soraka,45.9,50 / 59
Jax,45.9,39 / 46
Teemo,45.8,49 / 58
Miss Fortune,45.6,281 / 335
Varus,45.6,149 / 178
Renekton,45.6,57 / 68
Xin Zhao,45.6,41 / 49
Ezreal,45.4,431 / 518
Jarvan IV,45.4,89 / 107
Taliyah,44.8,47 / 58
Aatrox,44.5,218 / 272
Braum,44.4,229 / 287
Viktor,44.4,28 / 35
Xerath,44.2,396 / 499
Kassadin,44.2,96 / 121
Veigar,44.0,120 / 153
Jayce,44.0,66 / 84
Rammus,43.9,18 / 23
Kai'Sa,43.8,176 / 226
Akali,43.8,149 / 191
Katarina,43.8,60 / 77
Lulu,43.8,56 / 72
Sivir,43.7,55 / 71
Rumble,43.6,24 / 31
Zed,43.5,83 / 108
LeBlanc,43.2,60 / 79
Rengar,43.2,19 / 25
Heimerdinger,43.0,64 / 85
Sett,42.7,195 / 262
Yuumi,42.6,269 / 362
Tristana,42.3,74 / 101
Sylas,42.0,110 / 152
Darius,42.0,60 / 83
Fiora,41.9,121 / 168
Gangplank,41.8,92 / 128
Nami,41.8,64 / 89
Vayne,41.6,144 / 202
Olaf,41.4,89 / 126
Anivia,41.3,102 / 145
Azir,40.5,94 / 138
Twitch,40.5,64 / 94
Diana,40.3,25 / 37
Jhin,39.8,51 / 77
Quinn,39.5,60 / 92
Cassiopeia,39.2,102 / 158
Kled,39.2,38 / 59
Urgot,39.1,70 / 109
Zoe,39.0,87 / 136
Cho'Gath,38.9,28 / 44
Shyvana,38.7,12 / 19
Qiyana,38.4,28 / 45
Morgana,38.3,36 / 58
Lissandra,37.9,25 / 41
Neeko,37.8,34 / 56
Lux,36.7,22 / 38
Taric,35.8,48 / 86
Swain,35.5,27 / 49
Twisted Fate,33.9,20 / 39
Annie,33.8,27 / 53
