Champion name,Win rate(%),Wins / losses
Malphite,57.4,475 / 352
Karma,55.7,6084 / 4841
Nunu,55.5,492 / 395
Brand,55.2,96 / 78
Illaoi,54.5,345 / 288
Zac,54.1,2449 / 2078
Pyke,54.0,3199 / 2721
Poppy,54.0,343 / 292
Garen,54.0,47 / 40
Skarner,53.4,1402 / 1224
Udyr,53.1,3065 / 2709
Karthus,53.0,4830 / 4289
Shen,53.0,1257 / 1113
Volibear,52.7,694 / 623
Warwick,52.5,712 / 644
Vi,52.5,94 / 85
Rakan,52.4,4216 / 3828
Sejuani,52.2,357 / 327
Galio,52.1,773 / 711
Alistar,52.0,487 / 449
Malzahar,52.0,291 / 269
Aphelios,51.8,2461 / 2292
Dr. Mundo,51.8,567 / 528
Gragas,51.7,231 / 216
Ashe,51.6,1086 / 1018
Lee Sin,51.6,883 / 828
Yasuo,51.5,2031 / 1916
Thresh,51.5,658 / 620
Aurelion Sol,51.4,372 / 352
Zyra,51.4,147 / 139
Senna,51.2,3971 / 3778
Rek'Sai,51.1,390 / 373
Bard,51.0,1167 / 1122
Sona,50.8,2427 / 2351
Hecarim,50.8,586 / 567
Zilean,50.8,355 / 344
Irelia,50.7,2454 / 2385
Ivern,50.7,742 / 721
Nocturne,50.7,649 / 630
Draven,50.7,607 / 591
Graves,50.6,1676 / 1634
Rammus,50.4,124 / 122
Blitzcrank,50.3,668 / 660
Ahri,50.2,773 / 767
Nidalee,50.1,368 / 366
Wukong,50.0,377 / 377
Trundle,50.0,264 / 264
Xayah,49.9,1620 / 1627
Ornn,49.9,1016 / 1022
Orianna,49.8,524 / 529
Jinx,49.8,285 / 287
Singed,49.7,981 / 994
Yorick,49.7,198 / 200
Elise,49.7,156 / 158
Syndra,49.6,395 / 402
Renekton,49.5,139 / 142
Kalista,49.5,47 / 48
Ziggs,49.4,152 / 156
Janna,49.3,675 / 695
Lucian,49.3,329 / 339
Jarvan IV,49.3,271 / 279
Kayle,49.3,175 / 180
Nautilus,49.1,683 / 707
Fiddlesticks,49.0,449 / 467
Caitlyn,48.7,631 / 666
Leona,48.6,447 / 473
Nasus,48.6,339 / 358
Rumble,48.4,105 / 112
Pantheon,48.3,459 / 491
Maokai,48.3,242 / 259
Teemo,48.3,175 / 187
Camille,48.2,864 / 928
Ryze,48.0,517 / 560
Master Yi,47.9,712 / 774
Fizz,47.8,120 / 131
Sion,47.7,320 / 351
Gnar,47.7,254 / 278
Amumu,47.6,149 / 164
Tryndamere,47.5,896 / 991
Corki,47.4,128 / 142
Miss Fortune,47.3,694 / 773
Mordekaiser,47.1,352 / 396
Kog'Maw,47.1,217 / 244
Vel'Koz,47.1,184 / 207
Urgot,46.7,186 / 212
Riven,46.5,628 / 722
Jax,46.5,94 / 108
Jayce,46.4,229 / 265
Kassadin,46.3,282 / 327
Braum,46.2,601 / 700
Kai'Sa,46.2,440 / 512
Sylas,46.1,398 / 465
Kennen,46.0,464 / 545
Anivia,45.8,326 / 386
Swain,45.7,184 / 219
Aatrox,45.6,506 / 604
Tristana,45.6,215 / 256
Katarina,45.6,156 / 186
Kindred,45.5,143 / 171
Varus,45.4,381 / 459
Evelynn,45.2,327 / 396
Sivir,45.2,152 / 184
Shyvana,45.0,50 / 61
Tahm Kench,44.9,210 / 258
LeBlanc,44.9,207 / 254
Ekko,44.8,192 / 237
Kled,44.8,117 / 144
Sett,44.7,524 / 649
Shaco,44.7,153 / 189
Kha'Zix,44.6,379 / 470
Heimerdinger,44.6,137 / 170
Rengar,44.6,37 / 46
Ezreal,44.4,865 / 1083
Neeko,44.4,104 / 130
Cassiopeia,44.3,268 / 337
Azir,44.3,255 / 320
Zed,44.2,207 / 261
Olaf,44.0,239 / 304
Nami,43.9,257 / 329
Twitch,43.7,206 / 265
Vladimir,43.6,156 / 202
Jhin,43.6,151 / 195
Xerath,43.5,856 / 1114
Yuumi,43.5,695 / 903
Cho'Gath,43.5,117 / 152
Diana,43.5,73 / 95
Soraka,43.4,92 / 120
Viktor,43.0,65 / 86
Akali,42.8,467 / 624
Veigar,42.6,338 / 456
Fiora,42.6,306 / 412
Lux,42.6,69 / 93
Gangplank,42.5,291 / 394
Zoe,42.3,245 / 334
Darius,42.3,214 / 292
Talon,42.2,242 / 332
Qiyana,41.9,99 / 137
Quinn,41.6,165 / 232
Taliyah,41.6,69 / 97
Lulu,41.5,141 / 199
Vayne,41.1,396 / 568
Morgana,40.9,83 / 120
Annie,40.0,116 / 174
Lissandra,39.7,62 / 94
Twisted Fate,39.3,128 / 198
Xin Zhao,39.1,95 / 148
Taric,30.7,368 / 831
